code,title,credits,description
EDUC 3681,"Curriculum, Assessment, and Instruction",3.0,"The alignment of curricular goals, assessment, and instructional 
design is a primary focus. Candidates develop a theoretical and 
practical understanding of contemporary curriculum and application of 
backward design to develop synergy between instructional intentions 
and assessment. Topics include standardized tests; knowledge 
and application of educational standards; development of authentic 
assessment activities; and the social, legal and ethical implications 
of testing for all licensing areas. Prerequisite(s):EDUC 2421.Course 
Attributes: Requires CTE admission..Must be enrolled in one of the 
following Fields of Study: Adolescent Licensure, Early Childhood 
Education, Education, Middle Childhood Education, Multiage Licensure."
EDUC 3901,Special Topics in Education,1.0 to 3.0,"Course topics related to education, but not part of the current curriculum. 
Course may be repeated for an unlimited number of hours with 
departmental approval. Offered fall and spring semesters. Unlimited 
repeats permitted."
EDUC 4001,Literacy Assessment,3.0,"Use of student assessment information to inform planning, teaching 
and learning for struggling readers and writers. Offered fall and spring 
semesters. 10 hours field experience. Prerequisite(s):EDUC 2121 
Minimum Grade of C. Course Attributes: Requires CTE admission."
EDUC 4041,Strategies for Technology Educators,3.0,"This course will assist teacher candidates with instruction using proven 
strategies and theory in a technology-driven environment by incorporating 
lab-based activities and problem-based learning. Includes 30 hours of 
field experience. Course Attributes: Requires CTE admission."
EDUC 4061,Language Arts Methods and Intervention PK-9,3.0,"Strategies for integrating the language arts withing a literacy program 
with an emphasis on the writing process. applications and conventions. 
Three evidence-based instructional strategies including (a) differentiation, 
(b) data-driven instruction, and (c) Universal Design for Learning (UDL) 
will be implemented within the field experience. CEC Standards. Offered 
fall semester. 20-hours field experience. Prerequisite(s):EDUC 2001 
Minimum Grade of C. Course Attributes: Requires CTE admission, 
Requires Department Approval. Must be enrolled in one of the following 
Colleges: Arts and Sciences. Must be enrolled in one of the following 
Major fields of study: Early Childhood Education, Education, Middle 
Childhood Education.
COLLEGE OF ARTS & SCIENCES COURSES
109"
EDUC 4071,Social Studies Methods and Intervention PK-9,3.0,"An integrated approach to the planning, processes and content of social 
studies based on developmental characteristics for elementary and 
middle childhood students. Educator preparation knowledge and skills 
identified in the Ohio Standards for the Teaching profession, the National 
Association for the Education of Young Children (NAEYC) Standards for 
the Initial Early Childhood Professionals, and the Council for Exceptional 
Children (CEC). Offered fall semester. 20-hours field experience. Course 
Attributes: Requires CTE admission, Requires Department Approval. 
Must be enrolled in one of the following Colleges: Arts and Sciences. 
Must be enrolled in one of the following Major fields of study: Early 
Childhood Education, Education, Middle Childhood Education."
EDUC 4081,Mathematics Methods and Intervention PK-9,3.0,"Content, strategies, materials, technology and assessment from a 
constructivist perspective in the early and middle childhood mathematics 
classroom. CEC Standards. Offered fall semester. 20 hours field 
experience. Prerequisite(s):MATH 1661 Minimum Grade of D and MATH 
1671 Minimum Grade of D. Course Attributes: Requires CTE admission, 
Requires Department Approval."
EDUC 4091,Science Methods and Intervention PK-9,3.0,"Constructuvust approach to science education methods and materials in 
the early and middle childhood classroom. Focus on standards, inquiry, 
safety, assessment, and incorporation of technology with content of 
a general science curriculum. NSTA and CEC Standards. Offered fall 
semester. 20 hours field experience. Course Attributes: Requires CTE 
admission, Requires Department Approval. Must be enrolled in one of 
the following Colleges: Arts and Sciences. Must be enrolled in one of the 
following Major fields of study: Early Childhood Education, Education, 
Middle Childhood Education."
EDUC 4101,Consultation and Collaboration,3.0,"This course will engage in theory related to appropriate consultation, 
collaboration, and cooperative practices. The main purpose of this course 
is for students to examine the critical role collaboration has in education 
to improve educational opportunities for all students. This course is 
designed to provide a working understanding of various collaborating 
models currently available in public school settings and intended to 
equip the candidates to be able to identify and implement collaborative 
approaches. 20 hours of field experience. Prerequisite(s):EDUC 2101 
Minimum Grade of C. Course Attributes: Requires CTE admission. Must 
be enrolled in one of the following Major fields of study: Early Childhood 
Education, Education, Middle Childhood Education."
EDUC 4201,The Teaching Profession,1.0,"An emphasis on the teaching profession especially on teacher evaluation 
such as the edTPA, RESA, and OTES, and student growth measures 
such a Value Added. CTE admission required. Prerequisite(s):EDUC 
1151 Minimum Grade of C. Course Attributes: Requires CTE admission. 
Must be enrolled in one of the following Classifications: Junior, Senior."
EDUC 4301,Field Intensive,3.0,"This course is a field experience for candidates who are completing a 
teaching licensure program. This intensive filed course is an opportunity 
for candidates to apply the knowledge, skills, and dispositions 
gained throughout the teacher preparation program and to a deeper 
understanding of classroom environments in the students' content 
or grade level specialty prior to the student teaching internship. 
Prerequisite(s):EDUC 1151.Course Attributes: Requires Department 
Approval. This course may be repeated 2 times."
EDUC 4511,Integrated Science Methods,3.0,"Constructivist approach to science education methods and materials in 
the AYA classroom. Focus on standards, inquiry, safety, assessment, and 
incorporation of technology with content of a general science curriculum. 
Offered alternate fall semesters. 20 hours field experience. Course 
Attributes: Requires CTE admission."
EDUC 4521,Integrated Language Arts Methods,3.0,"Effective methods in teaching language, writing, and literature. 
Preparation for Licensure exam. Offered alternate fall semesters. 20 
hours field experience. Course Attributes: Requires CTE admission."
EDUC 4531,Integrated Social Studies Methods,3.0,"A theoretical basis for social studies education with a strong emphasis 
on the teaching methods and practices that enliven the social studies 
classroom for adolescent students. Offered alternate fall semesters. 20 
hours field experience. Course Attributes: Requires CTE admission."
EDUC 4561,Integrated Modern Language Methods,3.0,"Practical approaches to meeting standards for foreign language teaching. 
Strategies for developing communication skills, addressing diverse 
learner needs, and assessing outcomes. Offered alternate fall semesters. 
20 hours field experience. Course Attributes: Requires CTE admission."
EDUC 4571,Integrated Art Methods,3.0,"Effective strategies and methods of instruction in teaching visual 
art. Lesson planning, resource materials, media, curriculum, issues, 
and assessment of a comprehensive program. Offered alternate fall 
semesters. 20 hours field experience. Course Attributes: Requires CTE 
admission."
EDUC 4581,Organization and Methods of Technology Education,3.0,"Philosophical constructs, organizing courses, program and course 
objectives, preparing lesson plans and industrial materials, laboratory 
procedures, administrative practices, and project management. Offered 
alternate spring semesters. 18 hours field experience, 6 hours clinical. 
Course Attributes: Requires CTE admission."
EDUC 4761,Education Studies Capstone,3.0,"Exploration of a topic in education with faculty supervision including 
preparation of a paper on the topic. Offered fall and spring semesters. 
This capstone does not lead to teacher licensure.
Course Attributes: Requires CTE admission."
EDUC 4901,Student Teaching Practicum,12.0,"Capstone practicum of supervised teaching in the major licensure field of 
the candidate. Offered fall and spring semesters. Corequisite(s): EDUC 
4951.Course Attributes: Requires CTE admission."
EDUC 4951,Student Teaching Seminar,2.0,"An emphasis on professional growth and development and an overview 
of legal and financial aspects of education, organizational structure at 
the local and state level, influence and requirements from the state and 
federal government, and information related to teaching position search. 
Offered fall and spring semesters. Corequisite(s): EDUC 4901.Course 
Attributes: Requires CTE admission."
EDUC 4991,Independent Study,1.0 to 3.0,"May repeat as topic varies. May be repeatable for up to 6 credits. Offered 
fall and spring semesters. Prerequisite(s):EDUC 1151.Course Attributes: 
Requires Department Approval. Must be enrolled in one of the following 
Classifications: Junior, Senior. This course is repeatable for a total of 6 
hours.
COLLEGE OF ARTS & SCIENCES COURSES
110
Subject- English (ENGL)"
ENGL 1001,Introduction to Literature,3.0,"Approaches to analyzing, interpreting, and writing about literature. 
Offered fall and spring semesters. Course Attributes: AS-HUM - 
Humanities, GE_Knwlg/Princ of Aesthetics. Must be enrolled in one of the 
following Classifications: First-year. Sophomore, Junior, Senior."
ENGL 1011,Introduction to English Studies,1.0,"Orientation to English Studies and the English major tracks (Creative 
Writing, Literature, Language Arts Education, Writing and Multimedia 
Studies). Must be enrolled in one of the following Fields of Study: 
Creative Writing, Language Arts Education, Literature. Must be enrolled 
in one of the following Departments: English."
ENGL 1121,Introduction to Academic Writing,3.0,"This course uses the basic principles of rhetoric to explore academic 
writing practices across a range of disciplines. Students will analyze a 
variety a variety of writing techniques and practice incorporating those 
techniques in their writing. This course aims to establish foundational 
writing skills that will prepare students to succeed in a range of academic 
writing contexts, including English 1221: Writing Seminar."
ENGL 1221,Writing Seminar,3.0,"Introduction to college-level writing skills, including critical reading, the 
formulation of arguments, researching and incorporating outside sources, 
and writing essays. Required of all students. Meets university first-year 
writing requirement. Offered fall and spring semesters. Course Attributes: 
GE_Effective Written Communication."
ENGL 1311,Intensive College Composition Lab 1,1.0,"Composition Course for International Students ONLY. This intensive 
writing lab is designed to supplement ENGL 1511., with a focus on 
grammar and sentence-level structures that will help students full develop 
paragraphs and essays. This lab meets one hour per week. Enrollment 
is determined by ONU Writing Placement Exam, administered during 
International Student Orientation. ENGL 1511. must be taken concurrently. 
Students must earn a C or better in this course to advance to ENGL 1321. 
and 1521. Co-requisite(s): ENGL 1511.. This is for international students 
only. Corequisite(s): ENGL 1511.."
ENGL 1321,Intensive College Composition Lab 2,1.0,"Composition Course for International Students ONLY. This intensive 
writing lab is designed to supplement   ENGL 1521.., with additional support 
for academic writing, documenting sources, and research writing. This 
lab meets one hour per week. Enrollment is determined by ONU Writing 
Placement Exam administered during International Student Orientation. 
Those required to enroll in ENGL 1321. must take   ENGL 1521.. during the 
same semester in order to satisfy the general education first-year writing 
requirement. Prerequisite(s): ENGL 1311. and ENGL 1511. Minimum 
Grade of C. Co-requisite(s):  ENGL 1521. This course is for international 
students only. Prerequisite(s):ENGL 1311. Minimum Grade of C and"
ENGL 1511,College Composition 1,3.0,"Composition Course for International Students ONLY. Academic 
English skills for students whose native language is not English, with 
emphasis on reading and writing. Enrollment determined by ONU Writing 
Placement Exam administered during International Student Orientation."
ENGL 1521,College Composition 2,3.0,"Composition Course for International Students ONLY. Academic 
English skills for students whose native language is not English, with 
emphasis on reading and writing. Enrollment determined by ONU Writing 
Placement Exam, administered during International Student Orientation."
ENGL 1671,Introduction to Linguistics,3.0,"An introduction to the study of how languages work, examining sounds, 
forms of words, sentence structure, meaning and usage, as well as 
providing a comprehensive view of human language ability. Course 
Attributes: AS-SOCSCI - Social Science."
ENGL 1901,Special Topics in English,1.0 to 3.0,"May be repeated as the topic varies. This course is repeatable for a total 
of 6 hours. This course is repeatable for a total of 6 hours."
ENGL 2001,Grammar in Context,3.0,English grammatical structures and their rhetorical effects.
ENGL 2011,Introduction to Creative Writing,3.0,"Introduction to creative writing techniques and texts in multiple genres. 
Course Attributes: AS-FINRT Fine Arts, GE_Knwlg/Princ of Aesthetics."
ENGL 2021,Business Writing,3.0,"Approaches to business communication focused on evaluating 
audience, purpose, and genre. Practical experience in drafting, revising 
and presenting formal documents including memos, proposals and 
presentations. Prerequisite(s):ENGL 1221. Minimum Grade of C or ENGL 
1231 Minimum Grade of C or ENGL 1421. Minimum Grade of C or ENGL 
1521 Minimum Grade of C or HONR 1221.. Minimum Grade of C or HONR 
1231. Minimum Grade of C."
ENGL 2031,Technical and Science Writing,3.0,"Approaches to technical communication focused on evaluating 
audience, purpose and genre in the production and use of documents 
in professional contexts and in the Natural Sciences. May include 
production of abstracts, proposals, usability studies, grant applications, 
lab reports and scholarly articles. Prerequisite(s):ENGL 1221 Minimum 
Grade of C or ENGL 1231. Minimum Grade of C or ENGL 1421. Minimum 
Grade of C or  ENGL 1521.. Minimum Grade of C or HONR 1221.. Minimum 
Grade of C or HONR 1231. Minimum Grade of C."
ENGL 2041,Great Works,3.0,"Major literary texts covering a range of historical periods and 
genres. A general education course with an emphasis on writing. 
Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 1221. 
Minimum Grade of C or ENGL 1421 Minimum Grade of C or ENGL 
1521 Minimum Grade of C. Course Attributes: AS-HUM - Humanities, 
GE_Knwlg/Princ of Aesthetics. Must be enrolled in one of the following 
Classifications: Sophomore, Junior, Senior."
ENGL 2071,Topics in Fiction,3.0,"Exploration of thematic and stylistic elements in fiction from a variety 
of cultures and periods. Course Attributes: AS-HUM - Humanities, GE_
Knwlg/Princ of Aesthetics. This course may be repeated 2 times. This 
course is repeatable for a total of 6 hours."
ENGL 2081,Topics in Drama,3.0,"Exploration of thematic and stylistic elements in dramatic literature from a 
variety of cultures and periods. Course Attributes: AS-HUM - Humanities, 
GE_Knwlg/Princ of Aesthetics. This course may be repeated 2 times. 
This course is repeatable for a total of 6 hours."
ENGL 2091,Topics in Poetry,3.0,"Exploration of thematic and stylistic elements in poetry from a variety 
of cultures and periods. Course Attributes: AS-HUM - Humanities, GE_
Knwlg/Princ of Aesthetics. This course may be repeated 2 times. This 
course is repeatable for a total of 6 hours."
ENGL 2101,Text and Theory,3.0,"Overview of theoretical and practical approaches to interpreting and 
writing about texts. Offered fall semester. Prerequisite(s):ENGL 1221 
Minimum Grade of C or HONR 1221. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities. Must be enrolled in one of the following 
Fields of Study: Creative Writing, English, Language Arts Education, 
Literature, Professional Writing. Must be enrolled in one of the following 
Departments: English."
ENGL 2111,American Literature 1,3.0,"The early period of American literature (1492-1870s), including such 
genres as exploration and spiritual narratives, revolutionary political 
writing, fiction, and poetry, taking into account social and historical 
context. Offered alternate fall semesters. Prerequisite(s):ENGL 1221 
Minimum Grade of C or HONR 1221. Minimum Grade of C or ENGL 
1421 Minimum Grade of C or  ENGL 1521. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities, GE_Knwlg of Human Thgt/Culture."
ENGL 2121,American Literature 2,3.0,"The early modern, modern, and contemporary periods of American 
literature (1870s to the present), including such movements as 
regionalism, realism, naturalism, modernism, and postmodernism 
in a variety of genres - mainly poetry, fiction, and drama - in a 
rapidly changing social milieu. Offered alternate spring semesters. 
Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 1221. 
Minimum Grade of C or  ENGL 1521. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities, GE_Knwlg of Human Thgt/Culture."
ENGL 2131,British Literature 1,3.0,"A survey of British literature from the Anglo-Saxon period through Neo-
classicism in the eighteenth century, focusing on major and minor authors 
as reflective of both continuity and radical change in literary forms and 
cultural contexts. Offered alternate fall semesters. Prerequisite(s):ENGL 
1221 Minimum Grade of C or HONR 1221. Minimum Grade of C or ENGL 
1521 Minimum Grade of C. Course Attributes: AS-HUM - Humanities, 
Diversity-Human Interaction, GE_Knwlg of Human Thgt/Culture."
ENGL 2141,British Literature 2,3.0,"A survey of British literature from late eighteenth-century Romanticism 
to the end of the twentieth century, with continuing emphasis on literary 
themes and forms within changing cultural contexts. Offered alternate 
spring semesters. Prerequisite(s):ENGL 1221 Minimum Grade of C or"
ENGL 2191,Topics in World Literature,3.0,"Approaches to reading world literatures in a variety of cultural and 
literary contexts. Course Attributes: AS -Non Western Cultural, AS-HUM 
- Humanities, Diversity-Human Interaction, GE_Knwlg of Human Thgt/
Culture."
ENGL 2221,Words at Work,1.0,"Exploration of careers related to English Studies. Must be enrolled in one 
of the following Major fields of study: Creative Writing, Language Arts 
Education, Literature, Writing and Multimedia Studies. Must be enrolled in 
one of the following Departments: English."
ENGL 2241,TESOL Pedagogy: Theories and Issues,3.0,"This course covers the fundamental concepts of TESOL. It is designed to 
provide students with an extensive overview of past and current theories, 
as well as issues explored in TESOL pedagogy. Through an examination 
of TESOL theories and issues in the 21st century, this course will supply 
students with a solid background that will enable them to form their 
own views and rationales regarding effective ESL teaching/learning. 
Prerequisite(s):ENGL 1671 Minimum Grade of D or ENGL 2001 Minimum 
Grade of D."
ENGL 2251,Young Adult Literature,3.0,"Literary approaches to young adult fiction, drama, and poetry.
Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 1221. 
Minimum Grade of C or  ENGL 1521. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities, Diversity-Human Interaction, GE_
Knwlg/Princ of Aesthetics."
ENGL 2261,"Literature, Sexuality and Gender",3.0,"Investigation of literary representations of sexual identities and gender 
practices and how they are affected by cultural, historical, and social 
values. Course Attributes: AS-HUM - Humanities, GE_Diverse Cultures, 
GE_Knwlg of Human Thgt/Culture."
ENGL 2301,"Literature, Mental Illness, and the Self",3.0,"Study of the effect of mental illness on the construction of the self 
and how this is depicted in literary, historical, and social contexts. 
Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 1221. 
Minimum Grade of C. Course Attributes: AS-HUM - Humanities, GE_
Knwlg of Human Thgt/Culture."
ENGL 2311,The Hero's Journey,3.0,"An intensive survey of the creation, function, and meaning of the hero 
myth in literature, history, and film from ancient samurai to contemporary 
America. Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 
1221 Minimum Grade of C or  ENGL 1521. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities, GE_Diverse Cultures.
COLLEGE OF ARTS & SCIENCES COURSES
112"
ENGL 2321,Everyday Life,3.0,"Examination of everyday life practices from a historical and cross-
cultural perspective. Introduction to major theories of everyday life 
and representative literature and criticism. Prerequisite(s):ENGL 1221 
Minimum Grade of C or HONR 1221. Minimum Grade of C or ENGL 
1521 Minimum Grade of C. Course Attributes: AS-HUM - Humanities, 
GE_Diverse Cultures."
ENGL 2331,International Short Stories,3.0,"An exploration of diverse stories containing characters and 
situations written by a variety of authors from all over the world. 
Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 1221. 
Minimum Grade of C or  ENGL 1521. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities, GE_Diverse Cultures."
ENGL 2351,Pushing Boundaries,3.0,"Works by and about people who explore the new world, those who 
came to live here, and those who were here first. We will track the 
impact of this influx of people from different cultures and look at their 
influence on the developing nations, particularly Mexico and the U.S; 
embracing literacy, historical, cultural, social, scientific and environmental 
issues. Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 
1221 Minimum Grade of C or  ENGL 1521. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities, GE_Diverse Cultures."
ENGL 2511,Magazine Publishing Practicum,1.0 to 3.0,"This course provides hands-on professional experience and education 
in publishing Polaris literary magazine, from soliciting submissions, 
selecting work for publication, and production of the annual issue. One to 
six credits, depending on role, to be determined by the program. Offered 
fall and spring semester. This course may be repeated 8 times. This 
course is repeatable for a total of 6 hours."
ENGL 2521,Journal Publishing Practicum,1.0 to 3.0,"Workshop experience in technical and management skills related to the 
publication of professional journals. One to three credits, depending on 
role, to be determined by faculty. Course may be repeated, but only six 
hours will count toward graduation. Offered fall and spring semesters. 
This course may be repeated 8 times. This course is repeatable for a 
total of 6 hours."
ENGL 2531,Web Publishing Practicum,1.0 to 6.0,"Publication activities on the ONU research journal Aurora. One to six 
credits, depending on role, to be determined by the faculty. This course 
may be repeated 8 times. This course is repeatable for a total of 6 hours."
ENGL 2551,Creative Writing Workshop,1.0 to 3.0,"Weekly workshop. An introduction to multiple creative writing genres 
and techniques with an emphasis on practice through prompts and 
other activities. Suitable for all levels of experience. Variable credit of 
one to three hours (at the instructor's discretion). Offered fall and spring 
semesters This course is repeatable for a total of 6 hours."
ENGL 2571,Research Practicum,1.0 to 3.0,"Practical experience in using such research skills as documentation, 
editing, and preparing manuscripts. Student will work with faculty member 
as research assistant. One to three credits, depending on role, to be 
determined by the faculty. This course is repeatable for a total of 6 hours."
ENGL 2581,Writing Center Tutor Training Practicum,1.0,"This course supports Writing Center tutor training, introducing tutors to 
theories and practices that foster productive collaboration with students. 
Prerequisite(s):ENGL 1221 Minimum Grade of B. This course is 
repeatable for a total of 6 hours."
ENGL 2601,Introduction to Shakespeare,3.0,"Representative plays and poetry from the entire span of Shakespeare's 
career and from each of the genres. Prerequisite(s):ENGL 1221 Minimum 
Grade of C or HONR 1221. Minimum Grade of C or  ENGL 1521. Minimum 
Grade of C. Course Attributes: AS-HUM - Humanities, GE_Knwlg of 
Human Thgt/Culture."
ENGL 2631,Women's Literature,3.0,"Selected works by or about women in English or in translation, drawn 
from a variety of genres in all historical eras, viewed from various 
critical perspectives, including feminist and historical/cultural theories. 
Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 1221. 
Minimum Grade of C or  ENGL 1521. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities, GE_Diverse Cultures, GE_Knwlg/Princ 
of Aesthetics."
ENGL 2741,American Multicultural Literature,3.0,"American multicultural literature with an emphasis on aesthetic value and 
cultural context. Offered alternate fall semesters. Prerequisite(s):ENGL 
1221 Minimum Grade of C or HONR 1221. Minimum Grade of C or ENGL 
1521 Minimum Grade of C. Course Attributes: AS-HUM - Humanities, 
GE_Diverse Cultures, GE_Knwlg of Human Thgt/Culture."
ENGL 2901,Special Topics,3.0,"May be repeated as the topic varies. This course is repeatable for a total 
of 9 hours."
ENGL 2961,Independent Study in English,1.0 to 3.0,"May be repeated as the topic varies. Course Attributes: Requires 
Department Approval. This course is repeatable for a total of 6 hours."
ENGL 3051,Literary and Cultural Theory,3.0,"Theoretical interpretations of texts. Prerequisite(s):ENGL 2101 Minimum 
Grade of C. Course Attributes: AS-HUM - Humanities."
ENGL 3151,Literature and the Environment,3.0,"The study of classic and contemporary literature about the natural 
world. Literature as an exploration of the cultural construction of 
the environment. Literature as a response to environmental issues. 
Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 1221. 
Minimum Grade of C or  ENGL 1521. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities, GE_Knwlg/Princ of Aesthetics."
ENGL 3161,"Law, Literature and Culture",3.0,"Examination of the intersections of literature and law. The study of how 
literature constructs and represents the law and the use of literature and 
literary structure in law environments. Examination of both canonical 
and contemporary literary texts that depict crime and punishment, trial 
and jury, ethics and justice, and the role of race, class, and gender in 
such texts. Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 
1221 Minimum Grade of C or  ENGL 1521. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities, GE_Knwlg of Human Thgt/Culture."
ENGL 3171,Women and Writing: Writing about Gender and Sexuality,3.0,"Exploration of the construction of gender in literature and in students' 
own writing. Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 
1221 Minimum Grade of C or  ENGL 1521. Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities, GE_Knwlg/Princ of Aesthetics.
COLLEGE OF ARTS & SCIENCES COURSES
113"
ENGL 3241,TESOL Pedagogy: Methods and Assessments,3.0,"This course provides an overview of teaching English to speakers of 
other languages with an emphasis on methodology and assessment. 
Students will be introduced to various methods of instruction and 
assessment in the four areas of language instruction: reading, writing, 
listening, and speaking. Within this course students will learn to design 
their own curriculum, evaluate various assessments, and participate in 
a group teaching demonstration that focuses on specific method and 
language skill. Prerequisite(s):ENGL 1671 Minimum Grade of D or ENGL 
2001 Minimum Grade of D."
ENGL 3271,Literature and Medicine,3.0,"Exploration of interdisciplinary fields of literature and medicine. Literary 
representations of health and illness, the practitioner-patient relationship, 
and the social role of medicine. Prerequisite(s):ENGL 1221 Minimum 
Grade of D or HONR 1221. Minimum Grade of D or  ENGL 1521. Minimum 
Grade of D. Course Attributes: AS-HUM - Humanities, GE_Knwlg/Princ 
of Aesthetics. May not be enrolled in one of the following Classifications: 
Freshman."
ENGL 3321,Readings in Comparative Literature,3.0,"A major work, genre, or theme in dramatic, narrative, or poetic literature. 
Prerequisite(s):ENGL 1221 Minimum Grade of D or  ENGL 1521. Minimum 
Grade of D or HONR 1221. Minimum Grade of D. Course Attributes: AS-
HUM - Humanities."
ENGL 3401,Intermediate Poetry Writing,3.0,"The discipline and techniques of poetry writing and analysis. Workshop 
and discussion setting. Offered every other year, either fall or spring 
semester. Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 
1221 Minimum Grade of C or  ENGL 1521. Minimum Grade of C or ENGL 
2011 Minimum Grade of C."
ENGL 3411,Intermediate Fiction Writing,3.0,"The discipline and technique of fiction writing and analysis. Workshop 
and discussion setting. Offered every other year, fall or spring semester. 
Prerequisite(s):ENGL 1221 Minimum Grade of C or HONR 1221. 
Minimum Grade of C or  ENGL 1521. Minimum Grade of C or ENGL 
2011 Minimum Grade of C. May not be enrolled in one of the following 
Classifications: Freshman."
ENGL 3421,Screenwriting,3.0,"The theory and practice of screenwriting in a workshop setting. Offered 
every other year, either fall or spring semester. Prerequisite(s):ENGL 
1221 Minimum Grade of C or HONR 1221. Minimum Grade of C or 
 ENGL 1521. Minimum Grade of C. Course Attributes: GE_Knwlg/Princ of 
Aesthetics."
ENGL 3431,English Newsletter,3.0,"Creation of the annual newsletter; involves interviews, writing articles, 
layout and design. Must be enrolled in one of the following Major 
fields of study: Creative Writing, Language Arts Education, Literature, 
Writing and Multimedia Studies. Must be enrolled in one of the following 
Departments: English."
ENGL 3511,English Language,3.0,"History of the English language, developments in American and world 
English, and changes in vocabulary, grammar, phonology, and dialects. 
Offered alternate fall semesters. Prerequisite(s): (ENGL 2101 Minimum 
Grade of C and ENGL 2041.-Minimum Grade of C) or ENGL 1001 
Minimum Grade of C or ENGL 2071-Minimum Grade of C or ENGL 2081 
Minimum Grade of C or ENGL 2091-Minimum Grade of C or ENGL 2111 
Minimum Grade of C or ENGL 2121-Minimum Grade of C or ENGL 2131 
Minimum Grade of C or ENGL 2141-Minimum Grade of C or ENGL 2191 
or ENGL 2251 Minimum Grade of C or ENGL 2601 or ENGL 2631 or"
ENGL 3521,Rhetorical Theory,3.0,"The history and theory of rhetoric and its practice in contemporary 
public discourse and media. Offered alternate spring semesters. 
Prerequisite(s):ENGL 1221 Minimum Grade of C. Course Attributes: AS-
HUM - Humanities."
ENGL 3531,African American Literature,3.0,"A study of literary works by African American writers in their cultural, 
historical, and philosophical contexts. Prerequisite(s):ENGL 1221 
Minimum Grade of C or  ENGL 1521. Minimum Grade of C or HONR 
1221 Minimum Grade of C. Course Attributes: AS-HUM - Humanities, 
GE_Diverse Cultures."
ENGL 3671,Readings in the Novel,3.0,"Exploration of themes, topics and literary contexts of the novel. 
Prerequisite(s):ENGL 1221 Minimum Grade of C or  ENGL 1521. Minimum 
Grade of C or HONR 1221. Minimum Grade of C. Course Attributes: AS-
HUM - Humanities."
ENGL 3681,Readings in Poetry,3.0,"A major work, genre, or theme in poetic literature. Prerequisite(s):ENGL 
1221 Minimum Grade of C or  ENGL 1521. Minimum Grade of C or HONR 
1221 Minimum Grade of C. Course Attributes: AS-HUM - Humanities."
ENGL 3751,Teaching Writing,3.0,"This course explores the theories and practices that inform writing 
instruction across a range of settings, including K-12 classrooms, 
university classrooms, and writing centers. Prerequisite(s):ENGL 1221 
Minimum Grade of C or  ENGL 1521. Minimum Grade of C or HONR 1221. 
Minimum Grade of C."
ENGL 3761,Topics in Writing,3.0,"Themes and topics in writing. Prerequisite(s):ENGL 1221 Minimum Grade 
of C or  ENGL 1521. Minimum Grade of C or HONR 1221. Minimum Grade 
of C."
ENGL 3771,Writing for Publication,3.0,"Contemporary practices in both print and online publication, with 
emphasis on practical experience in submitting original work for 
publication. A publication-ready selection of writing is recommended 
upon enrollment. Offered alternate fall semesters. Prerequisite(s):ENGL 
1221 Minimum Grade of C or HONR 1221. Minimum Grade of C. Must 
be enrolled in one of the following Major fields of study: Creative Writing, 
Language Arts Education, Literature, Writing and Multimedia Studies. 
Must be enrolled in one of the following Classifications: Junior, Senior."
ENGL 3901,Special Topics in English,3.0,"May be repeated as the topic varies. Course Attributes: AS-HUM - 
Humanities, Requires Instructor Approval. Unlimited repeats permitted.
COLLEGE OF ARTS & SCIENCES COURSES
114"
ENGL 4101,Chaucer,3.0,"The poetry of Chaucer, with special emphasis on The Canterbury Tales, 
Troilus and Criseyde, and reading and understanding Middle English. 
Prerequisite(s):ENGL 2101 Minimum Grade of C. Course Attributes: AS-
HUM - Humanities."
ENGL 4121,Shakespeare Studies,3.0,"Close reading and analysis of Shakespeare's plays and their historical 
context, using a variety of critical approaches. Offered alternate fall 
semesters. Prerequisite(s):ENGL 2101 Minimum Grade of C. Course 
Attributes: AS-HUM - Humanities."
ENGL 4131,Major Authors,3.0,"In-depth literary study of works by a single author. Prerequisite(s):ENGL 
1221 Minimum Grade of C or  ENGL 1521. Minimum Grade of C or HONR 
1221 Minimum Grade of C. Course Attributes: AS-HUM - Humanities."
