Code,Title,Credits,Description
CON 2810,SPECIAL PROBLEMS IN CONSERVATION,,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
Conservation. C o u r s e  m ay be repeated for credit.   
Credit: Varies from one to four semester hours"
CON 2910,VOLUNTEER INTERNSHIP,one,"Prerequisites: NONE 
This course will allow students to gain experience in various aspects of the 
conservation field by volunteering for a state, federal, or non-governmental 
agency within the conservation field. The student will be responsible for 
completing forty (40) documented hours of volunteerism for one or more of 
the agencies to gain one credit hour of coursework. This course repeated, 
but only one hour will count as credit towards graduation."
CON 2911,VOLUNTEER INTERNSHIP,,"Prerequisite: Program Chair approval 
This course will allow students to gain experience in various aspects of 
the conservation field by volunteering for a state, federal or non-
governmental agency within the conservation field. The student will be 
responsible for completing forty (40) documented hours of volunteerism 
for one or more of the agencies to gain one credit hour of coursework.  
This course may be repeated but only one hour will count as credit 
towards graduation.  
Credit: Varies from one to four semester hours 
 
CRIMINAL JUSTICE (CJ)"
CJ 1113,INTRODUCTION TO CRIMINAL JUSTICE,three,"Prerequisite: NONE 
An examination of the historical and social development of and 
contemporary practices related to the major components of the U.S. 
criminal justice system: law enforcement, the courts,  corrections, and 
their role in a democratic society."
CJ 1433,INTRODUCTION TO LAW,three,"Prerequisite: NONE 
This course is designed to provide the student with the foundation upon 
which to commence legal studies. This course will include an analysis of 
the following items: legal terms, state and federal court systems, civil and 
criminal actions, appeal process, functions of county offices, filing 
procedures and ethics. This course will require the student to conduct an 
exploration of the various parts of the legal system so as to understand 
their nature, function and interrelationship. This course is presented in 
a lecture format, and testing will be based upon an objective format, 
though some components will be written/essay assignments. The student 
will be required to demonstrate a working knowledge of the materials 
covered in the course."
CJ 2323,CRIMINAL LAW,three,"Prerequisite: NONE 
This course is an examination of the basic concepts of the theory of 
substantive criminal law including sources, classification of crimes, 
anticipatory offenses, parties to crime, uncompleted crimes, criminal 
liability, and defenses."
CJ 2353,JUVENILE JUSTICE,three,"Prerequisite: NONE 
This course will be designed to provide an understanding of the Juvenile 
Justice System both in Oklahoma and on a national basis. The major 
areas explored will be diversion and treatment goals."
CJ 2423,INTRODUCTION TO LAW ENFORCEMENT,three,"Prerequisite: NONE 
This course will introduce history, development and philosophy of law 
enforcement in a democratic society, introduction to agencies involved in 
the administration of criminal justice and provide certain career orientation. 
In addition, CLEET requirement can be incorporated into the course 
as stated above."
CJ 2433,DOMESTIC RELATIONS,three,"Prerequisite: NONE 
Prerequisite for Business Management Legal Option Major:  CJ 1433 
This course examines the laws of divorce, annulment, separate 
maintenance actions, and a review of various juvenile problems including 
adoption, custody and delinquency."
CJ 2443,CRIMINAL PROCEDURES,three,"Prerequisite: CJ 1433 
This course is an examination of the rules, principles, and concepts 
governing the enforcement of arrest, search and seizure primarily focusing 
on the 4th, 5th, and 6th Amendments to the United States Constitution."
CJ 2453,CRIMINAL INVESTIGATIONS,three,"Prerequisite: CJ 1433 
This course is an introduction to criminal investigation, including theory 
and history, conduct at crime scenes, collection and preservation  
of evidence. Major sections cover current issues, environmental crime, 
videotaping of crime scenes, street gangs and drugs."
CJ 2523,INTRODUCTIONS TO CORRECTIONS,three,"Prerequisite: NONE 
This course is an overview and complete analysis of the entire adult 
corrections system and is designed to provide an understanding of the 
adult correctional system, both in Oklahoma and on a national basis. The 
course will provide the student with information regarding the entire field 
of adult corrections."
CJ 2810,SPECIAL PROBLEMS IN CRIMINAL JUSTICE,,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
Criminal Justice. C r e d i t  m ay be repeated for credit. 
Credit: Varies from one to four semester hours"
CJ 2936,LAW ENFORCEMENT SKILLS ACADEMY I,six,"Prerequisite: Program Chair approval 
This course develops skills in the functional areas of firearms, law  
enforcement driving and first aid utilizing Council on Law Enforcement 
Education and Training (CLEET) developed and required curriculum. Three 
lecture and four laboratory hours per week."
CJ 2946,LAW ENFORCEMENT SKILLS ACADEMY II,six,"Prerequisite: Program Chair approval 
This course develops skills in the functional areas of conducting criminal 
investigations, custody and control of suspects, and police patrol 
techniques utilizing Council on Law Enforcement Education and Training 
(CLEET) developed and required curriculum. Three lecture and four 
laboratory hours per week."
ECO 2113,PRINCIPLES OF MACROECONOMICS,three,"Prerequisite: NONE 
This course exposes the student to the forces and institutions governing 
the economic system. Topics covered include economic issues, scarcity, 
choice, supply and demand, the role of government, performance, 
macroeconomics theory and policy, Keynesian Model, money, aggregate 
supply, productivity, banking, and the world economy."
ECO 2123,PRINCIPLES OF MICROECONOMICS,three,"Prerequisite: NONE 
This course exposes the student to basic choices, supply and demand, 
microeconomic issues and applications policy analysis, price ceilings and 
floors, income and substitution, firms and production, pure competition, 
model monopoly, monopolistic competition and oligopoly, factor markets, 
government intervention and the market, and the world economy."
ECO 2603,BUSINESS AND ECONOMIC STATISTICS,three,"Prerequisite: MTH 1513 and BC 2113 
This introductory course covers such topics as statistical terminology, 
averages, dispersion, data display, probability, sampling, tests of 
hypothesis, and inferences. Throughout the course, the major emphasis 
will be placed on using statistical methods to solve business problems. As 
a requirement of this course, each student will complete a major applied 
research project (MARP)."
ECO 2810,SPECIAL PROBLEMS IN ECONOMICS,,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
Economics. Course may be repeated for credit. 
Credit: Varies from one to four semester hours 
 
ENGLISH (ENG)"
ENG 0113,FOUNDATIONS OF READING AND WRITING I,,"Prerequisite: NONE  
This three-hour non-credit course will emphasize the skills required to read 
college-level texts through the application of active reading strategies and 
critical thinking. College readiness skills such as note taking, test taking, time 
management and study techniques will be highlighted. Readings will provide 
models and topics for writing. Sentence structure, grammar, mechanics, and 
usage will be emphasized, as well as, the paragraph and essay composition 
process. The final grade in the course will be either S (satisfactory) or U 
(unsatisfactory). In order to receive a grade of S and pass the course, a 
student must have a final average of 70% or higher. 
Credit: None"
ENG 0211,FOUNDATIONS OF READING AND WRITING II,,"Prerequisite:  Placement scores or ENG 0113 
Co-requisite:  ENG 1113  
This one-hour non-credit course will emphasize the skills required to read 
college level texts with satisfactory comprehension, speed, and retention.  
Readings will provide models and topics covered in co-requisite English 
Composition I classes.  Grammar and mechanics will also be emphasized.  
The final grade in this course will be either S (satisfactory) or U 
(unsatisfactory).  In order to receive a grade of S and pass the course, a 
student must have a final average of 70% or higher. 
Credit:  None"
ENG 1053,INTRODUCTION TO FOLKLORE,three,"Prerequisite: NONE 
A classic and general introduction to the theories, origins, forms, and 
characteristics of folklore is provided in this course. It also provides a 
background in folklore terminology, genres, motifs in folklore and serves 
as a supplementary course to other folklore."
ENG 1113,ENGLISH COMPOSITION I,three,"Prerequisite: ACT English Sub-score of 19 or higher, or minimum secondary 
assessment score, or successful completion of ENG 0113 with coenrollment 
in ENG 0211. Students scoring a 3 or 4 on the ACCUPLACER will be 
enrolled in the co-requisite ENG 0211 in addition to ENG 1113. 
This reading and writing course emphasizes the process of pre-writing, 
writing, and revising essays based upon specific audiences, topics, and 
purposes. Narrative, descriptive, expository, and research-based writing 
forms will be covered."
ENG 1213,ENGLISH COMPOSITION II,three,"Prerequisite: ENG 1113 
A continuation of the writing practices presented in ENG 1113, this course 
focuses on research supported argumentative writing emphasizing various 
essay writing techniques for particular career-related purposes, topics, and 
audiences."
ENG 1333,APPLIED TECHNICAL WRITING,three,"Prerequisite: NONE 
This three-hour course focuses on workplace writing skills including progress 
reports, memos, business letters, resumes, and applications. Emphasis will 
be placed upon formatting, integration of charts and graphs, and concise 
wording."
ENG 2113,TECHNICAL REPORT WRITING,three,"Prerequisite: ENG 1113 
This course is designed to provide study and practice in the format, 
organization, and style of writing for technical purposes. Emphasis will 
be placed on objectivity, clarity, and precision."
ENG 2123,CREATIVE WRITING,three,"Prerequisite: NONE 
This course is a writing workshop format focusing on various forms of fiction 
and nonfiction creative writing, including poetry, short stories and plays. 
Students will learn the effective use of dialogue, descriptive, narrative, and 
various poetry and prose forms while becoming familiar with modern and 
past authors, poets and playwrights."
ENG 2413,INTRODUCTION TO LITERATURE,three,"Prerequisite: NONE 
Using selections from prose fiction, drama and poetry, this course will 
provide student useful reading strategies for increasing understanding and 
appreciation of these literary forms. Reading selections will survey world 
literature. The course will provide insight into the uses of language as an 
artistic form and into the value of literature."
ENG 2433,INTRODUCTION TO WORLD LITERATURE,three,"Prerequisite: NONE 
This is a survey of world literature, primarily of the 20th century, from 
Europe, Africa, the Caribbean and South Asia. Students will read at least 
one text from each area.  Selections will cover prose, poetry and drama."
ENG 2543,ENGLISH LITERATURE THROUGH THE 18TH CENTURY,three,"Prerequisite: NONE 
Beginning with the Anglo-Saxon epic Beowulf, this course will provide a 
historical survey of the English literary canon through the eighteenth 
century. In addition to study in the primary texts, the course will cover the 
social, political, scientific and religious contexts, which shaped the 
literature. Particular emphasis will be given to the shift from a medieval 
worldview to a post- Reformation and new science worldview."
ENG  2653,ENGLISH LITERATURE SINCE THE 19TH CENTURY,three,"Prerequisite: NONE 
Starting with nineteenth-century romanticism, this course will provide a 
historical survey of major English writing to the present day. Particular 
emphasis will be given to the major features of the romantic literary 
outlook and literary adaptations to cultural influences such as, 
industrialization, urbanization, Darwinian science and the two world wars."
ENG 2713,NATIVE AMERICAN INDIAN LITERATURE,three,"Prerequisite: NONE 
This course explores the literary evolution and historical experiences of 
 
murray-state-college|murray-state-college
American Indian authors, orators and writers. The course will focus on 
historical, societal, and cultural contributions by native authors to the 
American literary society and culture. We will discover the reclamation of 
voice, heritage, and culture through modern and past native authors in 
a variety of writing genres and styles."
ENG 2773,AMERICAN LITERATURE TO 1865,three,"Prerequisite: NONE 
This course will provide a historical survey of the American literary canon 
from the arrival of the Puritans and Pilgrims to the end of the Civil War 
period. It will emphasize the religious and political origins of American 
literature and the process by which writers in America distinguished 
themselves as American authors, helping to create and to define what 
""American"" means."
ENG 2810,SPECIAL PROBLEMS IN ENGLISH,,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
English. Course may be repeated for credit.   
Credit: Varies from one to four semester hours"
ENG 2883,AMERICAN LITERATURE SINCE 1865,three,"Prerequisite: NONE 
This course will concentrate on some of the best of classic to modern 
science fiction and sub-genres from the 1800s to the present. This class 
will introduce students to some of the major science fiction novels and short 
stories. Also covered will be current subgenres and trends in science 
fiction writing."
ENT 2024,INTRODUCTION TO ENTOMOLOGY,four,"Prerequisite:  BIO1404 
This is a single semester course designed to introduce concepts associated 
with insects and insect relatives, including:  biology, morphology, 
classification, control, and modern research developments.  The role of 
insects in the natural and managed ecosystems will also be explored.  Three 
lecture and three laboratory hours per week."
ENT 2810,SPECIAL PROBLEMS IN ENTOMOLOGY,,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
Entomology. C o u r s e  m ay be repeated for credit.   
Credit: Varies from one to four semester hours 
 
FINANCE (FIN)"
FIN 2633,PERSONAL FINANCE,three,"Prerequisite: ACC 1113 or ACC 2103 or approval of the Program Chair 
An introductory course covering the various problems of individual and 
consumer financial management. Course topics may include: personal 
budgeting, consumer loans and installment loans, credit cards and 
charge accounts, personal insurance, savings accounts, investments, 
social security, home ownership and purchase, commercial bank services, 
financial i n s t i t u t i o n  services, personal taxes, wills, estate planning, 
retirement planning, career planning, financial planning, and leasing 
arrangements."
FIN 2810,SPECIAL PROBLEMS IN FINANCE,,"Prerequisite: Approval of the Division Chair 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
Finance. Course may be repeated for credit.   
Credit: Varies from one to four semester hours 
 
FINE ARTS (FA)"
FA 2810,SPECIAL PROBLEMS IN FINE ARTS,,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
Fine Arts. C o u r s e  m ay be repeated for credit.  
Credit: Varies from one to four semester hours 
 
FOOD SCIENCE (FDSC)"
FDSC 1133,FUNDAMENTALS OF FOOD SCIENCE,three,"Prerequisite: NONE 
Food industry from producer to consumer and the current United States and 
world food situations."
FDSC 2233,THE MEAT WE EAT,three,"Prerequisite: NONE 
Overview of all animal, poultry, and fish protein sources used for human 
consumption, but focusing on red meat. Examination of each phase of 
production, inspection, safety, grading, processing, preparation, and 
current issues of the industries. Development of an understanding of the 
importance of meat in the diet and part of global agriculture."
GEO 2343,FUNDAMENTALS OF GEOGRAPHIC INFORMATION,three,"SYSTEMS 
Prerequisite: NONE 
Geographic Information Systems (GIS) are pivotal in the analysis and 
management of geographic data. They are used to link environmental, 
social, and economic data to locations on earth and explore the 
relationships, trends, and patterns that emerge. This course introduces the 
concepts, principles, and theories behind GIS, with emphasis on the nature 
of geographic information, methods for data collection, data models for 
storing geographic information, techniques for data input and manipulation, 
and basic spatial analysis."
GEO 2513,WORLD REGIONAL GEOGRAPHY,three,"Prerequisite: NONE 
This course focuses on the world’s major cultural regions with emphasis on 
the geographic aspects of contemporary economic, social and political 
relationships with the physical environment."
GEO 2810,SPECIAL PROBLEMS IN GEOGRAPHY,,"Prerequisite: Program Chair approval 
This course is a study and/or analysis of a selected area and/or topic in 
 
murray-state-college|murray-state-college
Geography. Course may be repeated for credit.  
Credit:  Varies from one to four semester hours 
 
GEOLOGY (GEL)"
GEL 1114,GENERAL GEOLOGY,four,"Prerequisite: NONE 
This is a course in general geology, dealing with the structure of the earth, 
the forces that change it, and the history of physical developments. Three 
lecture hours and three laboratory hours a week."
GEL 2810,SPECIAL PROBLEMS IN GEOLOGY,,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities  
related to Geology. Course may be repeated for credit.  
Credit: Varies from one to four semester hours 
 
GLOBAL EDUCATION STUDIES (GES)"
GES 2910,GLOBAL EDUCATION STUDIES,,"Prerequisite:  Program Chair approval 
Global Education Studies offer students the ability to design a global social 
work opportunity in a foreign country while earning 1-4 elective credits.  
Projects are student-initiated and may include service learning, research, 
and cultural immersion, language building skills or other educational cultural 
activities.  Students and the faculty instructor determine the course content, 
goals, and assignments before the student travels abroad.  Credit hours are 
determined by the time commitment required by the design of the service 
learning, research, and cultural immersion, language building skills or other 
educational cultural activities.  Credit hours are not awarded for the global 
experience/trip itself, but rather on the academic content and outcome of the 
Global Education Studies course. Course may be repeated for credit. 
Credit: Varies from one to four semester hours 
 
GOVERNMENT (GVT)"
GVT 1113,AMERICAN FEDERAL GOVERNMENT,three,"Prerequisite: NONE 
This course is a study of the principles, structure, processes and functions 
of the United States Federal Government."
GVT 2343,INTRODUCTION TO STATE AND LOCAL GOVERNMENT,three,"Prerequisite: NONE 
This course is an introduction to the organization, structure functions, and 
administration of state and local governments.  Particular emphasis will be 
placed on Oklahoma."
GVT 2810,SPECIAL PROBLEMS IN GOVERNMENT,,"Prerequisite: Program Chair approval 
This course is designed specifically for special seminars, special studies, 
special interests, and other special projects/events/activities related to 
Government. Course may be repeated for credit.   
Credit: Varies from one to four semester hours 
 
GUNSMITHING (GS)"
GS 1001,BASIC FIREARMS MAINTENANCE,one,"Prerequisite:  NONE 
This course is an introduction to basic firearms care and maintenance.   This 
course will focus on firearms safety, understanding basic nomenclature of 
parts, the cleaning and maintaining of firearms, the tools needed for basic 
care, the function of mechanical and telescopic sights including alignment 
and basic gunsmithing concepts as applicable to the novice."
GS 1012,GUN BLUING,two,"Prerequisite: NONE 
This course is a study of the chemical processes and procedures used 
to produce a black oxide finish on firearms utilizing the hot caustic 
immersion and rust bluing processes. Metal preparation, bluing room 
design, equipment, chemicals, and safety factors will be covered. 
Polishing techniques and metal 
preparation utilizing primarily hand 
techniques will be emphasized. Students will develop skills by applying 
these processes to test pieces, tools, and project firearms. One lecture 
and two laboratory hours per week."
GS 1102,GUNSMITHING THEORY I,two,"Prerequisite: NONE 
This course will give the student an explanation of firearms design, function, 
nomenclature, assembly/disassembly and minor troubleshooting. This 
course will cover shotguns (pump, semi auto, gas systems, and recoil 
operated systems), and rifles (semi auto, lever action, and bolt actions). 
Factory updates for each gun will also be covered. One lecture and two 
laboratory hours per week."
GS 1112,GUNSMITHING THEORY II,two,"Prerequisite: GS 1102 
This course will give the student an explanation of firearms design, function, 
nomenclature, assembly/disassembly and minor troubleshooting. This 
course will cover semi-auto pistols, double-action revolvers, single action 
revolvers. One lecture and two laboratory hours per week."
GS 1113,INTRODUCTION TO FIREARMS REPAIR I,three,"Prerequisite: NONE 
This course is a study of design, function and repairing of all types of rifles 
and shotguns stressing factory methods and techniques. Students will learn 
proper disassembly methods of most modern firearms and diagnosing 
malfunctions. This course will focus primarily on major operating systems 
and the design, function, & repair of long guns.  Two lecture and two 
laboratory hours per week."
GS 1213,BENCH METAL WORK,three,"Prerequisite: NONE 
This course is a study of the care and use of common bench tools as they 
apply to the field of gunsmithing. The use of the sensitive drill press, the 
basics of forging, heat treatment, non-fusion bonding techniques (i.e. 
brazing, silver soldering and soft soldering), semi-precision layout and 
the use of the oxyacetylene torch will also be covered. The student will 
develop skills with common hand tools and gunsmithing bench techniques 
through the construction of common gunsmithing tools. Two lecture and 
two laboratory hours per week."
GS 1313,MACHINE TOOL PRACTICES,three,"Prerequisite: NONE 
This course is designed to provide the student with basic operational skills 
 
murray-state-college|murray-state-college
and knowledge of some common machine tools associated with the 
field of gunsmithing. Use of the engine lathe, lathe accessories, tool bit 
grinding and lathe machining procedures will be emphasized in this course.  
Use of the bench and pedestal grinders and metal cutting saws will also be 
covered. The student will develop skills with these machine tools through 
the manufacture of gunsmithing tools. Two lecture and two laboratory 
hours per week."
GS 1362,MACHINE TOOL AUXILLARY,two,"Prerequisite: NONE 
This course is designed to give practical machine tool experience and 
guidance to gunsmithing students.  It allows students to use the machining 
skills they have developed to solve everyday problems that they will face as 
professional gunsmiths.  Advanced students may further develop skills and 
speed through practical use of various machine tools and machining 
processes. One lecture and two laboratory hours per week."
GS 1372,RIFLESMITHING I AUXILLARY,two,"Prerequisite: GS 1362 
This course is designed to give practical machine tool experience and 
guidance to gunsmithing students.  It allows students to use the machining 
skills they have developed to solve everyday problems that they will face 
as professional gunsmiths.  Advanced students may further develop skills 
and speed through practical use of various machine tools and machining 
processes. One lecture and two laboratory hours per week."
GS 1412,HANDLOADING AND BALLISTICS,two,"Prerequisite: NONE 
This course is a study of the bullet’s flight from barrel to target, history 
and evolution of loading components, use of various types of powder, 
primers and cases, types of bullets and effect on rifling in  
barrel, actual loading and testing of ammunition, loading tools and dies, 
and safety factors. One lecture and two laboratory hours per week."
GS 1512,BLUEPRINT READING,two,"Prerequisite: NONE 
This course is designed to provide the technical student with the 
necessary skills to visualize and interpret industrial drawings and prints 
encountered in the machine trades. This course includes an introduction 
to drawing and print types, principles of orthographic projection, the 
alphabet and precedence of line types, interpretation of single and multi-
view drawing, interpretation of title 
blocks, various methods of 
dimensioning and tolerance, types of view sectioning, special notation, 
and auxiliary views will be discussed. The student will also learn the basics 
of Isometric sketching used to produce simple technical 
sketches. An 
emphasis will be placed on the use of technical illustrations and prints to 
develop these basic skills and understanding. The use of Computer 
Aided Drafting (CAD) may be added as laboratory conditions permit. One 
lecture and two laboratory hours per week."
GS 1532,INTRO TO AUTOCAD,two,"Prerequisite: GS 1512 
This course is a beginner’s introduction to AutoCAD.  In this course, 
students will learn how to create a drawing, set up individualized workspace 
settings, build drawing templates and apply proper dimensioning rules.  
Primary focus of this class is the introduction and utilization of 2D drafting 
and modeling and using the different drawing formats available in order to 
maintain compatibility between the various drafting software available.  
Projects will be assigned, but the majority of the drawings will be of the 
students’ choice.  One lecture and two laboratory hours per week."
GS 1602,BASIC MUZZLELOADING RIFLE,two,"Prerequisite: NONE 
Students in this course will cover history and development of muzzle 
loading rifles as well as complete a build kit of a flintlock or percussion 
muzzle loading rifle. Basic metal finishing and stock finishing will be 
covered. One lecture and two laboratory hours per week."
GS 1911,TECHNICIAN DEVELOPMENT,one,"Prerequisite:  NONE 
This course is designed to prepare prospective graduates for entry in the 
workforce. Course will emphasize search methods, resume preparation, 
interview preparation, interviewing techniques, correspondence related to 
securing employment, evaluating career opportunities, planning career 
paths, first days of employment, work attitudes, job and work ethics, team 
work and team leaders, group problem solving, and evaluation criteria used 
for employee reviews. The Internet will be used as one of the search and 
information tools. This course is a spring semester class."
GS 2023,METAL FINISHING,three,"Prerequisite: GS 1012 
This course is a study of various chemical processes and metal 
preparation techniques as applied to gunmetal  finishing. Metal finishing 
processes including nitre bluing or coloring, electro less nickel plating, 
zinc and manganese phosphate coating parkerizing), and aluminum 
anodizing will be covered in this course, as will metal preparation utilizing 
power and hand techniques, equipment, and safety factors. Students will 
develop skills with by preparing and applying these various metal finishes 
to project firearms. Two lecture and two laboratory hours per week."
GS 2032,ADVANCED METAL FINISHING,two,"Pre-requisite: GS 2023 
This course is a continued study in metal preparation techniques and the 
chemical processes as they relate to metal finishing of firearms. Processes 
that were introduced in GS 1012: Gun Bluing and GS 2023: Metal Finishing 
will be expanded to more complex levels. These processes may include 
various bluing techniques, Parkerizing; spray finishes, aluminum anodizing, 
Electroless nickel plating, and hydrographic. Additional processes including 
Nickel Boron Plating and Electro-brush plating will be covered. The student 
will continue to develop and refine skills with these processes by the 
application to firearm projects. This course will consist of one lecture hour 
and two laboratory hours per week. Addition supervised laboratory hours 
will be required to complete this course. One lecture and two laboratory 
hours per week."
GS 2042,PRODUCTION BLUING,two,"Prerequisite:  GS 1012 
This course is a continued study in metal finishing processes as they relate 
to production or high-volume metal finishing processes.  It is an advanced 
course in the application of processes that were introduced in GS 1012 
Gunbluing and GS 2013 Metal Finishing.  Continued development and 
caustic processes, stainless and standard gun steel, rust bluing, including 
slow and fast techniques, and phosphate coating (Parkerizing) will be used 
to finish projects.  This class will emphasize laboratory project performance.   
One lecture and two laboratory hours per week.  
 
murray-state-college|murray-state-college"
GS 2122,INTRODUCTION TO FIREARMS REPAIR II,two,"Prerequisite: GS 1113 
This course is a study of design, function, and repairing of all types of pistols 
and revolvers stressing factory methods and techniques. Students will learn 
proper disassembly methods of most modern firearms and diagnosing 
malfunctions. Two lecture and two laboratory hours per week."
GS 2163,APPLIED REPAIR TECHNIQUES,three,"Prerequisite:  GS2133 and GS 2653  
This course will focus on applying specialized gun repair techniques that are 
common to modestly equipped gunsmithing operations.  This course will 
include repair methods for rifles, handguns, shotguns and covers topics such 
as lining rifle barrels, installing Sako extractors, sleeving bolt bodies, turning 
bolt handles for tactical bolt knobs and other specialized rifle, shotgun and 
handgun repair techniques.  Emphasis will be placed on performing safe 
repairs while maintaining efficiency and profitability in a gun shop. One lecture 
and two laboratory hours per week."
GS 2223,GENERAL METALS,three,"Prerequisite: GS 1213 & GS 1313 
This course is designed to provide the student with a basic working 
knowledge in the field of metallurgy as it applies to gunsmithing and 
metalsmithing techniques. Emphasis will be placed on characteristics and 
selection of various metal alloys, heat treating/tempering processes that 
apply to metal alloys, and hardness and tensile strength testing of various 
metal alloys. Students will also develop skills in the process of color case 
hardening, the manufacturing and tempering of gun springs, and tungsten 
inert gas (TIG) welding. Two lecture and two laboratory hours per week."
GS 2333,MACHINE METAL WORK II,three,"Prerequisite:  GS 1324 
This course is a continuation of GS 1313 and GS 1324. It is designed to 
continue developing operational and procedural skills on the engine lathe, 
vertical milling machine, and the Horizontal Spindle Surface Grinder. Use 
of the Electric Checkering tool will also be covered. Application of the use 
of these machine tools toward the manufacture of custom gun parts and 
custom modifications will be emphasized. The student will further develop 
and refine skills with these machine tools through the manufacture of 
custom gun parts and gunsmithing tools. Two lecture and two laboratory 
hours per week."
GS 2324,MACHINE METAL WORK I,four,"Prerequisite: GS 1313 
This course is a continuation of GS 1313, Machine Tool Practices. It is 
designed to continue developing operational and procedural skills on the 
engine lathe and to provide the student with basic operational skills of 
the vertical milling machine and the horizontal spindle surface grinder. 
The student will develop skills with these machine tools through 
laboratory exercises and the manufacture of gunsmithing tools. Two 
lecture and three laboratory hours per week."
GS 2382,FIREARMS REPAIR AUXILLARY,two,"Prerequisite: GS 1362  
This course is designed to give practical machine tool experience and 
guidance to gunsmithing students. It allows students to use the machining 
skills they have developed to solve everyday problems that they will face 
as professional gunsmiths. Advanced students may further develop skills 
and speed through practical use of various machine tools and machining 
processes.  One lecture and two laboratory hours per week."
GS 2392,MACHINE SHOP AUXILLARY,two,"Prerequisite: GS 2382 
This course is designed to give practical machine tool experience and 
guidance to gunsmithing students.  It allows students to use the machining 
skills they have developed to solve everyday problems that they will face 
as professional gunsmiths.  Advanced students may further develop skills 
and speed through practical use of various machine tools and machining 
processes. One lecture and two laboratory hours per week."
GS 2412,ADVANCED HANDLOADING AND BALLISTICS,two,"Prerequisites:  GS 1412 
This course builds upon the fundamentals learned in Handloading and 
Ballistics.  This course delves deeper into the preparation and reloading of 
ammunition.  An emphasis will be placed on advanced techniques used for 
constructing accurate ammunition, chronographing and understanding 
bullet velocities, design and efficiency, using progressive reloading 
equipment and the procedures used to create cast bullets.  Safety factors 
will continue to be emphasized. One lecture and two laboratory hours per 
week."
GS 2521,GUN STORE MANAGEMENT,one,"Prerequisite: NONE 
A study of the problems faced in creation and growth of a gunsmithing 
business such as, opportunity recognition, financing, money flow, business 
organization, shop location and layout, record keeping, stock and inventory, 
local, state, federal laws, and insurance."
GS 2542,ADVANCED AUTOCAD,two,"Prerequisite:  GS 1532 
This course is a continuation of GS 1512 Blueprint Reading. In this course 
students will build upon their knowledge of AutoCAD by using more 
advanced methods of drawing and utilizing the different input  
methods to increase their speed.  In this course the student will become 
familiar with 3D drawing in AutoCAD and learn how to model parts in both 
2D and 3D before projecting them into a three-view standard format.  
Primary focus of this class is the introduction and utilization of 3D modeling, 
as well as using the different drawing formats available in order to maintain 
compatibility between the various modeling software available, such as 
Solidworks and Catia.  Projects will be assigned, but the majority of the 
drawing will be of the students’ choice. One lecture and two laboratory 
hours per week."
GS 2553,INTRODUCTION TO CNC,three,"Prerequisite: GS 1532 
This course is designed to provide students in the Gunsmithing Technology 
Program with a basic knowledge of Computer Numerical Control (CNC) 
programming.  An emphasis will be place on programming in 3 axes on a 
milling machine as students learn to write simple part programs using 
conversational programming, importing programs and drawings to the mill 
and learning basic ‘G’ codes.  Two lecture and two laboratory hours per 
week."
GS 2603,RIFLESMITHING II,three,"Prerequisite:  GS 1613 
This course is an advanced study in the construction of custom rifles and 
re-barreling of vintage rifles.  It will include the study of the design and 
function of common commercial and military rifles.  Problems associated 
with the re-barreling of single shot rifles, re-barreling lever action rifles, 
problems associated with pre-contoured short chamber/long chambered 
barrels, and various bedding techniques will be covered. The student will 
continue to develop proficiency and refine skills introduced in GS1713: 
Riflesmithing. Student assessment will be highly weighted on capstone 
projects. Students will be required to do research paper and presentation 
on rifle design.  This course will consist of one lecture hour and four 
laboratory hours per week (Three credit hours). The student will need to 
continue supervised laboratory work for successful completion of this 
course. One lecture and four laboratory hours per week."
GS 2613,RIFLESMITHING,three,"Pre-requisite: GS 1113, GS 1213 & GS 1313 
This course is a detailed study in the construction and assembly of custom 
rifles. It will include the study of the design and function of common 
commercial and military turn bolt rifles and the AR-15 style upper receiver. 
The following Riflesmithing topics will be covered during this course: design 
and function of various receiver designs, restyling of military actions to a 
sportier configuration, Accurizing procedures, breeching systems, barrel 
contouring and fitting, head spacing and chambering of barrels, trigger 
design and installation, bolt modifications, safety modifications, sight 
calculation and installation, magazine and receiver modifications, trouble 
diagnosis, and gas port location. The student will develop skills in these 
topics by re-barreling a commercial or military turn bolt rifle action and 
assembling an AR-15 style upper receiver. All barrel work will be done from 
a barrel blank. Students will be required to do research paper and 
presentation on rifle design.  The student will need to continue supervised 
laboratory work to complete this course. Two lecture and two laboratory 
hours per week."
