code,title,credits,description
KINS 378,Therapeutic Exercise in Rehabilitation,3,"An examination of the theories, principles and applications of therapeutic exercise in the 
rehabilitation of injuries. Prerequisite: BIOL 245-246."
KINS 379,Special Topic,3,"Specialized topics for kinesiology majors. Offered only upon sufficient demand and 
availability of staff. May be repeated for credit as topics change. Possible topics include: outdoor 
recreation, community recreation, sports psychology."
KINS 382,Methods of Teaching Physical Education Activities,3,"This course is designed to equip the student with an understanding of essential concepts involved 
in performing and teaching selected activities in elementary and secondary physical education 
programs. 
KINS 410, 420, 430. Independent Study (X:X:X) 
Independent study and research in specific areas of interest."
KINS 433,Research Design in Kinesiology,3,"An introduction to fundamental research design, methods of measurement, basic statistical 
evaluation, research topic selection, and research project proposal in kinesiology and related 
fields. This course is a prerequisite to KINS 434."
KINS 434,Capstone: Presenting Research in Kinesiology,3,"A culminating experience for senior kinesiology students, typically taken during the student’s 
last semester at TLU. This course includes application of knowledge learned in the discipline 
and reflection on leadership and service. Students will demonstrate knowledge and ability 
in written and oral communication, ethical reasoning and research presentation skills 
appropriate for a graduating senior. 
KINS 419, 429, 439. Internship in Kinesiology (X:X:X) 
Designed to provide students with opportunities to work in special interest areas such as public 
schools, community or agency-sponsored recreation and aquatic facilities, medical clinics, 
fitness centers, etc., to gain first-hand insight into these areas. A study component must be 
agreed on."
KINS 446,Biomechanics,4,"Designed to equip the student with knowledge and understanding of movement through 
the application of principles of mechanical physics to the structure and function of the 
living human system. Prerequisite: BIOL 245-246."
KINS 479,Exercise Testing and Prescription,3,"This course is designed to give the advanced student in kinesiology in-depth knowledge of 
the theory and practical application of exercise performance evaluation and prescription. 
Designed to meet requirements of the American College of Sports Medicine Certification 
Programs. Prerequisite: KINS 335."
KINS 480,Leadership in Coaching and Administration,3,"This course explores leadership, policy, legal, budget and public relations aspects of coaching 
and program administration in athletics and kinesiology. 
LANGUAGE COURSES:"
LANG 335,Methods and Materials for Teaching Foreign Language,3,"Methods, materials and techniques used in teaching foreign languages. Applied linguistics as 
it relates to second language teaching in grades 1-12. Prerequisite: 6 hours of education courses, 
any 300 or 400 level course in a foreign language or instructor’s permission."
LANG 379,Special Topic,3,"May include topics crossing language boundaries or special topics within language 
boundaries. May be repeated for credit when topics change. Prerequisite: Consent of 
instructor."
MATH 113,Workshop in Mathematics,1,"This course is designed to prepare students for College Algebra. The course focuses on the 
knowledge and skills needed to simplify expressions that contain integers (positive and 
negative numbers), rational numbers (fractions), exponents, variables and/or polynomials. 
This includes applying order of operations and factoring. Required for students with a math SAT 
score of 440 or less or ACT of 15 or less and strongly recommended for students with a 
math SAT score between 440 and 490 or ACT between 15 and 17 or for students repeating"
MATH 133,MATH 130. College Mathematics,3,"This course exposes students to new styles of mathematical thinking that are unlike the 
Algebraic topics covered in a standard high school curriculum. Topics vary by instructor, 
but sample topics include set theory, introduction to logic, counting methods, probability, 
statistics, personal finance and voting and apportionment. Recommended for most students 
planning to major in English and communication studies, modern languages, history, fine arts, 
philosophy and theology."
MATH 133,College Algebra,3,"This course covers equations, functions and their graphs, including linear, quadratic, 
exponential and logarithmic functions. Word problems are emphasized. Intended to prepare 
students for MATH 136 or MATH 148. Recommended as the lowest level mathematics 
course for students planning to major in business administration, economics, natural sciences, 
math, computer science, information systems, social sciences, kinesiology and education. 
Prerequisite: MATH 113 or SAT greater than 440 or ACT greater than 15."
MATH 136,"Calculus for Business, Economics and Social Sciences",3,"Differential and integral calculus with applications to business, economics and social 
sciences. Prerequisite: MATH 133."
MATH 139,Data Models,3,"This is a first course in data modeling and functions. Descriptive statistics and regression using 
several classes of functions including linear and higher degree polynomials, multi-linear 
polynomials, exponential and logarithmic functions, as well as basic matrix models will 
be introduced. This course is designed to satisfy the “Quantitative Reasoning” competency 
of TLU General Education curriculum for students majoring in disciplines outside science and 
mathematics. No prerequisite courses, but a working knowledge of basic algebra is assumed."
MATH 148,Precalculus,4,"This course prepares students to take Calculus I by focusing on functions, their graphs and 
domains, with particular emphasis on exponential and logarithmic functions and trigonometric 
functions. Prerequisite: MATH 133, or Math SAT greater than 530 or ACT greater than 21."
MATH 233,Discrete Mathematics,3,"Sets, functions; logic and logic circuits; relations on sets; combinatorics; introduction to graph 
theory. Prerequisite: MATH 136 or MATH 241."
MATH 234,Introduction to Advanced Mathematics,3,"This course serves as an introduction to techniques and abstractions used in advanced 
mathematics and includes a unit on the history of mathematics. Emphasis is placed on 
learning to write proofs and students will be exposed to a wide array of examples of proofs. 
Possible content includes logic, number theory, basic point-set topology, set theory and metric 
spaces. Prerequisite: MATH 241."
MATH 241,Calculus I,4,"Introduction to Calculus with an emphasis on problem-solving instead of theoretical 
underpinnings. Topics covered include limits, the definition of the derivative, derivative rules, 
applications of the derivative, maxima and minima, basic integration and the Fundamental 
Theorem of Calculus. Prerequisite: MATH 148, or Math SAT greater than 640, or ACT greater 
than 31."
MATH 242,Calculus II,4,"A continuation of Calculus I, this class covers more integration techniques, applications of 
integration including volumes of solids of revolutions and sequences and series, including 
Power Series and Taylor Series. Prerequisite: MATH 241."
MATH 331,Elementary Linear Algebra,3,"Introduction to elementary linear algebra with emphasis on systems of linear equations, finite 
dimensional vector spaces, linear transformations, matrices, eigenvalues, eigenvectors and 
applications. Prerequisite: MATH 233 or 241."
MATH 334,Differential Equations,3,"Solutions of ordinary differential equations using classical methods, Laplace transform, 
numerical methods, power series solutions. Solution of linear systems of ordinary differential 
equations. Prerequisite: MATH 242."
MATH 335,Introduction to Abstract Algebra,3,"An introduction to some modern topics in mathematics. Elementary set theory, groups, rings, 
fields. Prerequisite: MATH 242, 234."
MATH 337,Geometry,3,"Serves as an introduction to neutral geometry, Euclidean geometry, and Euclidean 
transformations. Topics covered will include angles, triangles, congruence, circles, Euclidean 
constructions, analytic geometry, change of coordinates, and isometries. Prerequisite: MATH 
241."
MATH 338,Numerical Methods,3,"Numerical techniques for solving mathematical models of scientific problems. Topics include 
the numerical solution of equations, error analysis, numerical differentiation and integration, 
interpolation and approximations, numerical solution of systems of linear and nonlinear 
equations and eigenvalue problems. (Also offered as CSCI 338) Prerequisite: MATH 242."
MATH 343,Calculus III,4,"Vector functions, differential and integral vector calculus, calculus of several variables, multiple 
integrals vector fields, line and surface integrals and related theorems. Prerequisite: MATH 242."
MATH 371,Mathematical Methods for Scientists and Engineers,3,"Topics in post-calculus mathematics for application to physics and engineering problems, 
special functions, Laplace and Fourier transformations, Fourier series, vector calculus, line 
and surface integrals, Green’s and Divergence theorems, partial differential equations, applied 
linear algebra and linear operators and introduction to  applied complex analysis. Also offered 
as PHYS 371. Co/Prerequisite MATH 343."
MATH 372,Number Theory,3,"This course covers divisibility and the Euclidean algorithm, elementary properties of primes 
and their distribution, congruencies and modular arithmetic, primitive roots, and Fermat's 
and Euler's Theorems. Prerequisite: MATH 234. 
MATH 375-376. Concepts of Mathematics (3:3:0 each) 
Various topics concerning basic concepts of mathematics. Emphasis is on mathematical content 
of topics applicable to the elementary school curriculum. Designed for students of elementary 
education. Does not count toward math or computer science major or minor."
MATH 377,STEM by Inquiry Instructional Strategies.,3,"This course is required for students pursuing certification in secondary education in science or 
mathematics. The course introduces science content, science education theory, and research and 
pedagogical strategies for the 7-12 STEM classroom. Students will learn content-relative, discipline-
specific, best practice for success in the secondary STEM classroom. Prerequisites: Admission to 
the Educator Preparation Program and EDUC 332."
MATH 379,Special Topic,3,"Topics selected by the instructor. Among these topics are number theory, partial differential 
equations, theory of complex variables and research methods in computational mathematics. 
Prerequisite: consent of instructor. 
MATH 410, 420, 430. Independent Study (X:X:X) 
 
Intensive, individual study and/or research available to qualified students with a special 
interest to do advanced work in specific areas not covered by regular courses. Prerequisite: 
consent of instructor. 
MATH 419, 429, 439. Internship (X:X:X) 
Practical work experience which complements major course work. 1 to 3hours credit dependent 
on number of work hours per week. Normally, 80 hours of internship equal to 1 semester hour 
of credit. Credit/Non-credit grading. Prerequisite: consent of advisor."
MATH 432,Real Analysis,3,"Set theory, the real number system, metric spaces, continuous functions, differentiation, Riemann 
integration. Prerequisite: MATH 242 and 234. 
MATH 433-434. Mathematical Statistics and Probability (3:3:0 each) 
Mathematical theory of probability, random variables on both discrete and continuous sample 
spaces, elementary sampling theory and hypotheses testing. Prerequisite: STAT 375 and MATH 
242 or consent of the instructor."
MATH 436,Introduction to Topology,3,"An introduction to metric spaces, point sets, sequences, continuity, Topological spaces. 
Prerequisite: MATH 242 and 331."
MATH 437,Senior Research and Capstone,3,"This course emphasizes literature search in mathematics, technical writing and presentation 
skills. Each student must complete an individual research project in mathematics that will 
include research of the topic and written and oral presentation of the results. Required of all 
mathematics majors and must be taken during the senior year of study. Prerequisite: Senior 
standing and at least 12 hours of upper-division Math courses."
MAST 231,Introduction to Mexican-American Studies,3,"This course introduces students to the historical and socio-political processes that have formed 
and informed Mexican American, Chicano(a)/Latino(a) experiences in the United States. It 
provides a contextual and conceptual framework for understanding the contemporary situation 
of Chicano(a)/Latino(a) communities in American life."
MAST 235,Introduction to Mexican-American Literature,3,"An examination of Mexican-American literature and its cultural context from its origin in the 
middle of the 19th century to the present. Also offered as ENGL 235."
MAST 238,Chicano(a)/Latino(a) Cultural Expressions,3,"Based on a conceptual understanding of culture, this course assesses the historical and 
contemporary context of Chicano(a)/Latino(a) culture in the United States. It examines, 
from a revisionist perspective, Chicano(a)/Latino(a) cultural history and its manifestations 
in contemporary forms such as music, food, myths and legends, art, literature, etc. Also offered 
as SOCI 238.
MAST 273: Mexican-American History (3:3:0)
This course provides an examination of major historical trends in Mexican-American and/or 
Latinx histories. In addition, students will explore how race, class, and gender affect historical 
and/or cultural narratives relative to Mexican-American history, communities, and experiences. 
Prerequisite: COMP 131. Also offered as HIST 273"
MAST 336,Poverty and Discrimination,3,"This course explores how the discipline of economics can explain and analyze the causes 
and effects of poverty and discrimination on various parts of the population. Students will 
be introduced to economic theories of poverty and discrimination, ways to measure each 
(and the problems associated with these measures), and a description of the success and 
failures of public policies designed to curtail discrimination in the US. Prerequisite: ECON 
237 or instructor approval. 
MAST 419, 429, 439. Internship (X:X:X)
Supervised field experience in a setting offering significant contact with Mexican- American 
people and their culture in a work environment. Arrangements must be made during the 
semester prior to the period of internship. Prerequisite: permission of instructor."
MUSI 100,Recital Attendance (,0,"Majors))
All music majors and minors are required to enroll in this course each semester until 
requirements are met. Music majors must attend six designated musical events sponsored by 
the department and music minors must attend three of these events."
MUSI 104,Orchestra,0,
MUSI 114,Orchestra,1,"Open by audition to all students of the university. The orchestra prepares and studies selections 
from the standard orchestral repertoire each semester. Members are encouraged to enroll in 
private lessons."
MUSI 106,Jazz Band,0,
MUSI 116,Jazz Band,1,"Open by audition to all students of the university. A study of the various styles of jazz 
through performance. Two hours of rehearsal each week plus special rehearsals and concerts 
both on and off campus. This course does not satisfy the requirement for ensemble credit."
MUSI 107,Concert Band,0,
MUSI 117,Concert Band,1,"Open by audition to all students of the university. The band performs in concert on 
campus and on tour. Five hours maximum of rehearsal each week plus special rehearsals 
and appearances. Members are encouraged to enroll for private lessons. A total of four credits 
may be earned by participating in band or choir or a combination of the two. Registration in 
multiple ensembles is permitted; however, only one credit hour per semester may be applied 
toward degree requirements."
MUSI 108,TLU Choir,0,
MUSI 118,TLU Choir,1,"Open by audition to all students of the university. A wide range of both sacred and secular 
literature is performed on campus and on tour. Members are encouraged to enroll for either 
private or class voice study. Five hours of rehearsal each week plus special sectional rehearsals 
and appearances. A total of four credits may be earned by participating in band or choirs or 
a combination of the two. Registration in multiple ensembles is permitted; however, only one 
credit hour per semester may be applied toward degree requirements. 
MUSI 108A. Kantorei Chamber Choir (0:0:2) 
MUSI 118A. Kantorei Chamber Choir (1:0:2) 
This select choir is comprised of auditioned members of the TLU choir who express 
an interest in choral repertoire for the small ensemble. Many different styles will be studied 
and performed; however, the music of our time will be the primary focus of this ensemble."
MUSI 109,Opera/Music Theatre Workshop,0,
MUSI 119,Opera/Music Theatre Workshop,1,"This course is designed as a training medium for young singers interested in the performance of 
opera music and music theatre. Due to the advanced nature of the repertoire, instructor approval is 
required for any student not majoring in music."
MUSI 110,Beginning Band and Orchestra Methods of Instruction,1,"Music methods and practical experiences for the teaching of beginning instrumental music in 
a classroom setting in the public schools. Emphasis on management, discipline, and motivational 
strategies. Will include the study of all brass, woodwind, percussion and string instruments and 
materials and instructional strategies appropriate for this level of instrumental instruction. This 
 
course is required prior to enrollment in AMMS 114c, 115c, 116c, or 117c for all-level music 
education majors."
MUSI 111,Ear-Training and Sight-Singing I,1,"Reinforcement of theoretical concepts presented in MUSI 131 with emphasis placed on vocal 
production and aural recognition of aspects in tonal music. Aural skills to be developed include 
recognition, dictation, and vocal production of melodic intervals of an octave or smaller, triadic 
harmonies (major, minor, diminished and augmented), and rhythms in simple and compound 
meter."
MUSI 112,Ear-Training and Sight-Singing II,1,"Reinforcement of theoretical concepts presented in MUSI 132, with emphasis placed on vocal 
production and aural recognition of several aspects found in 18th century tonal music. An 
expansion of aural skills to include recognition, dictation and vocal production of simple and 
compound melodic intervals, harmonic structures with added sevenths and rhythms in simple 
and compound meter. Skills acquired will be applied to recognize cadence types and phrasing in 
compositions. Prerequisite: MUSI 111."
MUSI 130,Music Appreciation,3,"A study of the basic elements of music and musical style, with emphasis on music most often 
performed in concerts and recitals. Designed to lead to the basic understanding of music and 
how it relates to the social and cultural currents throughout history."
MUSI 131,Music Theory I,3,"A study of the basic elements of Western music theory, for the purpose of providing music 
majors with a foundation for the further study of the music theory curriculum. The material 
covered will include music notation, scales, keys, intervals, rhythm, meter, triads and seventh 
chords, inversion symbols, diatonic chords in major and minor keys, principles of voice leading 
and root position part writing."
MUSI 132,Music Theory II,3,"A continuing study of Western music theory, utilizing the basic elements learned in MUSI 
131, for the purpose of providing music majors with further experience in the analysis and 
composition of music. The material covered will include harmonic progression, the circle of 
fifths, diatonic chords in the major and minor keys, bass arpeggiation, part writing with first 
and second inversion triads, musical form, cadences, motives and phrases, period forms, non-
chord tones and an in-depth study of voice- leading principles when using dominant seventh 
chords. Prerequisite: MUSI 131."
MUSI 133,Basic Music Skills,3,"Basic music skills and understanding the elements of music: music notation and usage, 
introduction to theory, sight-singing and keyboard. For students with little or no musical 
training and other students who wish to acquire basic musical skills."
MUSI 211,Ear-Training and Sight-Singing III,1,"Reinforcement of theoretical concepts presented in MUSI 231, with emphasis placed on vocal 
production and aural recognition of several aspects found in 19th century tonal music. An 
expansion of aural skills to include recognition, dictation, and vocal production of 
diatonic melodies that incorporate chromatic tones, harmonic progressions that modulate 
to closely related keys and rhythms that include various tuplet patterns. Skills acquired will 
be applied to the recognition of formal structure in extended compositions. Prerequisite: MUSI 
111, 112."
MUSI 212,Ear-Training and Sight-Singing IV,1,"Reinforcement of theoretical concepts presented in MUSI 232, with emphasis placed on vocal 
production and aural recognition of several aspects found in 20th century tonal and atonal 
music. An expansion of aural skills to include recognition, dictation, and vocal production of 
melodies that incorporate chromatic tones, pandiatonicism and 
tonality; harmonic 
progressions that modulate to distantly related keys; and various rhythmic practices of the 
20th century. Skills acquired will be applied to the recognition of formal structure in extended 
multi-movement compositions. Prerequisite: MUSI 111, 112, 211. 
MUSI 213A. Diction - English & Italian (1:1:1) 
MUSI 213B. Diction - French & German (1:1:1) 
An introduction to the International Phonetic Alphabet and its application to the study 
of English, Italian, French, and German lyric diction. This course is required for all voice 
principles and majors. Prerequisite: concurrent enrollment in applied vocal lessons."
MUSI 214,Jazz Improvisation,1,"A study of the art of jazz improvisation. Includes student mastery of skills useful in jazz 
performance and students acquiring an appreciation of the art form. Open to all interested 
vocalists and instrumentalists. A proficient background in music is strongly recommended."
MUSI 224,Jazz History,2,"A survey of the development of jazz. Designed to lead to a basic understanding of jazz and its 
impact on the art forms, as well as the social and cultural events of the 20th century."
MUSI 231,Music Theory III,3,"A continuing study of Western music theory, utilizing the basic elements and skills learned 
in MUSI 131 and MUSI 132, for the purpose of providing music majors with further experience 
in the analysis and composition of music. The material covered will include a detailed study of 
voice leading using diatonic seventh chords, chromaticism 
and altered chords, secondary 
dominant chords and their functions, secondary leading- tone chords and their functions, 
modulation and tonicization, key relationships, binary forms, ternary forms, rounded binary 
forms and other formal designs. Prerequisite: MUSI 131 and 132."
MUSI 232,Music Theory IV,3,"A continuing study of Western music theory, utilizing the basic elements learned in MUSI 
131, MUSI 132 and MUSI 231, for the purpose of providing music majors with further 
experience in the analysis and composition of music. The material covered will include mode 
mixture and borrowed chords, modulations involving mode mixture, the neapolitan chord, 
augmented sixth chords, enharmonic spellings and modulations, added-note chords and 
simultaneities, tonal harmony in the late 19th century and an introduction to 20th century 
practices. Prerequisite: MUSI 131, MUSI 132 and MUSI 231."
MUSI 235,Musical Style and Literature,3,"An overview of the stylistic periods of Western music through the study and analysis of works 
of major composers and the social and cultural implications of the corresponding time period. 
Prerequisite: MUSI 132; concurrent enrollment in applied music lessons."
MUSI 301,Junior Recital: B.A. in Music & B.M. in Music Education,0,"Recital for junior students seeking the Bachelor of Arts in Music or Bachelor of Music in Music 
Education degrees. This recital is not a degree requirement but is highly recommended. The 
junior recital can be either a full or half-recital. A full recital consists of approximately 60 minutes 
of music. A half-recital is a joint performance done by two 
students, with each student 
performing approximately 30-35 minutes of music. The recital will be composed of solo works 
from various style periods. Junior recitals must include program notes with their performance. 
 
These notes must be pre-approved by the principal teacher and will include brief information 
to engage the listener in the performance of the assigned work. Recital permission must be 
granted by the full faculty of the School of Music. The student must be concurrently enrolled 
in applied study."
MUSI 302,Junior Recital: B.M. in Performance,0,"Recital for junior students seeking the Bachelor of Music in Performance degree. This recital is 
a degree requirement. The junior recital can be either a full or half-recital. A full recital consists 
of approximately 60 minutes of music. A half-recital is a joint performance done by two 
students, with each student performing approximately 30-35 minutes of music. The recital 
will be composed of solo works from various style periods. Junior recitals must include 
programs notes with their performance. These notes must be pre-approved by the principal 
teacher and will include brief information to engage the listener in the performance of the 
assigned work. Recital permission must be granted by the full faculty of the School of Music. The 
student must be concurrently enrolled in applied study."
MUSI 304,Vocal Repertoire Coaching,0, 
MUSI 314,Vocal Repertoire Coaching,1, "
Available for singers and pianists. Primary attention will be given to musical and stylistic 
concerns as well as the finer points of ensemble. Required for all applied voice majors preparing 
recitals. Class meets one hour weekly. May be repeated for credit." 
MUSI 309,Instrumental Repertoire Coaching,0, 
MUSI 319,Instrumental Repertoire Coaching,1, 
Available for all instrumentalists. Primary attention will be given to musical and stylistic 
concerns as well as the finer points of ensemble. Required for students preparing recitals for which 
an accompanist is needed. 
MUSI 319, 329, 379. Special Topic (X:X:X) 
Prerequisite: Junior standing or consent of instructor. 
MUSI 327. Conducting I",2,"The study of the fundamentals of conducting, with focus on the choral ensemble. This will include, 
but not be limited to, the elements of conducting, the importance of concise patterns and 
gestures, rehearsal techniques, the study of balance, repertoire, interpretation and style. 
Prerequisite: MUSI 212 and 232."
MUSI 328,Conducting II,2,"The study of the fundamentals of conducting works for large ensemble. This will include, but not 
be limited to, the technique of the baton, the study of full score, transposition, rehearsal 
techniques, repertoire and interpretation. Prerequisite: MUSI 327."
MUSI 331,World Music Culture,3,"This course explores the ethnic music outside Western music culture. Emphasis will be 
placed on the cultural and musical aspects of the music of Native America, South America, 
Sub-Saharan Africa, India, Eastern Europe, Indonesia and Australia. This course is offered every 
three years."
MUSI 332,Essential Concepts of Music in Primary and Elementary Grades,3,"A  course  designed  for  music  education  majors.  Principles,  objectives,  methods  and 
materials necessary for the teaching of music in the primary and intermediate grades. 
Students will be expected to sing, teach, and participate at a high level of preparedness. A 

minimum of 3 hours of observation time required during the semester. Prerequisite: 
MUSI 212 and 232."
MUSI 333,Music for the Child,3,"A study of music literature and musical activities in the development of the child. Various 
types of music are studied by the students to provide criteria for the selection of music literature 
and activities for children in the home, classroom, church and community. 
MUSI 335A. Pedagogy – Instrumental (3:3:0) 
MUSI 335B. Pedagogy – Vocal (3:3:0) 
MUSI  335C. Pedagogy – Strings (3:3:0) 
Teaching procedures for prospective applied music teachers with emphasis on methods and 
materials from the basic to advanced levels. May be repeated for credit when emphasis 
changes. Prerequisite: MUSI 212 and 232."
MUSI 339,Orchestration,3,"The study of instruments of the symphony orchestra and concert band. Arranging for the 
traditional small instrumental ensembles and for full band and orchestra. Special attention to 
the arranging needs of school instrumental groups. Prerequisite: MUSI 232 or permission of the 
instructor."
MUSI 375,History of Western Music I,3,"A survey and stylistic study of Western musical culture from antiquity to the close of the Baroque 
period. Prerequisite: MUSI 212, 232, 235."
MUSI 376,History of Western Music II,3,"The evolution of music from Bach to the present, noting major trends, and emphasizing stylistic 
and formal developments. Prerequisite: MUSI 232 or permission of instructor. Prerequisite: 
MUSI 212, 232, 235."
MUSI 377,Marching Band Techniques,3,"A study of the organization and administration of the marching band. Charting techniques, 
selection of music and marching styles will be emphasized. For upper- division music 
students. The class will utilize contemporary techniques such as computerized drill design 
and music arranging. The understanding of evaluation procedures and criteria as outlined 
by the UIL will also be included as practical preparation for use in the schools. Prerequisite: 
MUSI 212 and 232. 
MUSI 401A. Senior Capstone Recital: B.A. in Music (0:0:2) 
MUSI 401B. Senior Capstone Recital: BM in All-Level Music Education (0:0:2) 
Capstone for senior students seeking the Bachelor of Arts in Music degree (MUSI 401A) or 
the Bachelor of Music in All-Level Music Education degree (MUSI 401B). This recital is a 
degree requirement. The senior capstone recital can be either a full or half-recital. A full 
recital consists of approximately 60 minutes of music. A half-recital is a joint performance 
done by two students, with each student performing approximately 30-35 minutes of music. 
The recital will be composed of solo works from various style periods. Senior capstone 
recitals must include program notes with their performance. These notes must be pre-
approved by the principal teacher and will include brief information to engage the listener in 
the performance of the assigned work. Recital permission must be granted by the full faculty 
of the School of Music. The student must be in compliance with recital attendance 
requirements to enroll. MUSI 401A requires concurrent enrollment in applied study and 
repertoire coaching for credit, either MUSI 314 or MUSI 319, as appropriate to the degree 
being sought."
MUSI 402,Senior Recital: B.M. in Performance,0,"Capstone recital for senior students seeking the Bachelor of Music in Performance degree. 
All music performance majors are required to present a full senior recital consisting of 
approximately 60 minutes of solo works from various style periods. Senior recitals must 
include with their performance program notes. These notes must be pre-approved by the 
principal teacher and will include brief information to engage the listener in the performance 
of the assigned work. Recital permission must be granted by the full faculty of the School of 
Music. The student must be in compliance with recital attendance requirements and be 
concurrently enrolled in applied study and repertoire coaching for credit, either MUSI 314 or 
MUSI 319, as appropriate to the degree being sought. 
MUSI 410, 420, 430. Independent Study (X:X:X) 
Open to capable students who wish more specialized study in such areas of music as theory, 
history, literature, instrumentation and orchestration, composition or conducting. Students must 
be able to satisfy such prerequisites as the department may require in each specific area. 
MUSI 431A. Solo & Ensemble Literature – Instrumental (3:3:0) 
MUSI 431B. Solo & Ensemble Literature – Vocal (3:3:0) 
MUSI 431C. Solo & Ensemble Literature – Strings (3:3:0) 
A survey of solo and ensemble literature with an emphasis on style, performance, practice 
and the historical and cultural context of the works studied."
MUSI 434,Music Theatre,3,"An interdisciplinary course for actors, singers and anyone else interested in studying the way 
music and theatre blend together in production. The final project will be a presentation of 
a musical revue, including excerpts from the musical theatre and operatic traditions. This 
course is offered every three years. 
 
MUSIC EDUCATION COURSES: 
MUED 432A. Essential Instrumental Methods of Instruction for Secondary School 
(3:3:X) Music methods and practical experiences for teaching of instrumental music in 
the schools.  Emphasis on classroom management, and motivational strategies. Will include 
the study of repertoire on UIL contest lists, evaluation of band literature and performances 
and practical conducting experience in a simulated classroom environment. Prerequisite: 
MUSI 212 and 232. 
MUED 432B. Essential Vocal Methods of Instruction for Secondary School 
(3:3:X) Music methods and practical experiences for teaching of choral/vocal music in 
the schools. Emphasis on classroom management, and motivational strategies. Will include 
the study of repertoire on UIL contest lists, evaluation of choral and solo voice literature 
and  performances,  and  practical  conducting  experience  in  a  simulated  classroom 
environment. Prerequisite: MUSI 212 and 232."
MUED 472,Technology in Music,3,"A hands-on class taught in the music technology lab. Emphasis will be on CAI (Composer Assisted 
Instruction), MIDI applications, keyboard and computer sequencing, the internet as a 
resource for the needs of musicians and facility in using notation programs. The course will be 
project-oriented with emphasis on the practical uses of technology in educational settings. 
Prerequisite: MUSI 111 and 131. 
APPLIED MUSIC 
AMMS 113c. Introductory Voice Methods (1:2:0)
An introduction to the techniques of balanced vocal sound. Emphasis will be placed on gaining 
confidence in public performance.
AMMS 114c. Woodwinds Methods (1:2:0)
An introduction to the methodology and repertoire used by successful band directors in the 
instruction of beginning woodwind performers. The instruction will include fundamental 
performing techniques for all woodwind instruments and the mastery of all fingerings. 
Students will perform in a class setting with emphasis on practical applications in teaching 
situations. Additional private study of individual instruments is encouraged. Prerequisite: MUSI 
110 or MUSIV.
AMMS 115c. Brass Methods (1:2:0)
An introduction to the methodology and repertoire used by successful band directors in the 
instruction of beginning brass performers. The instruction will include fundamental performing 
techniques for all brass instruments and the mastery of all fingerings. Students will 
perform in a class setting with emphasis on practical applications in teaching situations. 
Additional private study of individual instruments is encouraged. Prerequisite: MUSI 110 or 
MUSIV.
AMMS 116c. Percussion Methods (1:2:0)
An introduction to the methodology and repertoire used by successful band directors in the 
instruction of beginning percussion performers. The instruction will include fundamental 
performing techniques for all percussion instruments. Students will perform in a class setting 
with emphasis on practical applications in teaching situations. Additional private study of 
individual instruments is encouraged. Prerequisite: MUSI 110.
AMMS 117c. Strings Methods (1:2:0)
An introduction to the methodology and repertoire used by successful orchestra directors 
in the instruction of beginning string performers. The instruction will include fundamental 
performing techniques for all orchestral string instruments. Students will perform in a class 
setting with emphasis on practical applications in the school. Additional private study of 
individual instruments is encouraged. Prerequisite: MUSI 110 or MUSIV.
AMMS 118c. Beginning Guitar Methods (1:2:0)
This course introduces the basic principles and techniques required to play the guitar. It gives 
the student a practice/training method to develop a good musical guitar style. Techniques include: 
a working knowledge of the notes up to and including the 5th fret, correct left and right hand 
positions, left and right hand use, reading musical notation, simple to moderate chords, one to 
two octave scales and practical accompaniments.
AMMS 313c. Advanced Voice Methods (1:2:0)
A continuation of AMMS 113c.
AMMS 318c. Advanced Guitar Methods (1:2:0)
A continuation of AMMS 118c. May be taken twice for credit."
NURS 330,Age Span Bio-Psycho-Social-Spiritual Assessment,4,"Addresses concepts related to holistic health assessment across the life span for evidence- based 
nursing practice, including interviewing, health history and physical assessment techniques. 
Emphasis is on recognition of normal findings, common functional health pattern deviations 
associated with pathologies and pharmacological concepts related to 
assessment. Pre-
requisite/Co-requisite: admission to Nursing Program/NURS 332."
NURS 332,Fundamental Nursing Concepts & Practice,5,"Addresses basic nursing concepts, therapeutic and evidence-based nursing processes, and 
beginning skills, techniques, and procedures for professional registered nursing practice across 
the life span with a focus on the health end of the health-illness continuum. Safe, therapeutic, 
legal and ethical medication administration and complementary/alternative modalities are 
examined. Prerequisite/ Co-requisite: admission to Nursing Program NURS 330."
NUR 334,Evidence-Based Professional Nursing I,3,"Addresses the historical, contemporary and global perspectives on the role of nursing in 
society, professional nursing roles and regulatory requirements within the context of 
contemporary healthcare delivery systems. Emphasis is on ethical and legal foundations of 
nursing, selected nursing theories and standards of nursing practice to guide the student in 
development of professional nursing practice. Pre-requisite: admission to Nursing Program 
or permission from Director of Nursing."
NURS 336,Health Care in 21st Century,2,"Introduction to 21st century healthcare environment, influencing factors involved in current 
healthcare and the philosophical and theoretical basis for professional nursing 
in this 
environment. Emphasis is on various methods of healthcare financing, types of healthcare 
organizations and the role of government in healthcare. Pre-requisite: admission to Nursing 
Program or permission from Director of Nursing."
NURS 340,Complex Nursing Concepts & Practice I,7,"The first of two courses that focus on complex nursing concepts related to age specific 
clients with acute and chronic health alterations. Emphasis is on the impact 
of 
communications and life experiences on health status, collaborative management of 
medications, therapeutic procedures/treatment, restoration and rehabilitation and patient 
and caregiver education. Application includes critical reasoning, skills and judgment in 
providing nursing interventions and evidence-based practice in acute and chronic care areas. 
Pre-requisite: NURS 330 and 332."
