code,title,credits,description
ED 397,Junior Block Practicum I,3,"An extensive, four-week, all morning field experience in a K-6 classroom for those students in the fall methods  block (ED 272, 382, 384). This field experience will take place during the last four weeks of the semester.   Prerequisites: ED 272, 382, and 384 concurrent    ED 398 Junior Block Practicum II  (3 credits - Spring)    An extensive, four-week, all morning field experience in a K-6 classroom for those students in the spring  methods block (ED 316, 386, 388). This field experience will take place during the last four weeks of the  semester.   Prerequisites: ED 386, 388, and SE 325 concurrent    ED 399 Workshop in Education  (1 to 3 credits - Summer)    Special topics in education for teachers and other professional educators.
Prerequisite: Consent"
ED 410AE,Agricultural Education Curriculum and Methodology,2,"This seminar, designed as the agricultural education candidate's final preparation prior to student teaching,  integrates specific course content with field based assignments. Instructional strategies appropriate for both  middle and high school are reinforced and applied within the cooperating classroom. Emphasis on agricultural  education/IDOE standards, national teacher standards and respective professional organizations as well as the  three-part agricultural education program model, including classroom and lab learning, FFA and SAEs. A 30- hour field experience is required. This field experience will be completed in 30 consecutive one-hour  observations in the same class, culminating in at least ten consecutive days of teaching.
Prerequisite: AE 320"
ED 410ENG,Language Arts/English Curriculum and Methodology,2,"This seminar, designed as the secondary candidate's final preparation prior to student teaching, integrates specific  course content with field based assignments. Instructional strategies appropriate for both middle and high school  are reinforced and applied within the cooperating classroom. Emphasis on language arts/English IDOE standards,  national teacher standards and respective professional organizations will be included. A 30-hour field experience  is required. This field experience will be completed in 30 consecutive one-hour observations in the same class,  culminating in at least five consecutive days of teaching.
Prerequisite: ED 320"
ED 410MAT,Mathematics Curriculum and Methodology,2,"This seminar, designed as the secondary candidate's final preparation prior to student teaching, integrates specific  course content with field based assignments. Instructional strategies appropriate for both middle and high school  are reinforced and applied within the cooperating classroom. Emphasis on mathematics IDOE standards, national  teacher standards and respective professional organizations will be included. A 30-hour field experience is  required. This field experience will be completed in 30 consecutive one-hour observations in the same class,  culminating in at least five consecutive days of teaching.
Prerequisite: ED 320"
ED 410SCI,Science Curriculum and Methodology,2,"This seminar, designed as the secondary candidate's final preparation prior to student teaching, integrates specific  course content with field based assignments. Instructional strategies appropriate for both middle and high school  are reinforced and applied within the cooperating classroom. Emphasis on science IDOE standards, national  teacher standards and respective professional organizations will be included. A 30-hour field experience is  required. This field experience will be completed in 30 consecutive one-hour observations in the same class,  culminating in at least five consecutive days of teaching.
Prerequisite: ED 320"
ED 410SOC,Social Studies Curriculum and Methodology,2,"This seminar, designed as the secondary candidate's final preparation prior to student teaching, integrates specific  course content with field based assignments. Instructional strategies appropriate for both middle and high school  are reinforced and applied within the cooperating classroom. Emphasis on social studies IDOE standards,  national teacher standards and respective professional organizations will be included. A 30-hour field experience  is required. This field experience will be completed in 30 consecutive one-hour observations in the same class,  culminating in at least five consecutive days of teaching.
Prerequisite: ED 320"
ED 420,Managing the Learning Environment,2,"Students will investigate a number of different theories and techniques which will enable them to develop  strategies for maintaining a successful teaching and learning environment. Emphasis will be on positive  classroom management as well as planning for discipline.
Prerequisite: SE 325 or MI 221"
ED 440,Topics and Problems in Education,2,"Current issues, teaching techniques, classroom management and other topics which change in response to trends  in education will be discussed. This course is taken during the student teaching semester and includes initial and  final professional portfolio assessments.   Prerequisites: Admission to teacher education program and approved application for student teaching    ED 450 Student Teaching in Elementary Schools  (10 credits - Fall, Spring)    All-day classroom experience in local elementary schools for 14 weeks. The student teacher is supervised by a  cooperating master teacher and a supervisor from Huntington University. Overseas and special education student  teaching experiences involve additional placements and reduction of time and credit for ED 450 experience.  Students teaching overseas will spend seven weeks in an ED 450 placement for five credit hours and seven  weeks overseas (ED 455) for five credit hours. Special education student teachers will spend seven weeks in an  ED 450 placement for five credit hours and seven weeks in a special education setting (SE 450 or 460) for five  credit hours.   Prerequisites: Admission to teacher education program, approved application for student teaching, and  appropriate Indiana Core Assessment scores    ED 455 Student Teaching in Elementary Schools Overseas  (5 credits - Fall, Spring)    All-day classroom experience in an overseas elementary school for up to seven weeks. This experience is to be  paired with a seven-week experience in ED 450 (five credit hours).   Prerequisites: ED 450 (concurrent) and consent   ED 460 Student Teaching in Secondary Schools  (10 credits - Fall, Spring)    All-day classroom experience in local secondary schools for 14 weeks. The student teacher is supervised by a  cooperating master teacher and a supervisor from Huntington University. Overseas student teaching experiences  involve additional placements and reduction of time and credit for ED 460 experience. Students teaching  overseas will spend seven weeks in an ED 460 placement and seven weeks overseas (ED 465).   Prerequisites: Admission to teacher education program, approved application for student teaching, and  appropriate Indiana Core Assessment scores    ED 465 Student Teaching in Secondary Schools Overseas  (5 credits - Fall, Spring)    All-day classroom experience in an overseas secondary school for up to seven weeks. This experience is to be  paired with a seven-week experience in ED 460 (five credit hours).   Prerequisites: ED 460 (concurrent) and consent    ED 490 Independent Study  (1 to 4 credits - Fall, Spring)    An individualized study of a problem, a research paper or a project related to the education field.
Prerequisite: Consent"
ED 495,Internship in Education,2 - 4,"A field experience in education which provides an opportunity for the student to apply theoretical knowledge in a  practical setting. Student maintains close cooperation with the supervisory personnel in the field.
Prerequisite: Consent 
Courses in Special Education"
SE 111,American Sign Language I,3,"This course will introduce the student to American Sign Languages (ASL). It will explore the history and culture  behind the language and will cover proper fingerspelling and signing techniques, as well as signing etiquette. A  great deal of time will be spent learning vocabulary and practicing ASL in a conversational setting. This course is  directed toward students with no previous experience with, or knowledge of, ASL.    SE 195 Job Shadow in Special Education  (1 to 2 credits - Fall, Spring, Summer)    Students observe the daily routines and activities of employed professionals and see how skills and knowledge  acquired in class are applied in the special education field.
Prerequisite: Consent"
SE 232,Education of the Exceptional Learner,3,"This course provides an overview of the developmental, behavioral, intellectual and educational characteristics of  students with disabilities. Early intervention, identification and placement as well as appropriate adaptations for  diverse learners in inclusive classroom settings will be emphasized. In addition, the special methodologies related  to the instruction of gifted and talented students are addressed.
Prerequisite: PY 111"
SE 233,Foundations of Special Education,3,"This course focuses on special education as a profession. Emphasis will be placed on historical, philosophical  and legal foundations of special education. The rights and responsibilities of parents, students, educators and  other professionals as these relate to students with exceptional needs will also be studied. Programming options  and ethical practices for mild interventions will be emphasized.
Prerequisite: PY 111"
SE 325,Differentiated Instruction,2,"Explores how teachers can develop responsive, personalized and differentiated classrooms by attending to the  learning needs of diverse individuals. Students will learn to develop multiple avenues to learning for student  growth and success.   Prerequisites: ED 236 and acceptance into the Teacher Education Program    SE 328 Behavior Management for Mild Intervention  (2 credits - Spring)    This course focuses on planning and managing the teaching and learning environment for students with mild  disabilities. The use of functional behavioral assessment and its use in developing behavior intervention plans for  students with mild disabilities will be explored. Legal implications, including applicable laws, rules and  regulations regarding the dissemination and implementation of behavior plans, will be discussed. Emphasis will  be placed on strategies to foster and teach social skills to those students with mild disabilities.
Prerequisite: ED 236"
SE 395,Practicum in Special Education,1 - 3,"Practicum in some aspect of special education designed to give student practical, directed experience.
Prerequisite: Consent"
SE 397,Special Education Block Practicum,3,"An extensive, four-week, all morning field experience in a K-6 special education setting for those students in the  methods block. This field experience will take place during the last four weeks of the semester.   Prerequisites: SE 232 and 233; concurrent with the special education block courses (SE 422 and 434)    SE 422 Methods for Exceptional Learners: Mild Intervention  (3 credits - Fall)    Emphasis in this course will be on characteristics of children who have mild disabilities and the methods and  materials used for intervention. A variety of strategies that facilitate student success in the least restrictive  environment will be discussed. Additionally, modifying curriculum and environments to ensure student success  will be stressed. The use of direct instruction and assessment of instruction to plan instructional objectives for the  exceptional learner will be discussed along with the connection between daily planning and the individual  education plan.   Prerequisites: SE 233 and acceptance into the Teacher Education Program   SE 424 Assessment Strategies for Exceptional Learners: Mild Intervention  (3 credits - Fall)    This course focuses on the multiple forms of assessment and record keeping. Emphasis will be placed on  selection, use and interpretation of a wide variety of formal and informal assessments and effective ways of  communicating that information to parents and colleagues. Additional emphasis will be placed on using  assessment to plan, modify and deliver instruction. The relationship between assessment, placement and  individual education plans will be explored.   Prerequisites: ED 236, SE 233 and acceptance into the Teacher Education Program    SE 434 Collaboration and Consultation in Special Education  (3 credits - Fall)    This course focuses on communication and collaborative partnerships that will contribute to success for the  exceptional child across the full spectrum of services available for mild intervention. Emphasis is placed on the  importance of ongoing relationships between the special educator and parents, families and agencies to support  the education of the child. The process of conducting team meetings and ethical considerations dealing with  confidential information will be explored.
Prerequisite: SE 233"
SE 450,Student Teaching in Elementary:Special Education Setting,5,"All day experience in a special education setting for seven weeks (to be paired with a seven-week experience in  ED 450). The student teacher is supervised by a cooperating master teacher and a supervisor from Huntington  University.   Prerequisites: Admission to the teacher education program, completion of mild intervention content coursework,  approved application for student teaching, and appropriate Indiana Core Assessment scores    SE 460 Student Teaching in Secondary: Special Education Setting  (5 credits - Fall, Spring)    All day experience in a special education setting for seven weeks (to be paired with a seven-week experience in  ED 450). The student teacher is supervised by a cooperating master teacher and a supervisor from Huntington  University.   Prerequisites: Admission to the teacher education program, completion of mild intervention content coursework,  approved application for student teaching, and appropriate Indiana Core Assessment scores    SE 490 Independent Study in Special Education  (1 to 4 credits - Fall, Spring)    An individualized study of a problem, a research paper or a project related to the special education field.
Prerequisite: Consent"
SE 495,Internship in Special Education,2 - 4,"A field experience in special education which provides an opportunity for the student to apply theoretical  knowledge in a practical setting. Student maintains close cooperation with the supervisory personnel in the field.
Prerequisite: Consent"
EN 121,Academic Writing and Research,3,"Instruction in the fundamentals of good writing, the development of ideas and the mastery of research paper  skills.   Students must enroll in EN 121 every semester until credit has been earned for the course.    EN 121L English Skills Lab  (1 credit - Fall)    This course supports the instruction for EN 121. Students will develop fundamentals of proficient writing skills  and prepare for the demands of academic and professional writing. This class will assist students in learning and  practicing strategies that successful writers use. Throughout the course, students will engage in essay  composition, study sentence structure, develop grammar skills, and learn to recognize and avoid plagiarism.
Prerequisite: Required for students enrolled in SS 101 and EN 121 or consent"
EN 151,Perspectives on Literature,3,"A study of selected writing of the major authors of world literature. This course will include information on form,  genre and literary history as reflected in national, regional and minority group literature. Emphasis will be placed  on the development of interpretive skills as demonstrated through class discussion and writing.
Prerequisite: EN 121"
EN 221,How to Read Literature,3,"It may seem counterintuitive to require a course on ""how to read literature"" for English majors who have  probably been reading since they were young. However, while enjoying a good book is a great starting point,  critical reading understanding a text on a level beyond plot, character, and point of view. Complementing more  intuitive approaches, the goal of this course is to provide new tools for interpreting a text. To this end, it will  draw on such interpretive strategies as psychoanalysis, feminism, Marxism, and postcolonialism, among others,  as means of approaching texts which will enhance the critical reading skills of literature majors and provide  insights for writing majors.
Prerequisite: EN 151"
EN 224,Stories from the Future,3,"The power of science fiction (and those genres associated with it, such as fantasy and dystopian novels) is that it  pushes beyond the boundaries of what is, anticipating what might be -- often proving eerily prophetic. Beginning  with Thomas More's Utopia, arguably the first work of speculative fiction, this course will trace the progression  of speculative fiction through the gothic novels of the Romantic period to the present day with special attention  given to twentieth century authors like Ursula LeGuin, Octavia Butler, and Margaret Atwood, among others. The  course will pay special attention to what we can learn about power dynamics, the human condition, and social  constructs.
Prerequisite: EN 151"
EN 236,Writers of Faith,3,"Repentance and Conversion. The Sacraments. Grace. Martyrdom. Theodicy. The Life of Christ. The Christian  Life. The Church Universal and Local. The Nature of Evil. The Holy Spirit. For 2000 years, Christians in many  cultures have considered their lives, human life, and this world in relation to God. Christians believe the whole  range of human experience is accounted for in Christianity. This course examines this range with reading from  John Milton, John Bunyan, and works by Nathaniel Hawthorne, and additional readings from international and  non-Western writers, and English and American literature up to our times.
Prerequisite: EN 151"
EN 295,Practicum in English,1 - 3,"Practicum in some aspect of English designed to give student practical, directed experience.
Prerequisite: Consent"
EN 311,Into the Wild,3,"The wilderness has loomed large in the American imagination since the discovery of the New World. But while  many saw the taming of the wild as a sign of progress, more recent views recognize the need to preserve our  dwindling wilderness. This course will begin with early accounts of cultivating the wilderness, tracing this  through works of Manifest Destiny and the pioneer spirit, to the more Romanticized views of nature evident in  Emerson and Thoreau, and to the more cynical Naturalists. The emphasis will be on American writers who  engage with nature in one way or another but it will also consider the wilderness of the human heart and mind in  the face of Nature. Willa Cather, Ernest Hemingway, Stephen Crane, and others will be emphasized.
Prerequisite: EN 151"
EN 321,American Dream/American Nightmare,3,"What is the American dream, and what are its shortcomings? The common versions of the dream focus on  definitions of personal fulfillment, narratives of personal effort, and the achievement of financial security. The  common version of the nightmare show that race, ethnicity, poverty, limited opportunities, and misplaced  priorities stand in the way of the dream. This course examines both the assertions of the dream and the  skepticism of its potential, drawing heavily on multicultural writers. Texts for this course will include readings  from such authors as Frederick Douglass, F. Scott Fitzgerald, Ralph Ellison, Walt Whitman, Lorraine Hansberry,  and August Wilson.
Prerequisite: EN 151"
EN 331,Selected Topics in English,3,"Thematic literature or topical studies, including genre history and major authors, will be offered as needed and  based on student interest.   May be repeated for credit in different topics.    EN 362 The Art of Storytelling  (3 credits - Spring Even Years)    ""Those who tell stories rule the world."" Creative writers often play second fiddle to STEM, yet those who write  are the ones telling us what it means to be human when science and technology threaten to dominate us. This  course dives into the craft of writing literary stories with an underlying belief that storytelling is the most  powerful tool humans have to change minds, build bridges, and create empathy - in short, to be fully human.  What mirrors do Margaret Atwood and F. Scott Fitzgerald hold up for us and how can we use our talents in  similar ways? The exploratory workshop nature of the course encourages students to find their voice and unearth  the stories they have inside them.
Prerequisite: EN 121"
EN 387,Coming of Age,3,"While the psychological and moral growth stemming from a transition from youth into adulthood transcends  cultures, this course will focus on ""coming of age"" texts by British authors. The bildungsroman, represented by  such works as Charlotte Bronte's Jane Eyre, emphasizes the formative years of it protagonist, while the  kunstlerroman, like James Joyce's A Portrait of the Artist, explores the artistic development of the protagonist.  While personal growth and change is an important emphasis for individual protagonists, this course will also  consider defining works of literature that demonstrate key cultural shifts, including works by such authors as  William Wordsworth and T. S. Eliot.
Prerequisite: EN 151"
EN 391,Writing the Self,3,"Nonfiction is a wide genre that includes literary journalism, the lyric essay, and memoir. What all of these  subgenres of the form have in common is the question: What kind of stories can we tell when we give up fiction?  This course explores how to shape compelling narratives from real life events and stems from the belief that a  writer's job is to create meaning. Reading writers like Joan Didion, John McPhee, and David Sedaris, students  will begin to explore writerly moves they can model in their own writing. The workshop format of the class  includes rigorous reading and writing and a deep dive into the craft of literary nonfiction writing.
Prerequisite: EN 121"
EN 395,Practicum in English,1 - 3,"Students may gain practical experience through a variety of hands-on experiences. The practicum could be on  campus, working for the campus newspaper, The Huntingtonian, or for a student-produced magazine, or it could  be off campus as determined by availability through the Friesen Center for Service and Experiential Learning and  with the oversight of a faculty member.   Prerequisites: Junior standing and consent    EN 395CLI Practicum in English: The Client  (0 to 1 credits - Fall)    Students will practice professional editing and interpersonal skills by working with on-campus clients to revise  content. The practicum will pay particular attention to the role of comprehensive editing in improving the reader  experience and will focus on ways editors can help writers revise their work in meaningful ways. May be  repeated for zero credit.
Prerequisite: EN 121"
EN 395PBL,Practicum in English:Publishing,0 - 1,"Students will gain practical experience with content creation and management across professional writing genres.  Each week, students will meet to work on writing and editing projects that they may add to their professional  portfolio, culminating in the successful publication of Ictus, Huntington University's literary magazine. May be  repeated for zero credit.   Prerequisites: EN 121 and 151   EN 431 Shakespeare in the Modern World  (3 credits - Spring Odd Years)    More than any other author who wrote in English, William Shakespeare has shaped our world in complicated  ways. How has Romeo and Juliet shaped our ideas of romantic love? How has Hamlet influenced our ideas of  our inner lives? Has Othello influenced the development of racism, or has it helped us to address the problems of  racism? William Shakespeare's plays have an ongoing presence in our lives. This course will examine as many as  eleven Shakespeare plays with attention give to their presence today, on stage and transformed in our culture.  (Attending a play, performed professionally if possible, is a requirement for this course.)
Prerequisite: EN 151"
EN 452,Southern Accents,3,"The southern drawl is paradoxically as distinct and diverse as the South itself. While each region has its unique  accent, each was shaped by rich agrarian roots as well as the dark past of slavery. Against this backdrop, one of  the United States' most prominent regionalism developed, with many of America's most distinguished writers  hailing from the South. Rich with literary heritage, writers from the South focus on personal and national  identity, race, religion, and the burdens of heritage and history. This course focuses on writers across the South,  including William Faulkner, Zora Neale Hurston, and Flannery O'Connor, and others.
Prerequisite: EN 151"
EN 453,The Empire Writes Back,3,"While conquest has always been a driving force in history, the eighteenth and nineteenth centuries saw Britain  become the ""empire on which the sun never set."" However, with the decline of the British empire, the populaces  it occupied began to respond to the effects of colonization: especially the loss of cultural identity and the  resulting sense of liminality (of belonging nowhere). Emphasizing the work of Jean Rhys, Derek Walcott, and  Ngugi Wa Thiongo among others, this course will explore the voices of the subaltern responding to the  metaphysical, ethical, and political implications of losing one's culture, language, and identity.
Prerequisite: EN 151"
EN 454,Who Am I?,3,"The search for identity - trying to determine where one fits into the wider world - transcends time and place.  Question of identity include issues of gender, race, ethnicity, and encompasses not only personal but also cultural  and religious belonging. With an emphasis on world literature, this course will focus especially (but not solely)  on peoples who have typically been disenfranchised and forced to maneuver questions of identity outside of the  status quo. Authors discussed in this course will include Jhumpa Lahiri, Louise Erdrich, and Toni Morrison as  well as a broad range of other authors.
Prerequisite: EN 151"
EN 455,Adventures in the English Language,3,"The English language is a hungry beast devouring and pilfering wholesale from every source it encounters. Our  words and sentence structures reflect the history of a resilient and flexible people who, regardless of  insurmountable odds, persevere and grow in influence. This course traces the roots of the English language and  follows its movement into all corners of the world. The course also reviews modern grammar usage.
Prerequisite: EN 121"
EN 465,The Writing Life,3,"The act of writing is an act of creativity and faith, but it is also a professional craft shaped by the needs of the  publishing industry. In this course, writing students will create longer works in a genre of their choice that will  culminate in a document worthy of submission for publication. Students will examine avenues for real world  writing and how they might apply their talents in productive ways. A critical workshop format and a rigorous  exploration of the professional creative writing world will ensure students cap off their creative studies with both  the craft and skills necessary for whatever step they next choose.
Prerequisite: EN 362 or 363 or 391"
EN 490,Independent Study,1 - 4,"The study of a problem, a research paper or a project related to the English major.
Prerequisite: Consent"
EN 495,Internship in English,2 - 4,"A field experience in English which provides an opportunity for the student to apply theoretical knowledge in a  practical setting. Student maintains close cooperation with the supervisory personnel in the field.
Prerequisite: Consent 
Modern Languages 
 
The study of a modern language is strongly recommended for all students, not only to acquire linguistic skills, 
but for the purpose of gaining insight into the cultural diversity of the people of the world. Students who have 
studied two or more years of a language in high school and wish to continue should take the CLEP examination 
in that language no later than July, so that they can be properly placed. Advanced Placement can also be used for 
language placement and credit may also be allowed for students who achieve a score of three or higher on some 
AP language tests. 
 
The University minor in Spanish requires a minimum of 22 hours, including SN 211, 221, and 16 additional 
hours in Spanish through the Semester in Spain program or in approved transfer courses in Spanish. Prior to the 
Semester in Spain, students must receive credit for SN 221 Intermediate Spanish II (or equivalent credit through 
CLEP or AP examinations). Students will normally complete 16 hours in the Semester in Spain program. These 
hours will be counted as 16 hours of the minor. Students are placed in courses on the basis of testing at the 
beginning of the experience. Additional information about the Semester in Spain program is included in the 
section on off-campus programs. SN 111 and 121 do not count toward the minor in Spanish. 
 
The bachelor of arts degree in Spanish and the bachelor of science degree in Spanish education are suspended 
until the University resumes offering 300 and 400 level courses in Spanish.  
 
 Courses in Spanish and French numbered 300 or higher will not be offered until further notice. 
Courses in French"
FR 111,Elementary French I,3,"An audio-lingual approach, with practice in pronunciation and conversation and stress on grammar and reading.     FR 121 Elementary French II  (3 credits - Spring)    A continuation of elementary French, with practice in pronunciation and conversation and stress on elements of  grammar and reading.
Prerequisite: FR 111"
FR 211,Intermediate French I,3,"Reading of significant authors, with grammar review, composition and oral practice.
Prerequisite: FR 121"
FR 221,Intermediate French II,3,"A continuation of intermediate French, with readings of significant authors, grammar, composition and oral  practice.
Prerequisite: FR 211"
FR 311,French Conversation and Composition I,3,"NULL   FR 321 French Conversation and Composition II  (3 credits)  NULL FR 331 French Literature and Civilization I  (3 credits)  NULL  FR 341 French Literature and Civilization II   (3 credits)  NULL  GM 111 Elementary German I  (3 credits - Fall)    A conversational approach, which integrates elements of grammar with skill development in listening, speaking,  reading and writing. German cultural aspects are an integral part of the course.    GM 121 Elementary German II  (3 credits - Spring)    A continuation of elementary German, with practice in pronunciation, conversation, reading and writing.
Prerequisite: GM 111"
GM 211,Intermediate German I,3,"Grammar review, composition, conversation and selected readings.
Prerequisite: GM 121"
GM 221,Intermediate German II,3,"A continuation of intermediate German, with grammar review, composition, conversation and selected readings.
Prerequisite: GM 211"
SN 111,Elementary Spanish I,3,"An audio-lingual approach with practice in pronunciation and conversation, with stress on elements of grammar  and reading.    SN 121 Elementary Spanish II  (3 credits - Spring)    A continuation of elementary Spanish, with practice in pronunciation and conversation and stress on elements of  grammar and reading.
Prerequisite: SN 111"
SN 211,Intermediate Spanish I,3,"Grammar review, composition, conversation and selected readings.
Prerequisite: SN 121"
SN 221,Intermediate Spanish II,3,"A continuation of intermediate Spanish, with grammar review, composition, conversation and selected readings.
Prerequisite: SN 211"
SN 311,Spanish Conversation and Composition I,3,"NULL SN 321 Spanish Conversation and Composition II  (3 credits)   NULL SN 331 Spanish Civilization Before 1800  (3 credits)   NULL SN 332 Spanish Civilization After 1800  (3 credits)   NULL SN 341 Spanish Literature Before 1800  (3 credits)   NULL SN 342 Spanish Literature After 1800  (3 credits)   NULL SN 351 Literature of Mexico and Central America  (3 credits)   NULL SN 411 Special Topics  (3 credits)   NULL SN 421 Advanced Spanish Grammar and Composition  (3 credits)   NULL HS 115 Historical Perspectives on Culture and Civilization I  (3 credits - Fall)    This course provides an introduction to the theory and practice of historical scholarship, or the ""nuts and bolts"" of  doing history at an advanced level. Students examine and discuss key documents and themes in the history of  Western civilization from the Ancient Near East to the Early Modern Period in Europe. Students explore  problems in advanced historical investigation and become acquainted with the tools of historical analysis.  Attention is given to Christian perspectives on historical development and progression.    HS 116 Historical Perspectives on Culture and Civilization II  (3 credits - Spring)    The course surveys key documents and themes in the history of Western civilization from the Early Modern  Period in Europe to the very recent past in continuation of HS115.
Prerequisite: HS 115"
HS 195,Job Shadow in History,1 - 2,"Students observe the daily routines and activities of employed professionals and see how skills and knowledge  acquired in class are applied in the history field.
Prerequisite: Consent"
HS 211,History of the United States I,3,"A survey of the origins, development and meaning of American history and heritage from the earliest European  discovery and the birth of the United States to the Civil War and Reconstruction.    HS 212 History of the United States II  (3 credits - Spring)    A continuation of the survey of American history from the Reconstruction era to the present. Emphasis is given  to the role of social, economic and political factors in understanding American development as well as to the role  played by the United States in international life.    HS 222 Historical Method  (3 credits - Spring)    An introduction to the nature, scope and practice of historical research methods, tasks and writing, concentrating  on the principles and problems relevant to organized scholarly study and the presentation of the results. The logic  of historical inquiry, explanation and argument is also thoroughly examined.    HS 261 The British Empire  (3 credits - Fall)    This course surveys the history of the British Empire from the mid-19th century to the retreat from empire  following the Suez Crisis (1956). It seeks to explain the Empire's growth and the early stages of its contraction in  Africa, the Middle East and South and Southeast Asia.
Prerequisite: HS 116"
HS 115,"or 116 
 
HS 322 European Reformations and Revolutions",3,"In-depth study of selected topics in European history from the Reformation era through the French Revolution.  Utilizes complex role-playing games to examine historically significant sources, both primary and secondary, and  to acquaint students with the essential historiography and interpretive problems of the period.
Prerequisite: HS 115"
HS 344,American Political Institutions,3,"An in-depth study of the structures and processes of American governance. Topics include the origins of the U.S.  constitutional system, the development of party organizations, the role of interest groups and grassroots  movements, election campaigns and voter behavior, and the administration of the federal government.
Prerequisite: HS 211 or 212"
HS 346,Cambodia:Revolution and Genocide,3,"This course introduces students to the political, economic and social history of Cambodia. It explores Cambodia's  struggle for independence, involvement in the Vietnam War, revolution, genocide, rehabilitation and  reconciliation, and environmental history since 1945.
Prerequisite: HS 116"
HS 361,American Religious History,3,"This course examines the religious history of the American people from the colonial period to the present, with  reference to the theology, liturgy and polity of different religious traditions. Special emphasis is given to the  history of the Christian churches and to the nature of the evangelical strain of Protestantism.    HS 373 Art and Archaeology of Angkor  (3 credits - Fall Even Years)    This class studies the political rise and material culture of the ancient Angkor civilization within Southeast Asia.  The Angkor Empire was deeply influenced by the art and religion of India. The class, therefore, focuses on the  cross-cultural connection and transfer of sculpture, temple structures and people groups within mainland  Southeast Asia.     HS 376 Hindu Maharajas and Buddhist Kings  (3 credits - Spring Odd Years)    The study of Kashmiri and Cambodian society from periods of contested sovereignties, to consolidated  legitimacies, and to collaborative authorities within colonial statecraft 1800-1950. Students examine the  relationship between indigenous kingship and European Empires with specific reference to religion  (Hinduism/Islam/Buddhism), power, and authority, within ""Indianized"" kingdom spaces.
Prerequisite: HS 116"
HS 381,Civil War and Reconstruction,3,"This course examines an important epoch in American history, including the rise of sectionalist tension  beginning in the late 1840s; the war with its battles and its profound political, economic and social influence on  the nation; and the postwar struggles to rebuild the nation.
Prerequisite: HS 211"
HS 385,The American Revolution,3,"This course addresses the military, intellectual, social, political, economic and cultural dimensions of the  movement for American independence. Topics include the preconditions and precipitants of the American  Revolution, the military history of the conflict, internal problems in Britain and the rebellious colonies, the  divergence of British and American political theory and constitutional practice, the growth of American national  consciousness and the consequences of the war for world history.
Prerequisite: HS 211"
HS 395,Practicum in History,1 - 3,"A practice learning experience that offers exposure to the field of history. Students are expected to work closely  with a professional or an organization, and to reflect on their experiences through conferences and assignments  with a faculty supervisor.
Prerequisite: Consent"
HS 395ARC,Practicum in Archaeology,1 - 3,"A practice learning experience that offers exposure to the field of archaeology. Students are expected to work  closely with a professional or an organization, and to reflect on their experiences through conferences and  assignments with a faculty supervisor.
Prerequisite: Consent"
HS 411,Medieval Europe,3,"This course will examine topics in European history from the Late Antiquities with the decline of the Roman  Empire through the development of powerful Western European cultural and political forms, including the Latin  Church, intellectual development such as the rise of universities, the Crusades and the challenges posed by  natural disaster and war in the thirteenth through fifteenth centuries.
Prerequisite: HS 115"
HS 434,Classics of Political Thought,3,"In-depth study of the classic political texts in the Western tradition from Ancient Greece to modern times. The  course will examine how these texts answer the major theoretical questions about the need for and purpose of  government.    Prerequisites: HS 222 and PS 111    HS 456 America and Vietnam  (3 credits - Fall Odd Years)    The course examines the key factors concerning United States involvement in the Vietnam War. It investigates  American involvement in relation to European decolonization, Cold War politics, congress and public opinion.  The unit considers the impact of the Vietnam War on American foreign policy since 1975 and - using film,  literature and oral histories - the way in which it continues to affect the United States today.
Prerequisite: HS 116"
HS 463,American Environmental History,3,"This course explores the changing relationship between people and their natural environments in American  history from the colonial era to the present. Topics include native American ecology, ideas and practices of  settler colonialism, the emergence of modern industrial and agricultural development, conservation and  preservation movements, and contemporary conflicts over natural resources and environmental health.
Prerequisite: HS 115 or 116"
HS 116,HS 490 Independent Study,1 - 4,"Designed for the advanced student of history. The study of a problem, project or research paper on the subject of  mutual interest to the student and instructor.
Prerequisite: Consent"
HS 495,Internship in History,2 - 4,"A field experience in history which provides an opportunity for the student to apply theoretical knowledge in a  practical setting. Student maintains close cooperation with the supervisory personnel in the field.
Prerequisite: Consent"
HS 495ARC,Internship in Archaeology,2 - 4,"A field experience in archaeology which provides an opportunity for the student to apply theoretical knowledge  in a practical setting. Student maintains close cooperation with the supervisory personnel in the field.
Prerequisite: Consent"
PS 105,Introduction to Law,3,"Survey of the fields of criminal law and criminal procedure, civil law and civil procedure, torts, business and  contract law, property and constitutional law. Attention is given to preparation for law school and aspects of the  legal profession.      PS 111 Public Policy  (3 credits - Spring)    A study of public policy - broadly defined - and public policy issues in the American context. Focusing on  current and perennial questions of national concern, the course will examine issues involved in public policy  formation, existing policies and proposals for reforming or changing those policies.    PS 171 Development and Sustainability  (3 credits - Spring)    This course examines the various political, economic, cultural and environmental factors that are critical to  sustaining healthy, vibrant communities. Healthy communities facilitate ""persistence in place"" and promote the  long-term stability of human populations. Through various case studies, students will explore factors that result  in community deterioration and ultimately, dispersal of human populations. This course is intended to develop  practical skills and academic competencies for further academic and professional work in international affairs,  immigrant and refugee studies and community development.      PS 318 African-American History  (3 credits - Fall Odd Years)    African-American History (1789 to present) examines the African-American experience in the United States  through such media as print, music, film, and the visual arts. The course will examine the policies, events, and  people who helped write the African-American story. Students will consider the perspectives of prominent  African-American figures and discover the way African-American cultural expressions have impacted the United  States.
Prerequisite: HS 115 or 116"
