code,title,credits,description
FINC 6365,Derivatives,3,"Covers how futures and options function, how and why they are used, and how they are valued. Topics include the mechanics of futures markets, hedging strategies using futures, interest rate futures contracts, mechanics of options markets, trading strategies involving options, and pricing options using binomial trees and the Black-Scholes- Merton model Course Fee Graduate Business Fee - $45 per semester credit hour"
FINC 6364,Technical Analysis of Financial Markets,3,"This course is designed to provide students with an introduction to trading mechanisms of various financial products, such as stocks, bonds, futures, commodities and foreign exchanges. The coverage will emphasize technical analysis of securities. Fundamental analysis will also be discussed. Formerly: Applied Technical Analysis of Energy and Commodity Markets Course Fee Graduate Business Fee - $45 per semester credit hour"
FINC 6362,Financial Institutions & Markets,3,"Study of the financial markets, instruments and the role of banks and other financial institutions in the economy. Course Fee Graduate Business Fee - $45 per semester credit hour"
FINC 6363,Financial Modeling,3,"This course combines the application of financial theories and concepts, spreadsheet skills and Visual Basic to analyze financial statements, prepare cash budgets, prepare financial forecasts, perform time value of money, stock and bond analysis, perform breakeven and leverage analysis, make cost of capital and capital budgeting decisions, perform portfolio analysis, and apply Visual Basic for financial analysis. Course Fee Graduate Business Fee - $45 per semester credit hour"
FINC 6361,Investments,3,"The course objective is to achieve an understanding of the various types of investments and their relative merits; security prices and yields; investment objectives, principles and standards for selection of specific investments; introduction to portfolio management. (Formerly FIN 6317) (Credit will not be given for both FINC 6361 and FIN 6317.) Course Fee Graduate Business Fee - $45 per semester credit hour"
FINC 6300,Selected Topics in Finance,3,May be repeated when topics vary. Course Fee Graduate Business Fee - $45 per semester credit hour
FILM 6311,Film and Psychology,3,"Study of film structure and the psychological techniques employed by filmmakers to generate audience interest, emotional involvement and satisfaction."
FINC 6352,Financial Management,3,"This course covers fundamental concepts and methods of corporate finance, including risk-return framework, asset valuation, cost of capital, capital budgeting, distribution policy, capital structure, and working capital management. (Formerly FIN 6315) (Credit will not be given for both FINC 6352 and FIN 3615.) Course Fee Graduate Business Fee - $45 per semester credit hour"
FILM 6312,"Film, Fantasy, & Romance",3,"Explores some of the more creative uses of film and the imaginative literary genres from which these films derive: fantasy, romance and science fiction."
FILM 6313,Political Film,3,"Examines films that reveal key aspects of power in society: democratic, capitalistic or otherwise."
FEDU 6335,Diversity and Adult Education,3,This course entails an analysis of diversity in the adult educational context. Various psychosocial developmental factors of diverse identity groups and the influence of these variables on adult instruction will be studied.
FILM 6300,Selected Topics in Film,3,Selected Topics in Film 
FEDU 6334,Foundations of Adult Education,3,"Overview course designed to give participants an understanding of the field of practice in adult education. It will offer an overview of the major historical developments of adult education, particular to the U.S. and will examine the philosophical roots of adult education."
FEDU 6333,Principles of Human Learning,3,"Applications of behavioral, social and cognitive theories of learning. Particular emphasis will be placed on cognitive theories of learning, metacognitive skills and how to promote metacognitive skills to develop self-regulated learners."
FEDU 6331,Human Growth and Development,3,"An introduction to the current theories and empirical research with emphasis on the physical, affective, psychosocial, and cognitive development of humans throughout the lifespan."
FEDU 6332,Adult Development,3,"Theories of adult development and implications for adult learners. Explores theories of cognitive, intellectual, and epistemological adult development. Topics include the nature of adult development, psychological and socio-cultural aspects of adult development, and implication for instruction."
GMNG 6314,Fundamentals of Game Networks,3,"Study the theory and application of massively multiplayer game development. Topics will include design, architecture, and development of massively multiplayer gaming systems. Network, security, and database techniques used in the development process will also be covered."
LANG 6310,Linguistics and Reading,3,"Study of relationship between language/language acquisition and reading. Focus on normal language acquisition, reading acquisition and on students with limited English and language disabilities."
MATH 6312,Multivariate Statistical Analysis,3,"Multivariate hypothesis testing and estimation, multivariate analysis of variance, factor analysis, multidimensional scaling and principal components."
MATH 6310,"Chaos, Fractals and Dynamic Systems",3,"Study of dynamical systems. Topics include linear systems, fixed points, chaos, fractals and complex dynamic systems."
MATH 6311,Combinatorics and Number Theory,3,"Theory of numbers and combinatorics and their applications. The topics include: fundamental theorem of arithmetic, general counting methods, generating functions, recurrence, inclusion-exclusion, and network algorithms."
MKTG 6377,International Marketing,3,"Global marketing environment, concepts, and theories that are required to analyze the global market and to develop global marketing strategies. (Formerly MKT 6318) (Credit will not be given for both MKTG 6377 and MKT 6318.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MKTG 6378,Seminar in e-Marketing,3,"This course involves acquiring a basic knowledge of current e-business models and processes and applying this knowledge to develop strategies that enhance competitiveness, customer relationships and profitability. (Formerly MKT 6323) (Credit will not be given for both MKTG 6378 and MKT 6323.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MATH 6300,Selected Topics in Mathematical Sciences,3,Study of selected topics in Mathematical Sciences. May be repeated with approval of school dean.
MKTG 6376,Seminar in Advertising,3,An introduction to current processes and practices of advertising. The course focuses on the role of advertising in the marketing mix and the critical role advertising plays in marketing success. Course Fee Graduate Business Fee - $45 per semester credit hour
MKTG 6375,Seminar in Integrated Marketing Communication,3,Impact of current business environment on firm’s communication with the outside environment; current practice in integrated marketing communications; managerial decision making and development of competitive marketing communication strategies and programs. (Formerly MKT 6325) (Credit will not be given for both MKTG 6375 and MKT 6325.) Course Fee Graduate Business Fee - $45 per semester credit hour
MKTG 6374,Seminar in Services Marketing,3,Marketing and managing services as opposed to tangible goods; current practice in services marketing and management; managerial decision making and competitive service strategy development. (Formerly MKT 6327) (Credit will not be given for both MKTG 6374 and MKT 6327.) Course Fee Course Fee Graduate Business Fee - $45 per semester credit hour
MKTG 6373,Seminar in Business to Business Marketing,3,"Impact of the current business environment on business-to-business marketing and purchasing; current practice in business-to-business marketing and purchasing, including concepts, theories, institutions, and events; managerial decision-making and competitive strategy and program development. (Formerly MKT 6315) (Credit will not be given for both MKTG 6373 and MKT 6315.) Course Fee Course Fee Graduate Business Fee - $45 per semester credit hour"
MKTG 6371,Seminar in Consumer Behavior,3,"Discussion of the buying process to gain insight into conducting marketing research and designing product offers; how consumers think, behave, and learn about new products; what interests consumers; how consumers evaluate products and services, make choices, and feel about purchases; buyer motives, choice criteria, information processing, and decision making processes; buyer demographics and lifestyles; marketing strategies using the marketing mix. (Formerly MKT 6316) (Credit will not be given for both MKTG 6371 and MKT 6316.) Course Fee Course Fee Graduate Business Fee - $45 per semester credit hour"
MKTG 6372,Marketing Research,3,"Research issues, methods and applications in marketing. The scope of market research, buyer and industrial applications, research methodologies including research design, data collection and analysis, report writing and presentation. (Formerly MKT 6317) (Credit will not be given for both MKTG 6372 and MKT 6317.) Course Fee Course Fee Graduate Business Fee - $45 per semester credit hour"
MKTG 6352,Strategic Marketing Management,3,"The role of the marketing management in analyzing marketing environment, researching marketing opportunities, developing marketing strategies, and implementing and controlling the marketing efforts. (Formerly MKT 6321) (Credit will not be given for both MKTG 6352 and MKT 6321.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MKTG 6300,Selected Topics in Marketing,3,May be repeated when topics vary. Course Fee Course Fee Graduate Business Fee - $45 per semester credit hour
NONP 6359,Independent Study Project,3,Students will work directly with a local nonprofit to develop an instructor-approved internal project addressing nonprofit leadership components. Pre-determined milestone assignments will be due throughout the semester. The final project will be due at the end of the semester in both written and presentation format.
NONP 6352,Nonprofit Marketing and Fundraising,3,"This course examines how successful nonprofit marketing leads to donors, volunteers, and funders, linking to successful fundraising campaigns."
NONP 6351,Nonprofit Finance and Accounting,3,"This course concentrates on the skills necessary for sound financial decision-making in a nonprofit, providing the financial tolls nonprofit managers need to thrive in pursuit of mission success."
MGMT 6399,Program Capstone,3,This course may utilize cases and/or simulations to tie together all program concepts to resolve issues presented. Course topics and structure may vary based on specific program. Course Fee Graduate Business Fee - $45 per semester credit hour
NONP 6350,"Nonprofit Governance, Leadership, and Management",3,"This course provides a general overview of the nonprofit sector while examining the issues facing today’s nonprofit leaders and managers, concentrating on practical techniques for successful board and executive leadership."
MGMT 6389,Advanced Project Management,3,"This course provides guidelines to students to learn the more advanced aspects in managing projects to initiate, plan, and close the projects successfully. Through instruction, case studies, and interactive discussions with peers, students identify and develop the project and managing project scope, available resources, and potential risks, which in turn improve success rates. Course Fee Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6387,Comparative Management,3,"This course addresses the dilemmas and opportunities that managers face when interacting in international multi-cultural environments. The course focuses on increasing students’ effectiveness/ability to manage cross-cultural interactions, and in identifying, understanding, and managing the cultural components of organizational and business dynamics. (Formerly MGT 6324)"
MGMT 6388,Contemporary Logistics Management,3,"This course provides understanding about global contemporary supply chain and logistics management. It equips students with tools and knowledge essential to effectively and efficiently manage logistics activities, including demand forecasting, inventory management, network facility, warehouse, and transportation management. Course Fee Course Fee Graduate Business Fee - $45 per semester credit hour"
SPED 6332,Principles of Behavior for the Educator,3,"Overview of Principles of Behavior including history, philosophy and conceptual framework of applied behavior analysis. In depth examination of principles of behavior applied to working with individuals with disabilities."
SPED 6345,Intellectual Assessment,3,Intellectual Assessment 
SPED 6346,Supervision and the Behavior Change Program,3,Supervision strategies and review of systems for behavior analysts supervising and training future behavior analysts and care providers to implement behavior change programs.
SPED 6343,Transitions for Students with Disabilities,3,Survey of issues in transitions from home to pre-kindergarten; kindergarten to primary school; primary to secondary school; and secondary school to independent adult life.
SPED 6344,Educational Assessment of Students with Disabilities,3,"Review, administration and interpretation of achievement, reading, math, written oral language, perceptual motor and adaptive behavior tests used in educational settings."
SPED 6341,Applications of Single-Case Research Design in School and Clinic,3,"Supervised research project using single-case research design to identify a problem, design a method addressing the problem, collecting & analyzing data, & report results."
SPED 6340,Philosophical and Historical Foundations of Behavior Analysis,3,"Overview of the history, philosophy and scientific foundations of behaviorism, radical behaviorism and applied behavior analysis."
SPED 6339,Communication Strategies for Students with Autism Spectrum Disorders (ASD),3,Survey of language development and verbal and non-verbal communication in student with Autism Spectrum Disorders. Augmentative and alternative communication interventions will be discussed.
SPED 6338,Behavior Intervention Procedures for Educators,3,"Principles and concepts of behavior change and applied behavior analysis techniques. Measurement of behavior, procedures to establish new behavior, and increase decrease behavior will be taught."
SPED 6337,Teaching Strategies for Students with Autism Spectrum Disorders (ASD),3,"Overview and analysis of teaching practices for students with ASD. Teaching methods based on applied behavior analysis, structured teaching, developmental and experiential approaches will be discussed."
SPED 6334,"Diagnostic Teaching, Assistive Technology and Instructional Strategies",3,"Strategies, assistive technology, and materials for students based on formal and informal assessment with emphasis on reading, math, functional living skills and community based instruction. Formerly “Diagnostic Teaching and Instructional Strategies”."
SPED 6336,Behavior Applications; Focus on Autism and Developmental Disabilities,3,Review of autism spectrum disorders and developmental disabilities. Focus on applied behavior analysis techniques as they apply to teaching and working with children and adults with autism and other developmental disabilities in a variety of settings.
SPED 6335,Ethical and Professional Conduct for the Applied Behavior Analyst,3,"Survey of guidelines, and disciplinary and ethical standards for responsible conduct for the Behavior Analyst. Students will evaluate various ethics scenarios from Applied Behavior Analysis."
SPED 6331,Behavioral Assessment and Adjustment of Exceptional Children and Youth,3,"Review of functions of behavior, functional behavior assessments, function-based interventions and preference skills assessments. Opportunities to assess behavior and develop behavior support plans."
SPED 6333,Experimental Analysis of Behavior for the Educator,3,Review of research methods and concepts from experimental analysis of behavior with an emphasis of translation of core principles of behavior to special education approaches.
SPED 6327,"Appraisal, Instructional Coaching, and Collaboration",3,"Appraisal using permanent products, direct observation, informal and curriculum-based assessments and interpretation of formal assessments. Emphasis on collaboration and instructional coaching with school, family and community. Formerly “Appraisal and Collaboration for Students with Disabilities”."
SPED 6325,Applied Behavior Analysis,3,"Principles and techniques of research in applied behavior analysis with emphasis on single case research, design, behavior measurement, data analysis and the behavior change program."
SPED 6326,Programming and Collaboration for Students with Disabilities,3,"Overview of federal and state special education law, ADA and section 504. Review of collaborative process for developing and implementing an IEP and transition plan."
SPED 6305,Educational Diagnostician Practicum,3,Supervised field experience with administering and interpreting assessments for students with disabilities in the public schools. Seminar meetings to evaluate work in progress.
SPED 6321,Introduction to Special Education,3,"Survey of disabilities; federal and state mandates; transition; eligibility requirements; and, procedures for creating the optimal conditions for students with disabilities at appropriate developmental levels."
SPED 6302,Independent Study,3,Independent Study 
SPED 6100,Selected Topics in Special Education,1,Cr: 1 per semester or more than 1 by concurrent enrollment. May be repeated when topics vary.
SPED 6300,Selected Topics in Special Education,3,Selected Topics in Special Education 
SEDU 6367,Literature for Adolescents,3,"Emphasis upon selection, criteria for evaluation and guidance of reading interests for 12 to 16 years old."
SCIE 6333,STEM Education,3,"This course enhances the science teacher’s STEM instructional skills. &nbsp;It includes practices, core ideas, & crosscutting concepts."
SCIE 6331,Life Science,3,"This course enhances teachers’ life science teaching skills. Topics covered include plant biology, animal structures and functions, genetics, evolution, natural selection, and biodiversity. Formerly: CUIN 6331"
SCIE 6323,Environmental Science,3,"This course will enhance teachers’ environmental science teaching skills. It will include the following: environmental science and systems, ecology, human population, conservation biology, resource management, health, water systems and resources, pollution, global climate change, etc."
SCIE 6327,Physical Science,3,"Application of physics and chemistry for educators teaching grades K-8th grade. Content includes Newton’s laws, energy, waves, electro-magnetism, and chemical reactions."
SCIE 6302,Independent Study - Science,3,Students requiring courses with the SCIE designation can take this as needed to complete the 18-hour requirement in area of specialization.
SCIE 6322,Earth Science,3,"This course will enhance teachers’ content knowledge in Earth Science. It will include an introduction to geology, matter and minerals, rock, earthquakes, volcanoes, running water and ground water, weather plate tectonics, oceanography, the atmosphere, and the solar system."
RELN 6312,Religion and Media,3,Examines relationship between media and religion and consider how media mediate religious experience.
SCIE 6300,Selected Science Concepts,3,"Concepts in physical science, environmental science, biology, and earth and space science."
RELN 6300,Selected Topics in Religion,3,Selected Topics in Religion 
QMSC 6351,Statistics and Research Methods,3,"A conceptual introduction to the field of statistics, with emphasis on the application of research methodology and statistical techniques to typical business and managerial problems. (Formerly QMS 6311) (Credit will not be given for both QMSC 6351 and QMS 6311.) Course Fee Graduate Business Fee - $45 per semester credit hour"
QMSC 6300,Selected Topics in Quantitative Management,3,May be repeated when topics vary. Course Fee Graduate Business Fee - $45 per semester credit hour
PUBL 6323,Grant Writing,3,"A graduate Publishing course whose primary focus is on understanding the nature of funding for literary translations, and on understanding best practices in grant writing for translator support in particular. Cross-listed with ENGL 6323. Course Fee MS Publishing Course Fee - $40 per semester credit hour"
PUBL 6322,Applied Translation,3,"A graduate Publishing course whose primary focus is on securing an applied knowledge of literary translation, and on understanding best practices in drafting an acceptable translation in particular. Cross-listed with"
PUBL 6320,The Business of Books,3,Focuses on the business of books in traditional and digital media. Course Fee MS Publishing Course Fee - $40 per semester credit hour
PUBL 6316,Style and Editing,3,"Introduction to copyediting, proofreading and developmental editing. Course Fee MS Publishing Course Fee - $40 per semester credit hour"
PUBL 6314,Legal Environment of Publishing & Contracts,3,"An introduction to copyright, contracts and the history of law in publishing Course Fee MS Publishing Course Fee - $40 per semester credit hour"
PUBL 6318,Digital Publishing,3,"In this graduate seminar, students will learn how to use new media to create publications, including e-books and other digital mediums. Formerly “Advanced Publishing”. Course Fee MS Publishing Course Fee - $40 per semester credit hour"
PUBL 6311,International Publishing,3,"A graduate Publishing course whose primary focus is on understanding the nature of funding for literary translations, and on understanding best practices in grant writing for translator support in particular. Cross-listed with"
PUBL 6312,Publication Design,3,An introduction to design principles and practices for publishing. Current version of Adobe Creative Suite required. Course Fee MS Publishing Course Fee - $40 per semester credit hour
PUBL 6310,Introduction to Publishing,3,"A historical overview of the origins, development, and current practices of publishing. Course Fee MS Publishing Course Fee - $40 per semester credit hour"
PUBL 6305,Publishing Internship,3,"The internship will serve as the culminating experience for student, a time to make meaningful connections skills and concepts learned in the classroom and their application in a professional publishing setting. Course Fee MS Publishing Course Fee - $40 per semester credit hour"
PSYC 6399,Selected Topics in Forensic Psychology,3,Selected Topics in Forensic Psychology 
PSYC 6353,Academic Consultation and Interventions in School Psychology,3,Evidence-based academic interventions and methods in academic consultation for students in School Psychology.
PSYC 6354,Research Design & Methods in the Schools,3,"Students will learn research design, statistics, measurement, data collection, analysis techniques and evaluation methods applicable to applied psychological work in schools."
PSYC 6351,Crisis Intervention,3,Theoretical and practical aspects of crisis theory; techniques of crisis intervention.
PSYC 6352,Professional Practices,3,"Treatment planning and interventions for forensic populations. Includes topics such as identifying treatment goals, case formulation, individual/group treatment strategies or models, therapeutic alliances and boundaries."
PSYC 6347,Intellectual and Adaptive Behavior Assessment,3,Students learn the fundamental of intellectual and adaptive behavior assessment in the schools such as standardized test administration and writing evaluations.
PSYC 6350,Addictions Counseling,3,"Theory and treatment of addictive disorders including but not limited to gambling, sexual, eating, alcohol, or drug addiction."
PSYC 6348,School Psychology Practicum,3,"Field based opportunity for application of assessment, consultation, and intervention skills in School Psychology. (Formerly : “School Psychology Practicum in Consultation”)"
PSYC 6346,Emotional and Behavioral Assessment,3,"An advanced course that prepares students for integrated psycho-educational assessment in school psychology with an emphasis on social, emotional, and behavioral disabilities. Integrated School-Based Assessment II"
PSYC 6344,Ethics & Profession of School Psychology,3,"Introduces the student to the history, practice, credentials and ethics of school psychology."
PSYC 6345,Academic Achievement Assessment,3,An intermediate course that prepares students for integrated psycho-educational assessment in school psychology with an emphasis on academic functioning and specific learning disabilities. Integrated School-Based Assessment I
PSYC 6343,Professional Practices in Forensic Psychology,3,"Teaches ethical and professional issues and roles for psychologists and the behavior and legal issues in penal settings, criminal settings, and tort settings. Formerly “Advanced Forensic Psychology”."
PSYC 6340,School Consultation,3,"Examines the process and practices of school consultation with an emphasis on evidence-based methods to consult and collaborate with school staff, families and educational systems."
PSYC 6342,Early Childhood Assessment,3,"Assessment of young children to identify their social, motor, communicative, cognitive, and early academic skill levels and developmental needs."
PSYC 6341,Behavior Management,3,"The application of learning principles to conduct behavioral assessments and design behavioral management programs in school, home and other environments."
PSYC 6339,Theory and Techniques of Family Therapy,3,An introduction to family therapy; theories and techniques of the major approaches; application to multiple settings; ethical issues.
PSYC 6336,Intellectual Assessment,3,"Intake interviewing, behavioral observations, administration and interpretation of standardized intellectual and achievement tests, writing evaluations. (Formerly “Introduction to Assessment”)"
PSYC 6338,Group Psychotherapy,3,Group Psychotherapy 
PSYC 6335,Techniques of Psychotherapy,3,"Therapy skills introduced through didactic, demonstration and experiential learning situations. Students will be rated on oral communication and clinical skills in application of various techniques."
PSYC 6337,Personality Assessment,3,"Administration, scoring and interpretation of personality tests and specific diagnostic tests. (Formerly “Advanced Assessment”)"
PSYC 6334,Theories and Issues in Psychotherapy,3,"Examination of the major schools of psychotherapy including theory, process, issues, and efficacy."
PSYC 6333,Ethics and Practice of Psychology,3,"Professional orientation to the roles, ethical and legal standards of practice in counseling psychology and forensic psychology. (Formerly : Psychology and the Law)"
PSYC 6332,Advanced Social Psychology,3,Advanced Social Psychology 
PSYC 6331,Multicultural Psychotherapy,3,"Multicultural issues in theory, practice and research. Emphasis on developing skills for more effective psychotherapy with persons from a variety of cultural/racial/ethnic groups."
PSYC 6330,Life-Span Developmental Psychology,3,Theory and research of successive life changes and challenges across the life span of the individual.
PSYC 6328,Biological Psychology,3,"Structure and function of CNS, neuropsychology, perception, behavioral genetics, and psychopharmacology."
PSYC 6329,Principles and Application of Psychopharmacology,3,Drug action; behavioral and cognitive effects of medications/drugs of abuse commonly seen in clinical practice. Develop skills necessary to remain current in clinical settings.
PSYC 6326,Advanced Research Methods,3,Advanced research design and statistical analyses used in the social sciences; directed research. (Formerly Empirical Methods)
PSYC 6327,Assessment for Forensic Psychology,3,"Selection, administration and interpretation of psychological tests used for forensic populations."
PSYC 6324,Evidence-Based Counseling Interventions with Children and Adolescents,3,An intermediate course that prepares students to work with children and adolescents through exploration of a variety of evidence-based therapeutic methods and techniques with children and adolescents.
PSYC 6325,Forensic Treatment Planning and Intervention,3,"Treatment planning and interventions for forensic populations. Includes topics such as identifying treatment goals, case formulation, individual/group treatment strategies or models, therapeutic alliances and boundaries."
PSYC 6319,Vocational Psychology and Career Counseling,3,"Theories of vocational and career choice, relationship to lifestyle; sources of occupational and educational information, and the career decision-making process. Includes career development through life stages. (Formerly : Educational and Career Decision Making)"
PSYC 6322,Treatment of Psychopathology,3,"Treatment of mental disorders, including empirically supported psychotherapies and psychopharmacology. Psychopathology II"
PSYC 6321,Psychopathology,3,"Theories, processes and issues related to the development, evaluation and classification of maladaptive behavior patterns using the current DSM. Advanced Abnormal Psychology."
PSYC 6315,Advanced Learning,3,Review of research in classical and contemporary learning theory. Principles of application and ethics.
PSYC 6309,Master’s Thesis,3,Master’s Thesis 
PSYC 6305,School Psychology Internship,3,The culminating experience in the school psychology professional training program that provides a supervised opportunity to practice professional skills in a school setting.
PSYC 6308,Master’s Thesis,3,Master’s Thesis 
PSYC 6302,Independent Study,3,Independent Study 
PSYC 6300,Selected Topics in Psychology,3,Selected Topics in Psychology 
MATH 6315,Applied Statistics,3,"Fundamental concepts in probability and statistics from a data-science perspective. Familiarized with probabilistic models and statistical methods widely used in data analysis. Skills of using R, SAS or Python to analyze datasets."
PSYC 6303,Counseling Psychology Practicum,3,Counseling Psychology Practicum 
PSYC 6304,Practicum in Forensic Psychology,3,Enrollment limited. May be repeated for a maximum of 9 semester hours with approval of instructor.
MATH 6314,Computational Methods in Bioinformatics,3,This course will introduce basic computational techniques for mainstream bioinformatics problems.
MATH 6313,Abstract Algebra,3,"Study of those topics that make up the core of algebra with applications. Topics include: groups, rings, fields, modules, ideals and Galois theory."
MGMT 6381,Staffing and Employee Development,3,"Staffing, training, and development aimed at the exploration of the basic aspects of the human resource planning process, including recruitment, selection, retention, and development of employees. Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6386,Purchasing and Supply Management,3,"This course provides a contemporary view of the core of a continuous supply chain - the purchasing and sourcing processes. It involves securing component/product/services from the suppliers all over the world, as well as other strategic and operational decisions in terms of quality, inventory, costs, globalization, ethics, etc. (Credit will not be given for both MGMT 6386 and MGMT 6300 Special Topics: Supply Chain Management). (Formerly: Advanced Supply Chain Management) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6385,Healthcare Law,3,To develop a comprehensive understanding of legal issues within the context of today’s dynamic healthcare industry. Course Fee Graduate Business Fee - $45 per semester credit hour
MGMT 6380,Compensation and Employee Benefits,3,"This course is aimed to develop knowledge in the areas of pay and benefit practices, and to provide students with the knowledge to be able to develop and maintain internally equitable and externally competitive wage and salary programs. Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6377,International Management and Leadership,3,"Theoretical and practical rationale for international business activities; delineation of macro-environmental factors and international institutions that affect global business; policy concerns raised by the dynamic international environment; political, legal, and cultural environment; implementation of global strategies for smaller companies and multinationals. (Formerly International Management [MGT 6330]) (Credit will not be given for both MGMT 6377 and MGT 6330.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6378,Seminar in e-Commerce,3,"Advanced study into the conduct and management of online business, its opportunities, limitations, issues, and risks. Includes design and development of business-oriented internet applications. (Formerly MGT 6337) (Credit will not be given for both MGMT 6378 and MGT 6337.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6376,Entrepreneurship,3,"This course studies the entrepreneurial process. Topics include idea generation and assessment, writing the business plan, financing, gathering needed resources, firm startup, and exit strategies. (Credit for this course cannot be used to satisfy elective requirements on the MS-EDE program.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6375,Seminar in Employment Law,3,"Explores laws governing employer and employee relationships, and the nature and scope of rules, regulations, and policies necessary to comply with federal and state requirements. (Formerly MGT 6341) (Credit will not be given for both MGMT 6375 and MGT 6341.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6371,Contemporary Management Issues,3,"Includes discussion of contemporary issues such as emerging technologies, future trends, learning organizations, knowledge workers, corporate universities, and innovation. (Formerly MGT 6326) (Credit will not be given for both MGMT 6371 and MGT 6326.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6369,International Business Strategy,3,"Using an international consulting project, this course focuses on value creation through strategic formulation and implementation of strategies in the global marketplace. Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6373,Seminar in Behavioral Decision Making,3,Factors that affect individual judgment and decision making; effect of group dynamics on decision making; strategies for improving decision making. (Formerly MGT 6336.) (Credit will not be given for both MGMT 6373 and MGT 6336.) Course Fee Graduate Business Fee - $45 per semester credit hour
MGMT 6359,Seminar in Strategic Management,3,"Using cases and recent articles, this course focuses on value creation through strategic formulation and implementation. (Formerly MGT 6331) (Credit will not be given for both MGMT 6359 and MGT 6331.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6357,Organizational Theory and Development,3,"Theoretical foundations and action strategies of organizational theory and development with emphasis on organizational analysis. Role of the general manager, problems and challenges of corporate managers in complex organizations, strategies in a turbulent environment. (Formerly MGT 6372) (Credit will not be given for both MGMT 6372 and MGT 6335.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6356,Human Resources Management,3,"This coure emphasizes the strategic role of human resource management function in developing and sustaining a competitive advantage in an increasingly diverse and competitive environment. (Formerly MGT 6328, MGMT 6374) (Credit will not be given for both MGMT 6356 and MGT 6328 or MGMT 6374) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6367,International Operations and Supply Chain Management,3,"Design, planning and execution of international operations, including acquisition of resources, location of production facilities, logistics, and operational mechanisms to match global supply with demand. Formerly: International Operations Management Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6354,Seminar in Management and Leadership,3,This course examines the key role of the manager as a change agent in organizations. Students will be able to understand the complexity of general management. The course presents important models and theories of management and leadership and the diagnosis and implementation of change. Formerly: Organizational Leadership and Ethics Course Fee Graduate Business Fee - $45 per semester credit hour
MGMT 6355,Operations Management: Creating Competitive Advantages,3,"Design, operation and improvement of the systems that create and deliver the firm’s primary products and services in order to successfully compete in the marketplace. Formerly: Operations Management: Creating Competitive Advantages (Formerly QMS 6322) (Credit will not be given for both MGMT 6355 and QMS 6322.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6352,Contemporary MIS Issues,3,"Course explores contemporary issues in MIS, including, but not limited to, cybersecurity, machine learning and artificial intelligence, cloud computing, blockchain technology, business intelligence, big data, e-commerce and digital marketing. (Formerly Management Information Systems / MGT 6316) (Credit will not be given for both MGMT 6352 and MGT 6316.) Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6353,Management of Diversity in Organizations,3,"This course provides students with an opportunity to develop the necessary knowledge and skills in the areas of inter-personal, team-building, communication, mentoring, counseling, decision-making and problem solving, conflict management and negotiation; emphasis will be placed on managing a diverse work force and cross-functional teams with a focus on practical applications. Course Fee Graduate Business Fee - $45 per semester credit hour"
MGMT 6300,Selected Topics in Management,3,May be repeated when topics vary. May be repeated when topics vary. Course Fee Graduate Business Fee - $45 per semester credit hour
MGMT 6351,Management and Organizational Behavior,3,"This course provides an overview of managerial functions with an emphasis on the study of individual, group and inter-group behaviors in organizations; focus will be contemporary management theories with an emphasis on practical applications. (Formerly MGT 6320) (Credit will not be given for both MGMT 6351 and MGT 6320.) Course Fee Graduate Business Fee - $75 per semester credit hour"
LITY 6363,New and Traditional Literacies across the Content Areas,3,"Application of research-based virtual and traditional literacy approaches across the content areas including: evaluation, selection and application of digital media and traditional reading materials in classrooms. Including developing of virtual multi-literacies portfolio."
LITY 6362,Assessment of Multi-Literacies Learning,3,"Study of formal and informal literacy assessment tools, instructional resources, and theoretical underpinnings that guide the use of these tools, including process of dyslexia screening."
LITY 6352,Science of Teaching Reading,3,Evaluation of the research and science behind the Science of Teaching Reading as it is applied and assessed in the K-8 classroom.
LITY 6333,Foundations of Writing for 21st Century Learning,3,"Strategies to teach handwriting, mechanics, and the writing process, as well as the theoretical dimensions of traditional and virtual communication to promote effective pedagogy. (Theory and Application of Writing for Globalized Learning)"
LITY 6334,Foundations in Developmental Reading,3,"Study of reading foundations, focusing on necessary skills for standard development; examination of dyslexia and how these skills are underdeveloped in readers with dyslexia."
LITY 6340,Professional Literacy Research,3,Designing and conducting original school-based action literacy research projects. Including development of virtual multi-literacies portfolio.
