code,title,credits,description
4401*,BIOCHEMISTRY I LABORATORY,1,"credit hour 
Qualitative and quantitative examination of biochemical 
materials and reactions. Laboratory . Prerequisite: 
CHEMnonenone"
4403*,BIOCHEMISTRY I,3,"An introduction to 
the chemistry and metabolism of carbohydrates, lipids, 
and proteins. Basic concepts of biochemistry of vitamins 
and enzymes, biological oxidations, bioenergetics. Lecture 
. Prerequisite: CHEMnonenone"
4411*,BIOCHEMISTRY II LABORATORY,1,"credit hour A 
continuation of Biochemistry Laboratory CHEMnonenone"
4413*,BIOCHEMISTRY II,3,"A continuation of 
Biochemistry, CHEMnonenone"
448,"This lecture-based course will focus on a topic or 
topics of current interest to the chemical profession.",4491-4,SPECIAL PROBLEMS IN CHEMISTRYnonenone
4541*,CHEMISTRY CAPSTONE,1,"credit hour The course 
involves student preparation and presentation of original 
and/or library chemical research topics. The course will 
also explore issues related to becoming a morally 
responsible scientist to ethical problem solving. Oral 
presentations and written reports are required. One 
scheduled presentation will be given outside of class time. 
Program 
assessment 
is 
also 
a 
component. 
Capstone/lecturenonenone"
1113,CHILD GROWTH AND DEVELOPMENT,3,"A study of the major theories and research of child 
development birth-nonenone"
1-3,"credit hours Directed 
individual or group study of selected topic(s) in Child 
Development. The course may be repeated for additional 
credit with departmental permission. Lecture  hours. 
  
 
 
Prerequisite: As listed for each separate offering and/or 
departmental 
permission. 
Lecture 
 
hours. 
Prerequisite: as listed for each separate offering and/or 
department permission.",3223,CHILD GUIDANCEnonenone
1113*,BEGINNING CHINESE (MANDARIN) I,3,"An introductory course in the language and culture 
of the People’s Republic of China. Lecture . General 
Education, Humanities–Diversity.nonenone"
1223*,BEGINNING CHINESE (MANDARIN) II,3,Continuation of Chinese (Mandarin) CHNSnonenone
2113*,INTERMEDIATE CHINESE I,3,"An 
intermediate-level course in Chinese (Mandarin). Lecture 
. Prerequisite: CHNSnonenone"
2223*,INTERMEDIATE CHINESE II,3,Continuation of CHNSnonenone
4153*,WOMEN IN ANCIENT ROME,3,"Course 
provides an introduction to the lives of women and the 
roles that women played in everyday life both in ancient 
Rome and in the Roman provinces. Texts studied will 
provide insight into the attitudes of early Roman writers 
towards women and women's roles. Lecture .nonenone"
4163*,ROMAN MYTHOLOGY,3,"This course 
provides an introduction to the content of Roman 
mythology, to the role of myths in literature and art, and 
to modern ways of interpreting and using myths. Lecture 
.nonenone"
4171-3*,SPECIAL TOPICS IN CLASSICS,1-3,"Directed individual or group study of selected topics or 
problems in Classics. Areas of study will vary from 
semester to semester. The course may be repeated for a 
total of  with departmental permission. 
Independent study/directed readings  hours. 
COMANCHE LANGUAGE (CMCH) 
Communication, English, and Foreign Languagesnonenone"
1113*,COMANCHE LANGUAGE I,3,"An 
introductory course in the language and culture of the 
Comanche people. Lecture . General Education, 
Humanities–Diversity.nonenone"
1223*,COMANCHE LANGUAGE II,3,"Continuation 
of 
CMCHnonenone"
1113*,PRINCIPLES OF COMMUNICATION,3,"Principles of Communication is an introductory course 
designed to acquaint students with the basic theories of 
human communication and provide a comprehensive look 
at the communication field. The course will deliver a 
summary overview of the interrelated components of 
communication, to include verbal communication, mass 
communication, 
organizational 
communication, 
intercultural communication and digital communication. 
Lecture, . General Education, Communication.nonenone"
1133*,VOICE AND DICTION,3,"A general 
study of the structure of the vocal mechanism; principles 
of vocal quality, articulation and pronunciation. Lecturenonenone"
2143*,DEBATE,3,"Acquaints the student with 
the complexity of social problems, methods of research, 
methods 
of 
logical 
analysis 
and 
development, 
construction of briefs, and techniques of refutation; 
practice in preparation and delivery of sustained 
arguments. Lecture .nonenone"
2213*,PROFESSIONAL SPEAKING,3,"Emphasis is placed on both theory and application of 
public speaking, speech criticism, and listening skills in 
culturally diverse business and professional settings. 
Students will employ presentation software when 
delivering a variety of business presentations such as 
informative, after dinner, persuasive, sales, and team 
speeches. Lecture . (Spring)nonenone"
2313*,SMALL GROUP COMMUNICATION,3,"A systems based approach to the study of group 
communication. Social bases of group development and 
dynamics, including norms, leadership, role structures, 
conflict, and social climates. Special consideration given to 
  
 
 
methods of group participation and decision-making. 
Lecture . (Spring)nonenone"
2393*,INTERPERSONAL COMMUNICATION,3,"Improving communication between persons. 
Discovering and overcoming obstacles in person-to-
person communication. Self-awareness of the student's 
own communication behavior as well as that of others. 
Projects in listening, speaking and communicating 
nonverbally. Lecture . (Fall)nonenone"
2593*,COMMUNICATION RESEARCH,3,"Basic quantitative and qualitative research methods used 
in communication, journalism, broadcasting and public 
relations. Focus on researching public opinion and 
communication behaviors using experimental, survey, 
critical, and ethnographic designs. Includes hypothesis 
construction, empiricism, and data gathering techniques. 
Lecture . (Fall)nonenone"
2901*,STRATEGIC COMMUNICATION CAPSTONE,1,"credit hour A reflection and expansion on the skills and 
knowledge gained from Strategic Communication courses 
of the AA in Strategic Communication program. Students 
will develop a portfolio of Strategic Communication skills, 
including a writing sample, a recorded presentation and a 
digital artifact. Capstone/Lecturenonenone"
3113*,ARGUMENTATION AND ADVOCACY,3,"Acquaints students with forms and methods of 
argument construction. Emphasis is placed on the nature 
of argumentative controversies with application to such 
contexts as policy making, organizational decision-
making, political rhetoric, and personal inquiry. The 
primary goal of the course is to help students become 
better producers and consumers of arguments as they 
appear in the public sphere. Lecture .nonenone"
3121-4,FORENSIC LAB,1-4,"Preparation for 
the participation in intercollegiate forensics and 
competitive 
speech 
activities 
including 
debate, 
discussion, 
original 
oratory, 
extemporaneous 
and 
impromptu speaking and oral interpretation. May be 
repeated. 
Laboratory 
 
Prerequisite: 
Departmental permission.nonenone"
3353*,TEAM LEADERSHIP PROCESSES,3,"Designed to enhance leadership skills and the knowledge 
of team leadership processes. Topics include the 
attributes of teams, critical evaluation of information and 
reasoning processes, creation of effective work climates, 
and contemporary approaches to leadership. The 
objective of this course is to learn how to provide 
leadership in the communication process of work teams. 
Lecture .nonenone"
3413*,GENDER COMMUNICATION,3,"An 
examination of current theory and research on gender 
communication. Focuses attention on the relationship 
between communication and gender, including symbolic, 
social, and nonverbal dimensions. Topics include 
language attitudes, communication styles, gender identity 
construction, and relationship dynamics. Lecture .nonenone"
3633*,PERSUASION,3,"A study of persuasive 
communication, including social, psychological, and 
rhetorical theories of human motivation; audience 
analysis, methods of adaptation; emotional, logical and 
rhetorical appeals; analysis of persuasive premises in 
advertising, social and political campaigns; and special 
emphasis on ethical responsibilities of the speaker, media, 
and listener. Lecture .nonenone"
3643*,POLITICAL COMMUNICATION ANALYSIS,3,"Principles and methods of critical analysis will be 
examined, both historical and contemporary. Students 
will interpret and evaluate political persuasion. Emphasis 
will be given to speeches, campaigns, and movements. 
Lecture .nonenone"
3833*,CONFLICT MANAGEMENT,3,"An 
analysis of conflict situations in personal, professional, 
and cultural contexts. Role of communication in creating, 
expressing, and influencing conflict messages and 
behaviors. Topics include theories of conflict, cooperative 
processes, dialogue, mediation, interpersonal barriers 
and power. Lecture . Prerequisite: Students must 
be English Composition I eligible (i.e., have no English 
deficiencies).nonenone"
3991-3,WORKSHOP,1-3,"Workshop designed 
to give intensive emphasis to a specific area of 
communication. May be repeated with a different topic for 
additional credit up to a maximum of six hours. 
Communication majors can count only three hours of 
workshop in any communication area toward the 
communication degree. Workshop  hours.nonenone"
4313*,INTERCULTURAL COMMUNICATION,3,"Development of a multicultural perspective to 
communication processes. Designed to broaden students' 
awareness of human diversity and foster better 
understanding among individuals and groups from 
different cultural experiences. Topics include worldviews, 
cross-cultural conflict, majority/minority relationships, 
identity development, and prejudices. Lecture . 
Prerequisite: Junior standing.nonenone"
4513*,LANGUAGE AND SOCIAL INTERACTION,3,"The study of symbolic processes, meaning 
construction, and relationships between thought and 
language. 
Topics 
include 
symbolic 
interactionism, 
dramatism, narrative, and social constructionism. Lecture 
.nonenone"
4623*,COMMUNICATION THEORY,3,"An 
advanced survey of major philosophical and theoretical 
issues in human communication research. Discussion of 
social scientific and humanistic perspectives, research 
methods, and theory development. Analysis and critique 
of contemporary theories in the field. Lecture . 
and Junior standing.nonenone"
4673*,"CORPORATE 
AND 
ORGANIZATIONAL 
COMMUNICATION",3,"The theory and function 
of communication within businesses, government, 
hospitals, 
schools, 
industrial 
firms, 
and 
other 
  
 
 
organizations with emphasis on concepts and principles 
needed for effective communication. Lecture . 
(Spring)nonenone"
4723,"ORGANIZATIONAL 
COMMUNICATION 
INTERNSHIP",3,"Supervised work experience 
in a professional setting which relates to the student’s 
career objectives. The internship will allow practical 
experience 
in 
corporate 
and 
organizational 
communication. May be repeated for a maximum of six 
hours. Internship . standing and department permission.nonenone"
4901*,COMMUNICATION CAPSTONE,1,"credit hour This 
course provides an overview of the major concepts in 
communication with an emphasis on the integration of 
four primary communication tracks: Journalism, Public 
Relations and Organizational Communication, Radio-
Television, and Speech Communication. The course will 
also cover career options and graduate education in 
communication and related fields. Communication 
program assessment is a component of the course. 
Communication majors are required to take this course 
during their senior year. Capstone/lecturenonenone"
4991-3*,SPECIAL TOPICS,1-3,"Directed 
individual or group study of selected topic(s) in 
communication. 
The 
course 
may 
be 
repeated. 
Independent study/directed readings  hours. 
COMPUTER AIDED DRAFTING (CAD) 
Computing and Technologynonenone"
1013*,COMPUTER AIDED DRAFTING,3,"The 
use of computer systems to produce drawings in 
compliance with industrial standards. Emphasis on 
computer terminology, drafting practices, procedures, 
and techniques. Lecture , laboratory . 
Corequisite: CADnonenone"
2001-3,"SPECIAL 
PROBLEMS 
IN 
COMPUTER 
INFORMATION SYSTEMS",1-3,"Assigned 
student projects which will include topics not covered in 
detail in the CIS curriculum and based on study needs. 
Laboratory : Sophomore standing 
and departmental permission.nonenone"
2013*,VISUAL BASIC PROGRAMMING,3,"Elements of VISUAL BASIC programming language. 
Lecture . Prerequisite: ITnonenone"
2023,BUSINESS APPLICATIONS OF C++,3,"Elements of the C++ programming language with 
emphasis on business applications. Lecture .nonenone"
2043,GRAPHIC DESIGN BASICS,3,"Basic 
graphic design theory and development are studied 
through the use of elements of design and principles of 
composition as applied to information system processes. 
Study includes basic color theory with emphasis on using 
design techniques and software tools to develop graphic 
outputs for business. Lecture .nonenone"
3011-3,SOFTWARE APPLICATIONS,1-3,"A 
study of selected commercial software. Emphasis is on 
implementation, equipment requirements, integration 
capabilities and limitations of each software application. 
Course may be repeated for credit with different software 
packages. Lecture s: department 
permission.nonenone"
3023,ADVANCED BUSINESS APPLICATIONS OF C++,3,"Emphasizes classes, objects, object-oriented 
programming, 
arrays, 
string 
processing 
and 
file 
manipulation. Lecture . Prerequisite: CISnonenone"
3083,DATABASE DESIGN AND MANAGEMENT,3,"Emphasis on design and use of database systems to 
include UML and CASE tools. Lecture . 
Prerequisite: ITnonenone"
4013,DATA WAREHOUSING,3,"The strategies 
and processes for Data Warehousing of large relational 
databases. Topics include: understanding the role of data 
warehousing 
to 
businesses, 
understanding 
data 
warehousing as a management tool, data warehousing as 
an emerging architecture and a data warehouse as it is 
designed to support the decision support system (DSS) 
function. Lecture .
COMPUTER SCIENCE (CS) 
Computing and Technologynonenone"
1113,INTRODUCTION TO COMPUTER ORGANIZATION,3,"An introductory course in hardware. Topics 
will include basic organization of a computer system, 
number representations, binary arithmetic, digital logic 
circuits, I/O, storage, processor, program execution, and 
miscellaneous hardware related issues. Lecture .nonenone"
1301*,OPERATING SYSTEM UTILITIES I,1,"credit hour 
The basic commands of the operating system currently in 
use. Lecturenonenone"
1314*,COMPUTER SCIENCE I,4,"An 
introduction to programming using an object-oriented 
language and its use in solving simple problems. Topics 
include: pseudo-code, control structures, functions, 
arrays, simple searching and sorting techniques, basic 
classes. 
Lecturenonenone"
1514*,COMPUTER SCIENCE II,4,"A 
continuation of programming using an object-oriented 
language. Topics include: searching, sorting, pointers, 
files, classes and object-oriented issues, recursion, and 
introduction to linked data structures. Lecture , 
laboratory .nonenone"
1523*,DISCRETE MATH,3,"Fundamental 
mathematical 
concepts 
and 
algebraic 
structures. 
Introduction to the theory of graphs and trees. Emphasis 
on examples and applications rather than mathematical 
rigor. Lecture .nonenone"
1733,OPERATING SYSTEMS TECHNOLOGIES,3,"An introduction to operating systems (Linux, 
Windows). Topics include: file system hierarchy, 
command set, application software, and administrative 
tasks. Lecture .nonenone"
2413*,DATA STRUCTURES,3,"An introduction to elementary data structures (stacks, 
queues, linked lists and trees) and their applications. A 
brief survey of sorting techniques. Lecture .nonenone"
2513,COMPUTER ORGANIZATION AND ARCHITECTURE,3,"An introduction to the computer system, central processing unit, control unit, 
and parallel organization. Current architectural directions 
will be discussed. Lecture .(Spring)nonenone"
3013,NETWORK PROGRAMMING,3,"Concepts of multiprocessing and interprocess communication, 
networking protocol architecture, construction of client/server
software using low and high level system calls. Lecture.nonenone"
3100-6,COMPUTER SCIENCE INTERNSHIP,0-6,"This course is designed to give students practical 
work experience and on-the-job training in the field of 
Computer Science. This course is offered on a S/U basis 
only. A maximum ofnonenone"
3183,DATABASE DESIGN AND MANAGEMENT,3,"This course introduces the basic theories, concepts, 
skills, and techniques of data and database systems. The 
course will primarily focus on database design and 
implementation. Lecture .nonenone"
3343,NUMERICAL ANALYSIS I,3,"An 
introductory course in numerical analysis. Topics include: 
Accuracy in numerical calculations; evaluation of 
functions; numerical integration; solution of nonlinear 
equations; solution of systems of nonlinear equations and 
interpolation.nonenone"
3443,NUMERICAL ANALYSIS II,3,"A 
continuation of CSnonenone"
3513,OPERATING SYSTEMS,3,"Overview of 
hardware and software, process management, storage 
management, processor management, and auxiliary 
storage management. Lecture . Prerequisite: CSnonenone"
3573,COMPUTER GRAPHICS,3,"Computer 
representation, generation and display of images. Topics 
included are display of  images; color display; 
algorithms, and transformations for clipping, windowing, 
and perspective; survey of graphics display devices; and 
use of graphics packages. Lecture .nonenone"
3713,ALGORITHM ANALYSIS,3,"A 
mathematical analysis of common algorithms: common 
searches and sorting, graphs, and string matching. An 
introduction to the notion of complexity. Lecture .nonenone"
3813,PARALLEL COMPUTING,3,"Parallel 
algorithms and implementations for sorting, searching, 
matrix processing and other problems. Efficiency issues of 
parallel algorithms on different architectures. Lecturenonenone"
4001-3,"SEMINAR IN COMPUTER SCIENCE,  
credit Advanced level current topics that are not part of a 
common 
core. 
Lecture 
 
hours. 
Announced prerequisites.",4013,FORMAL LANGUAGE THEORYnonenone
4204L,SOFTWARE ENGINEERING LAB,0,"This course emphasizes the software development life 
cycle. Topics will include: Uniform Modeling Language 
(UML), testing methods, and software correctness. 
Acquisition of the skills necessary to control complex 
programming projects. Lecture , laboratorynonenone"
4223,PROGRAMMING LANGUAGES AND COMPILERS,3,"Coverage of the concepts and constructs of 
the major programming paradigms and an introduction to 
the theory and techniques of compiler construction. 
Lecture . Prerequisite: CSnonenone"
4233,CAPSTONE PROJECT,3,"This course 
provides students the opportunity to complete a 
comprehensive software project. The project will be done 
through team effort, and may involve the use of multiple 
programming 
languages. 
Emphasis 
will 
be 
on 
professional 
communication, 
team 
work, 
and 
comprehensive utilization of computing knowledge 
obtained in previous courses. This is a hands-on and 
lecture combined course. Capstone/lecture . 
Prerequisite: Senior standing and CSnonenone"
4443,"COMPUTER 
USAGE 
FOR 
ELEMENTARY 
TEACHERS",3,"A course specifically designed 
to introduce the elementary teacher to micro-computers 
and 
programming 
concepts 
using 
a 
structured 
programming language (BASIC). The course includes 
construction of and evaluation of software suitable for use 
in the elementary school. Does not apply toward a major 
or minor in Computer Science. Lecture . 
Prerequisite: 
MATHnonenone"
1013*,INTRODUCTION TO CRIMINAL JUSTICE,3,"A study of the historical development of the criminal 
justice system, contemporary agencies, and processes 
involved in the system. Introduction to the three main 
components of the criminal justice system: police, courts 
and corrections. Lecture . (Fall, Spring)nonenone"
2013*,INTRODUCTION TO LAW ENFORCEMENT,3,"An introduction to the philosophy and 
application of law enforcement. An examination of the 
types and methods of patrol activities and their tactical 
considerations. The powers and limitations of the law 
enforcement officer as revealed in case studies and the 
decision-making 
considerations 
required 
by 
law 
enforcement officers. Lecture . (Fall, Spring)nonenone"
2023*,CRIMINAL JUSTICE REPORTING,3,"This course focuses on the preparation and use of 
standardized criminal justice reports and forms used to 
document facts and circumstances. The application of 
these documents in corrections, law enforcement, the 
judiciary, and the private sector is included. Lecturenonenone"
2043*,LAW AND SOCIETY,3,"This course 
discusses the study of the relationships and interactions 
between law, social structure, and cultural practices. Also 
included are theoretical perspectives from a number of 
social science disciplines. Stress is placed upon the 
relationship of law to social value and morals. These areas 
of study are intertwined with other sociological concerns 
such as inequality, power, social organizations, social 
psychology, social change, race, gender, culture, and 
communication. Addresses issues regarding the balance 
between the interests of society and individual rights. 
Lecture . Prerequisite: CJnonenone"
2053*,"COMMUNITY CORRECTIONS AND TREATMENT 
METHODS",3,"A study of the work of 
Community Corrections employees and their methods of 
monitoring and counseling correctional individuals and 
families. The course will explore programs and services 
offered through the community that specialize in multiple 
types of addictions and treatment methods. Lecturenonenone"
2063*,ASPECTS OF CRIMINAL INVESTIGATION,3,"This course discusses the duties of law enforcement 
personnel who are involved throughout the criminal 
investigation process of different categories of crime 
scenes. Specific topics include crime scene processing, 
interviewing techniques, and chain of custody issues. 
Coverage will also include successful care management 
techniques that encompass current and emerging forensic 
technologies, courtroom preparation, and report writing. 
Lecture . Prerequisite: CJnonenone"
2073*,INTRODUCTION TO CORRECTIONS,3,"A general introduction to American corrections, including 
theories 
of 
punishment, 
social 
systems 
within 
correctional 
institutions, 
correctional 
history, 
contemporary prison issues, juvenile corrections and 
community corrections. Lecture . (Fall, Spring)nonenone"
2083*,SECURITY CONCEPTS,3,"A study of 
techniques used in providing security to government, 
industry, business, and private institutions. The functions 
of criminal justice personnel in crime prevention 
management. Lecture . Prerequisite: CJnonenone"
2103*,CASE MANAGEMENT AND CORRECTIONAL LAW,3,"The course focuses on the basic principles 
of case management, including the case manager's duties 
and responsibilities, case reports and records, and case 
management in several types of agencies. The course also 
includes treatment of issues of confidentiality, human 
rights, and ethics. Lecture . Prerequisite: CJnonenone"
2113*,CRIMINAL LAW,3,"A review of criminal 
law. The administration of justice as it exists in the 
municipality under state statutes. The rights and 
privileges of the accused and the jurisdiction of violators. 
Prerequisite: CJnonenone"
2233*,AMERICAN COURTS,3,"This course 
provides students with an understanding of the 
recognized functions of Courts in the American Criminal 
Justice System. It will address jurisdiction, policies, and 
procedures of courts in the administration of criminal 
justice, including trial and appellate courts. Courts will be 
examined at the local, state, and federal levels. Lecturenonenone"
3003*,JUVENILE JUSTICE SYSTEM,3,"The 
study of the juvenile justice system in the United States. 
Juvenile crime, the courts, community services, including 
prevention and rehabilitation of juveniles. Lecturenonenone"
3013*,ORGANIZED AND WHITE COLLAR CRIME,3,"A study of organized and white collar crime 
strategies and techniques used to combat them. Lecturenonenone"
3023*,CRIMINAL JUSTICE AND FILM,3,"This 
course is an examination of how television and films 
depict crime and the criminal justice system. Films are 
scrutinized on the manner that victims, perpetrators, 
witnesses, and criminal justice agents (police, attorneys, 
correction officers, and judges) are depicted in television 
and motion pictures. Emphasis is placed on the way 
entertainment illustrates criminology and victimology. 
Lecture .nonenone"
3033*,CYBERCRIME,3,"A detailed analysis 
regarding the evolution of crime due to the use of and 
advancements in technology. This course will provide 
students with an introduction of the social, legal, and 
technical impact of cybercrime. Students will explore how 
to identify, investigate, and collect evidence for different 
types of crimes involving computers and cyberspace. 
Lecture .nonenone"
3063*,CRIMINAL EVIDENCE AND PROCEDURES,3,"A study of the procedures for conducting civil 
litigation and criminal trials, and an examination of 
constitutional case law as decided by the Appellate Courts 
and the U.S. Supreme Court. Focus is on the criminal 
justice system and its relation to government powers and 
citizen's 
constitutional 
rights. 
Lecturenonenone"
3103*,THEORIES OF CRIME,3,"Theoretical 
explanations of etiology of crime (i.e., theories from 
biological, 
psychological, 
sociological, 
geographic, 
economic, and political perspectives). The nature and 
extent of crime, historical development of criminological 
theory, and analysis of crime control and its implications. 
Lecture . Prerequisite: CJnonenone"
3133*,ETHICS IN CRIMINAL JUSTICE,3,"This 
course discusses professional conducts of Criminal Justice 
practitioners. The institutional actors of the Criminal 
Justice system are granted a certain degree of discretion 
required for performing their jobs and this course will 
analyze the ethical boundaries of such discretion. Lecture 
. Prerequisite: CJnonenone"
3723,INTERNSHIP IN CRIMINAL JUSTICE,3,"Placement of advanced criminal justice majors in 
community-based agencies for career development. 
Involves frequent contact with faculty supervisor and 
off-campus supervisor evaluation. May be repeated for a 
total of  credit. Internship . CJ major, junior standing, and instructor permission.nonenone"
4023*,HOMELAND SECURITY,3,"This course 
is an analysis of terrorism and how our criminal justice 
and homeland security systems deal with this problem in 
both the national and international arenas. The course 
includes the discussion of definition, structure, causes, 
methods, treatment/prevention of terrorism, and coping 
with hostage situations. Lecture . Prerequisite: CJnonenone"
4033*,RESEARCH METHODS AND STATISTICS,3,"This course is an introduction to Social Science 
research. Basic methodological and statistical (applied) 
issues in Criminology and Criminal Justice will be 
discussed. Designed to provide students with a foundation 
in Social Science research methods. Lecture . 
Prerequisite: MATHnonenone"
4133*,CRIMINAL JUSTICE ADMINISTRATION,3,"The administration of criminal justice agencies. 
Includes organization theory, supervision, planning, 
personnel policies, management styles, public relations 
and budgeting in law enforcement, judicial and 
corrections agencies. Lecture . Prerequisite: CJnonenone"
4143*,"SEXUAL ABUSE AND THE CRIMINAL JUSTICE 
SYSTEM",3,"An examination of the problems of 
sexual abuse and its treatment by the criminal justice 
system. Sexual abuse issues including legal definition, 
causes, identification, prevention/treatment for victims 
and perpetrators, types and how the criminal justice 
system responds. Lecture . Prerequisite: CJnonenone"
4153*,DEATH PENALTY,3,"An examination of 
the problems and issues related to the death penalty in the 
United States, including the history of capital punishment, 
important Supreme Court decisions, how the various 
jurisdictions (state, federal and military) deal with the 
capital cases, the comparative costs of incarceration and 
execution, miscarriages of justice in capital cases and how 
the criminal justice responds to these issues. Lecturenonenone"
4491-3*,SELECTED TOPICS IN CRIMINAL JUSTICE,1-3,"An intensive analysis of a selected problem 
related to criminal behavior and the commission of crime 
or another special topic in criminal justice. May be 
repeated with different topics for a total of  credit.nonenone"
4591-3*,INDEPENDENT STUDY IN CRIMINAL JUSTICE,1-3,"Intensive independent reading on or 
study of a specific criminal justice problem or subject, 
based on a pre-approved outline or plan, with regular 
conferences with the instructor and submission of 
extensive written work. May be repeated with different 
topics for a total of  credit. Independent 
study/directed readings s: CJ 
major, junior standing, and instructor's permission.nonenone"
4911-3*,CRIMINAL JUSTICE CAPSTONE,1-3,CJnonenone
2013*,"HISTORY OF INFORMATION ASSURANCE/ 
SECURITY",3,"The historical impact of viruses, 
Trojans, worms and other information security threats as 
well as anti-virus efforts will be examined. Students will 
exhibit a mastery of communication skills by writing 
several significant research papers and several significant 
oral presentations concerning the history of information 
assurance/security. Students will learn effective uses of 
technology for communicating. This is a communications 
intensive course. Lecture . and ENGLnonenone"
2233*,"INTRODUCTION 
TO 
INFORMATION 
ASSURANCE/SECURITY",3,"Best practices, 
basic policies and procedures, ethics, and fundamental 
legal issues will be explored. Risk Management and 
Disaster 
Recovery 
as 
applied 
to 
Information 
Assurance/Security will be investigated. Ethics and 
vulnerability issues will also be covered. Lecture . 
Prerequisite: ITnonenone"
2333,COMPUTER FORENSICS,3,"Procedures 
for the identification, preservation, and extraction of 
electronic evidence. Modes of hidden data, cryptography, 
steganography, compression. Investigating Windows and 
Linux computers. Lecture . Prerequisite: IASnonenone"
3063,"INFORMATION 
ASSURANCE 
NETWORKING 
FUNDAMENTALS",3,"Students will analyze and 
design 
a 
secure 
network. 
Intrusion 
Detection, 
fundamental forensics, incident handling and privacy 
issues will be examined. Lecture . Prerequisite: IASnonenone"
3233*,E-COMMERCE AND WEB SECURITY,3,"Electronic commerce technology, standards and issues. 
Introduction to security architectures for electronic 
commerce: digital signatures, certificates, and public key 
infrastructure. Vulnerabilities in e-commerce and web 
applications will be studied as well as the security 
countermeasures. Lecture . Prerequisite: IASnonenone"
3263,SECURITY ARCHITECTURE AND DESIGN,3,"Students will configure a secure network and an 
intrusion detection system. Network monitoring plans 
and bandwidth management plans will be created. 
Policies and procedures will be created. A basic forensics 
data report will be designed. Lecture . 
Prerequisite: IASnonenone"
4063*,"CURRENT 
TOPICS 
IN 
INFORMATION 
ASSURANCE AND NETWORK SECURITY",3,"Students will research current literature and compare and 
summarize current Information Assurance Issues, legal 
issues, and events. A Disaster Recovery Plan and a Risk 
Assessment Plan will be created. Audit Plans will be 
created. Acceptable Use Policies will be assessed. Policies 
and procedures will be assessed. Lecture . 
Prerequisite: IASnonenone"
4153*,INTENSIVE STUDIES IN DARI I,3,"An 
intensive introductory study of Dari combining guided 
independent study of the written language with regular 
oral practice of the spoken language. Two hours 
independent study, one hour lab.nonenone"
4163*,INTENSIVE STUDIES IN DARI II,3,Continuation of DARInonenone
4153*,INTENSIVE STUDIES IN DUTCH,3,"An 
intensive introductory study of Dutch combining guided 
independent study of the written language with regular 
oral practice of the spoken language. Two hours 
independent study, one hour lab. six hours of study of another Germanic language 
or permission of the department. 
EARLY CHILDHOOD EDUCATION (ECE) 
Educationnonenone"
2163,"HEALTH, SAFETY AND NUTRITION FOR YOUNG 
CHILDREN",3,"A course for students working 
in an early childhood educational setting, for child care 
givers, and for adults and parents who desire additional 
information about current concepts in the fields of health, 
safety, and nutrition and their relationship to the young 
child. Lecture . (Spring)nonenone"
3154,"METHODS 
AND 
PRACTICUM 
IN 
EARLY 
CHILDHOOD EDUCATION",4,"Methods and 
practice in instruction and guidance of young children. 
Emphasis on developmental processes and motor skills. A 
field component is required. Lecture . (Fall)nonenone"
3303,"HOME, SCHOOL AND COMMUNITY",3,"Examination of family theories and relationships with 
schools and communities. Exploration of diversity, equity, 
and social justice in the context of the child, family, 
educator, school, and community. Lecture . (Fall)nonenone"
3801-3,"WORKSHOP 
IN 
EARLY 
CHILDHOOD 
EDUCATION",1-3,"Course designed to give 
intensive emphasis of specific topic(s) related to early 
childhood education. May be repeated with different 
topics for a total of . Workshop . 
Prerequisite: Junior standing.nonenone"
3841-3,"SELECTED TOPICS IN EARLY CHILDHOOD 
EDUCATION",1-3,"Directed study on a special 
subject or problems in early childhood education. May be 
repeated with different topics for a total of . 
Independent 
study/directed 
readings 
. 
Prerequisite: Junior standing.nonenone"
4144,"METHODS AND PRACTICUM IN COGNITIVE 
DEVELOPMENT",4,"Focuses on designing and 
delivering appropriate experiences in early literacy, math, 
science, social studies and language for the young child. 
Additionally requires field experience in early childhood 
settings arranged with instructor. Lecture . 
Prerequisite or concurrent enrollment with: ECEnonenone"
4653,ASSESSMENT OF YOUNG CHILDREN,3,"Includes 
selection, 
design, 
administration, 
and 
interpretation of a variety of assessment methods, 
including alternative, authentic assessment of young 
children. Focuses on current research and practical guides 
for integrating assessment with teaching. Use of 
assessment results to make instructional decisions, plan 
instructional activities and develop appropriate grading 
practices. Communication of results to students, parents, 
educators, and the community. Lecture . 
Prerequisite: Admission to Teacher Education. 
EARTH SCIENCE (ESCI) 
Agriculture, Biology, and Health Sciencesnonenone"
1135*,EARTH SCIENCE,5,"A survey of earth 
and environmental sciences including topics selected 
from geology, meteorology, climatology, oceanography, 
and astronomy. Lecture , laboratory . 
General Education Laboratory Science, Physical Science. 
Corequisite: ESCInonenone"
2003*,ECONOMIC FOUNDATIONS OF FINANCE,3,"A first course in the economic underpinnings of 
personal finance, incorporating the basic analytical 
frameworks used by economists and financial planners. 
The central topics typically include supply and demand, 
unemployment, inflation, interest rates, time value of 
money, 
taxation 
and 
tax 
strategy, 
savings 
and 
investments, debt instruments, insurance, and financial 
institutions. Recommended for non-Business majors. 
Lecture . General Education, Economics.nonenone"
2013*,PRINCIPLES OF MACROECONOMICS,3,"An introduction to, and analysis of, the basic 
principles of supply and demand, national income 
accounting, business cycle, inflation, unemployment, 
determinants of the level of output, employment, prices, 
money and banking, monetary and fiscal policies, 
economic growth, international trade, and finance. 
Lecture . General Education, Economics.nonenone"
