Code,Title,Credits,Description
CD 2023,NUTRITION,3,"HEALTH AND SAFETY FOR CHILDREN  
This course covers how to establish and maintain 
physically and psychologically safe and healthy learning 
environments for children. Emphasis is on understanding 
the developmental consequences of stress and trauma, 
protective factors and resilience, the development of 
mental health and the importance of supportive 
relationships. Also covered are basic nutrition and health 
and safety management practices for young children, 
including specific procedures for infants and toddlers and 
procedures 
regarding 
childhood 
illness 
and 
communicable diseases. Discussion will include ways to 
recognize signs of emotional distress, child abuse and 
neglect in young children and the responsibility and 
procedures for reporting known or suspected abuse or 
neglect to appropriate authorities. Analysis of the USDA 
Dietary Guidelines and the application of those guidelines 
to planning meals and snacks for children are also 
covered. The course combines classroom instruction, 
hands-on activities and observations of children in group 
care.  (Spring)"
CD 2043,PARENT,3,"AND COMMUNITY RELATIONS  
This course is designed to prepare early childhood 
professionals who have the ability to establish and 
maintain positive collaborative relationships with 
families, who can respect parents’ choices and goals for"
Catalog 2023-2024,,4,"Redlands Community College        Section III-Course Descriptions 
 

children and communicate effectively with parents about 
curriculum and children’s progress and who can involve 
families in assessing and planning for individual children, 
including children with disabilities, developmental delays 
or special abilities and support parents in making 
decisions related to their child’s development and 
parenting. The content includes how professionals can 
become aware of educational resources available in the 
community. Participation in and planning of family and 
community activities that relate to the early childhood 
profession is also a part of the course. (Summer, Fall)"
CD 2053,CHILD,3,"GROWTH AND DEVELOPMENT  
This course emphasizes the knowledge necessary to 
understand factors that influence the development of 
young children and the sequence and interdependency of 
physical, social, emotional, cognitive and language 
development in children from birth to age eight. Covered 
also is the development and interdependency of all 
developmental areas to meet the needs of the group and 
individual while respecting each child’s unique rates of 
development. 
The 
course 
combines 
classroom 
instruction, hands-on activities and observation of 
children in group care to develop competence in working 
with young children. (Fall)"
CD 2063,BEHAVIOR,3,"AND GUIDANCE OF YOUNG 
CHILDREN  
This course emphasizes the knowledge necessary to 
provide positive child guidance strategies which help 
children learn to make responsible decisions regarding 
their own behavior and contributes to the development of 
self-control, self-motivation and self-respect. This course 
also outlines common causes of inappropriate classroom 
behavior. Also covered will be the roles families play and 
how routines, classroom arrangement and the activities 
provided have a direct effect on a child’s behavior. The 
course 
combines 
classroom 
instruction, 
hands-on 
activities and observation of children in group care to 
develop competence in working with young children. 
(Spring, Summer, Fall)"
CD 2073,"MUSIC,",3,"MOVEMENT AND CREATIVE 
ARTS 
This course emphasizes the acquisition of the knowledge 
of and ability to develop and implement meaningful, 
integrated learning experiences, using the central 
concepts and tools of inquiry in music, movement, 
creative arts and perceptual motor development. 
Understanding and appreciating the role of the arts in the 
development of young children and providing children 
with meaningful experiences in the arts is also covered. 
The course combines classroom instruction, hands-on 
activities and observations of children in group care to 
develop competence in the design and implementation of 
curriculum and instructional strategies related to music, 
movement and creative arts.  (Spring, Fall)"
CD 2101,PORTFOLIO,1,"DEVELOPMENT IN CHILD 
DEVELOPMENT 
In this course, the student begins compiling a professional 
portfolio. The portfolio will be developed around the state 
standards for early childhood education and the standards 
of the National Association for Education of Young 
Children. The portfolio will continue to be developed 
throughout the degree program. (Spring)"
CD 2103,EDUCATION,3,"AND SERVICES FOR 
CHILDREN WITH SPECIAL NEEDS 
This course is designed to provide an understanding of 
conditions which affect children’s development and 
learning, including risk factors, developmental variations 
and developmental patterns of specific disabilities. 
Content covers how to create and modify environments 
and experiences to meet the individual needs of children 
with disabilities, developmental delays and special 
abilities. The course also includes opportunities to 
evaluate and demonstrate appropriate use of technology 
with young children, including assistive technologies. 
Knowledge of state and federal legislation related to 
providing services for children with disabilities and their 
families is also emphasized. The course combines 
classroom instruction, hands-on activities and observation 
of children with special needs.  (Fall)"
CD 2173,COGNITIVE,3,"SKILLS FOR CHILDREN 
This course explores theories of cognitive development 
and learning styles. Discussion will center on how to 
integrate curriculum and instructional strategies to 
encourage children’s critical thinking, problem solving, 
performance and technological skills. The course 
combines classroom instruction, hands-on activities and 
observations of children in group care and it provides 
opportunities to apply theories of cognitive development 
and learning styles to the design, development, 
implementation 
and 
modification 
of 
differing 
instructional approaches based upon children’s individual 
cognitive development and learning styles. (Summer, 
Fall)"
CD 2183,LANGUAGE,3,"AND SOCIAL SKILLS FOR 
CHILDREN 
This course explores methods of skill development in 
encouraging children’s language and social development. 
Emphasis will be on 1) developing an understanding of 
emergent literacy theories and practices, 2) learning how"
Catalog 2023-2024,,4,"Redlands Community College        Section III-Course Descriptions 
 

to encourage classroom environments that foster positive 
dispositions toward literacy and 3) learning the processes 
and strategies for fostering young children’s writing 
skills, reading skills and second language acquisition 
skills. The course combines classroom instruction, hands-
on activities and observations of children in group care.  
(Spring)"
"CD 
2203",PROGRAM,3,"PLANNING 
AND 
EVALUATION IN CHILD DEVELOPMENT 
This course provides the opportunity to plan, implement 
and evaluate an integrated curriculum that focuses on 
children’s needs and interests and takes into account 
culturally 
valued 
content 
and 
children’s 
home 
experiences. Content will cover how to create, evaluate 
and select developmentally appropriate materials, 
equipment and environments that support children’s 
learning. The course will also focus on the design, 
implementation and evaluation of programs that address 
the importance of a multicultural approach to early 
childhood education. The course combines classroom 
instruction, hands-on activities and observations of 
children in group care. (Spring)"
"CD 
2223",PROFESSIONALISM,3,"IN 
CHILD 
DEVELOPMENT 
This course prepares students to become early childhood 
professionals who reflect on their practices, articulate a 
philosophy and rational for decisions and continually self-
assess and evaluate the effects of their choices and actions 
on others. Content will explore the early childhood 
profession and its multiple historical, philosophical and 
social foundations, including how these foundations 
influence current thought and practice. Opportunities will 
be provided to demonstrate a knowledge of and 
commitment to the professions code of ethical conduct 
and the importance of seeking out opportunities to grow 
professionally by locating and using appropriate 
professional literature, organizations, resources and 
experiences to inform and improve their practice. (Fall)"
CD 2233,ASSESSMENT,3,"& EVALUATION OF CHILD 
GROWTH & DEVELOPMENT  
This course covers the use of informal and formal 
assessment strategies to plan an individual curriculum and 
teaching practices based on each child’s growth and 
development. Emphasis will be on how to observe, record 
and assess young children’s development and learning 
and how to engage children in self-assessment for the 
purpose of planning appropriate programs, environments 
and interactions and adapting for individual differences. 
Also covered will be how to develop and use authentic, 
performance-based assessments of children’s growth and 
development to assist in planning and to communicate 
with children and parents. The course combines 
classroom 
instruction, 
hands-on 
activities 
and 
observations of children in group care. (Spring) 
COLLEGE SUCCESS"
COL 1111,COLLEGE,1,"SUCCESS  
College Success is a required course for all degree-
seeking students at Redlands Community College; it is 
also highly recommended the first semester for all 
students who wish to learn successful college and 
professional behaviors. It offers students techniques to 
increase personal responsibility, motivation, and self-
discipline as well as apply a variety of active learning 
strategies to become proficient in critical and creative 
reasoning. Students will also have the opportunity to 
expand their academic study skills as well as plan their 
college and career pathways. 
COMMUNICATIONS"
"COM 1113",INTRODUCTION,3,"TO 
COMMUNICATIONS  
This course is concerned with the improvement of skills 
in four areas of communication—listening, speaking, 
reading and writing. Interpersonal and small group 
communication is also stressed."
COM 1213,AMERICAN,3,"SIGN LANGUAGE I  
This is a beginning course designed to develop the 
receptive and expressive manual communication skills 
used primarily by American-born persons who are deaf. 
Emphasis is on acquiring elementary conversational skills 
through targeted grammar, syntax and vocabulary. The 
importance of nonverbal factors is incorporated through 
the use of gestures, pantomime, body language and eye 
training. 2 semester credit hours lecture; 1 semester credit 
hour"
COM 2001-3,COMMUNICATIONS,3,"SEMINAR  
This course is a study of selected topics in 
communications and other aspects of the communicative 
arts."
COM 2113,AMERICAN,3,"SIGN LANGUAGE II  
Prerequisite:"
COM 1213,American,3,"Sign Language I  
This course is a continuation of American Sign Language 
I, with an emphasis on acquiring greater elementary 
conversational skills through an increase of targeted 
grammar, syntax and vocabulary. Expanded emphasis is 
on expressive skills to begin the development of sign 
language fluency. Completion of COM"
Catalog 2023-2024,,4,"Redlands Community College        Section III-Course Descriptions 
 

Sign Language I and"
COM 2113,American,3,"Sign 
Language II should prepare pre-education majors to meet 
the State foreign language requirement. 2 semester credit 
hours lecture; 1 semester credit hour lab. 
COMPUTER SCIENCE"
CMSC 1223,BUSINESS,3,"APPLICATIONS SOFTWARE  
This is an introductory, hands-on course providing 
computer and software experience using the current 
version of the Microsoft Windows operating system, 
Internet Explorer and Microsoft Office Professional 
software which includes MS Word (word processing), 
MS Excel (spreadsheets), MS PowerPoint (presentations) 
and MS Access (databases). (Spring, Summer, Fall)"
CMSC 2001-4,COMPUTER,4,"SCIENCE SEMINAR  
This course is a study of selected topics in computer 
science. 
CRIMINAL JUSTICE"
CJ 1113,INTRODUCTION,3,"TO CRIMINAL JUSTICE  
This course is an overview of the criminal justice system 
to include police, courts, and corrections. (Spring, Fall)"
CJ 1223,INTRODUCTION,3,"TO LAW ENFORCEMENT  
This course covers the history, development, and 
functions of law enforcement. (Spring)"
CJ 1243,TRAFFIC,3,"INVESTIGATION AND 
ENFORCEMENT  
Prerequisite:"
CJ 2313,Criminal,3,Law or
CJ 2443,Criminal,3,"Law and Procedure 
Recommendation: Completion of"
CJ 1223,Introduction,3,"to Law Enforcement is helpful. 
This course is an in-depth description of police 
responsibility in traffic control, organization of traffic 
duties and accident investigation and reports. The course 
includes a discussion of safety precaution and procedures 
and an introduction to procedures for reports including 
DUI reporting.  (Fall)"
CJ 1253,AMERICAN,3,"CORRECTIONS SYSTEM  
This course is a description and analysis of the history of 
correctional thought and practice, the agencies and 
personnel responsible for carrying out criminal sentences 
and the rights and restrictions which apply to criminal 
offenders.  (Fall)"
CJ 1313,PATROL,3,"PROCEDURES 
Prerequisite:"
CJ 2313,Criminal,3,Law or
CJ 2443,Criminal,3,"Law and Procedure 
This course is an in-depth description of police 
responsibility in patrol functions and concepts, routine 
patrol duties, citizen contacts and response to police calls. 
The course includes an in-depth discussion of 
misdemeanor and felony traffic stops, patrol techniques, 
mechanics of arrest, officer survival and other patrol 
occurrences.  (Summer)"
CJ 2001-4,CRIMINAL,4,"JUSTICE SEMINAR  
This course presents studies in selected topics of 
criminal justice."
CJ 2043,REPORT,3,"WRITING 
Prerequisite:"
ENGL 1113,English,3,comp I;
CJ 2343,criminal,3,"investigation 
This course focuses on the skills necessary for job-related 
and academic writing skills in law enforcement and 
criminal justice. Emphasis is placed upon writing 
narrative reports for incidents and fatality and non-fatality 
traffic accidents, search warrant affidavits and returns, 
memos, letters, short reports, proposals, resumes and 
research papers. Writing assignments will be based upon 
work-related scenarios relevant to law enforcement.  
(Spring)"
CJ 2053,ORGANIZED,3,"CRIME AND GANGS  
Understanding 
Organized 
Crime 
provides 
a 
comprehensive introduction to the subject of organized 
crime. This course covers the complex and controversial 
issues associated with organized crime. Topics covered 
include the various definitions of organized crime, why it 
continues to exist, how it has evolved throughout history 
and different types of organized crime factions. Students 
will learn about organized crime and how law-
enforcement practitioners today are counteracting these 
prevailing criminal organizations.  (Spring)"
CJ 2063,UNDERSTANDING,3,"VIOLENCE AND 
VICTIMIZATION 
Understanding Violence and Victimization, explores 
selected types of violence and examines the causes and 
responses to such victimization. It addresses topics such 
as domestic violence, stranger violence, workplace 
violence, school violence, criminal justice violence and 
the violence of terrorism.  (Fall)"
CJ 2073,DRUGS,3,"AND SOCIETY 
This course offers an interdisciplinary, comprehensive 
survey of all aspects of the drug and alcohol abuse issue, 
including the impact of drugs on our society; their history 
and the pharmacological impact of drugs on the body; 
drug policy implications; the criminal justice system 
response; the effects, treatment and prevention of abuse;"
Catalog 2023-2024,,4,"Redlands Community College        Section III-Course Descriptions 
 

theories of use; the drug business; and drug law 
enforcement.  (Fall)"
CJ 2083,SERIAL,3,"KILLERS 
This course provides the students with a model of the 
crime scene actions of serial murderers based on 
information available. The course also gives an overview 
of the related scientific knowledge, introduces methods to 
classify the serial predator and presents a classification 
model of serial murderers and their crime scene behaviors 
based on empirical and repeatable studies, the course will 
discuss advances in the areas of police investigations, 
etiology and treatment possible.  (Fall)"
CJ 2093,INTRODUCTION,3,"TO TERRORISM 
Introduction to Terrorism will provide students with a 
working knowledge of people, ideas, organizations and 
current issues in the field. This course covers the 
historical and contemporary issues relating to terrorism. 
(Spring)"
CJ 2101-4,PRACTICUM,4,"IN CRIMINAL JUSTICE  
This course provides an opportunity to gain practical 
experience in a criminal justice setting.  (Spring)"
CJ 2201-4,SPECIFIC,4,"PROBLEMS IN CRIMINAL 
JUSTICE  
This course presents selected studies of current social 
problems in criminal justice."
CJ 2313,CRIMINAL,3,"LAW 
This course is a study of the nature of criminal law, its 
philosophical and historical development, the definition 
and elements of major offenses in the criminal codes of 
all levels of government and the penalties which attach to 
those convicted of committing crimes. Oklahoma statutes 
are used as illustrations.  (Fall)"
CJ 2333,POLICE,3,"ORGANIZATION AND 
MANAGEMENT  
This course is a description of the principles of 
organization, leadership and management as applied to 
law enforcement agencies and personnel at all levels of 
government. The role of agency executives and major 
issues affecting personnel administration are discussed.  
(Spring)"
CJ 2343,CRIMINAL,3,"INVESTIGATION  
Prerequisites:"
CJ 2313,Criminal,3,Law or
CJ 2443,Criminal,3,"Law and Procedures. 
This course is an examination of investigative 
fundamentals and principles which apply to crime scene 
processing, case building and preparation and case 
presentation in court. Emphasis is given to case 
investigation models, developing leads, theory building, 
conceptual approaches to the investigative mandate and 
information processing and reporting.  (Spring)"
CJ 2353,THE,3,"ADMINISTRATION OF 
CORRECTIONAL INSTITUTIONS  
This course is a study of the organization, management 
and leadership of institutions which confine offenders. 
The course includes discussion of short-term detention 
facilities, jails, prisons, personnel issues, staff-inmate 
relations and the future directions of institutional design 
and administration.  (Spring)"
CJ 2363,ENVIRONMENTAL,3,"SECURITY 
PROCEDURES 
This course is designed to assist in gaining an in-depth 
knowledge of Environmental Security Procedures in a 
prison setting. Environmental Security Procedures is 
essential for the health, safety and welfare of the inmate, 
the correctional officer and the general public. This 
course includes the five types of emergencies that can 
occur in a correctional facility, the reasons for the 
“games” inmates play and how to effectively transport 
an inmate outside the security of the facility."
CJ 2433,COMMUNITY,3,"AND CULTURAL 
DIVERSITY 
This course is an examination of the conflict, both 
historical and current, which prevents criminal justice 
agencies and various communities from forming lasting 
partnerships directed toward the control of crime and 
peaceful relations. New approaches to criminal justice, 
interpersonal relations and the role of the media in 
dramatizing racial and ethical differences are discussed.  
(Spring)"
CJ 2443,CRIMINAL,3,"LAW AND PROCEDURE  
This course is a study of the rules and case laws which 
define the legal methods for conducting arrests and 
searches, using force, conducting trials, introducing 
evidence, assigning legal counsel and supervising 
offenders in the community and institutions.  (Spring)"
CJ 2451,CUSTODY,1,"AND CONTROL 
Corequisite:"
CJ 2461,Defensive,1,Driving and
CJ 2471,Firearms,1,"Prerequisite: Approval of the Instructor  
This course instructs students in the necessary attitudes, 
knowledge and psychomotor skills in the area of 
weaponless (open hand) subject control, intermediate 
range weapons use and self-defense techniques. The 
course also instructs students in how to negate or 
minimize the use of excessive and unnecessary deadly"
Catalog 2023-2024,,4,"Redlands Community College        Section III-Course Descriptions 
 

force to meet legal review. It covers the need and use of 
verbal commands in the law enforcement environment."
CJ 2453,"PROBATION,",3,"PAROLE AND COMMUNITY 
TREATMENT  
This course is an examination of the most common and 
the new methods of supervising offenders in the 
community. The structure, management and personnel of 
probation, parole, and other correctional services, as well 
as innovative approaches to working with offenders such 
as house arrest, electronic monitoring, and intensive 
supervision, are discussed.  (Fall)"
CJ 2461,DEFENSIVE,1,"DRIVING 
Corequisite:"
CJ 2451,Custody,1,and Control and
CJ 2471,Firearms,1,"Prerequisite: Approval of the Instructor  
This course is an overview of the legal aspects of law 
enforcement driving. Instruction in the skills of desirable 
law enforcement driving behavior is covered both in 
theory and application."
CJ 2471,FIREARMS,1,Corequisite:
CJ 2451,Custody,1,and Control and
CJ 2461,Defensive,1,"Driving 
Prerequisite: Approval of the Instructor  
This course provides knowledge and understanding of the 
procedures for safety and legal handling of firearms. It 
also emphasizes the mechanical functions and basic 
maintenance procedures of service revolvers. Instruction 
in the basics of marksmanship, with emphasis placed on 
the mental process involved in various shoot/don’t shoot 
situations, is covered both in theory and application. 
EARLY CHILDHOOD CENTER 
MANAGEMENT"
ECM 2123,EARLY,3,"CHILDHOOD CENTER 
FINANCIAL PLANNING & MANAGEMENT 
This course is designed to provide practical experience in 
designing and managing a financial plan and budget, as 
well as guidelines and tools for complying with or 
amending a budget. Content covered will include 
examination of budget categories, analysis of the 
expenditure ad income sides of the budget, exploration of 
basic budgetary terms and tools, examination of the 
benefits of a financial plan and analysis of personal 
financial planning and management skills and habits and 
how these skills and habits could impact the manner in 
which the professional would manage an early childhood 
center. Also included will be the development of an early 
childhood center business plan.  (Spring)"
ECM 2133,EARLY,3,"CHILDHOOD CENTER 
PERSONNEL DEVELOPMENT AND 
MANAGEMENT 
This course is designed to study the principles, procedures 
and organizational techniques currently utilized by 
business in the development and management of 
personnel. It includes a study of current developments 
within the general field of personnel development and 
management, including employment practices, employee 
assessment 
and 
evaluation, 
orientation, 
training 
programs, related federal and state legislation, regulations 
and 
orders, 
workforce 
diversity, 
employee 
and 
employer/management 
relations 
and 
compensation 
management. 
ECONOMICS"
ECON 1353,PERSONAL,3,"FINANCE  
This course is an introductory course covering the various 
problems of individual/consumer financial management. 
The recommended course content topics include: personal 
budgeting, consumer loans and installment loans, credit 
cards and charge accounts, personal insurance, savings 
accounts, investments, social security, housing options, 
commercial bank services, financial institution services, 
planning, personal taxes, wills, estate planning, retirement 
planning, and leasing arrangements. (Spring, Fall)"
ECON 2001-4,SEMINAR,4,"IN ECONOMICS  
This course is a study of selected topics in economics."
ECON 2193,PRINCIPLES,3,"OF MACROECONOMICS 
The recommended course content topics include; basic 
principles of demand and supply, national income 
accounting, business cycles, inflation and unemployment, 
determinants of the level of output, employment and 
prices, money and banking, fiscal policy, monetary 
policy, economic growth, international trade and finance. 
(Spring, Fall)"
ECON 2203,PRINCIPLES,3,"OF MICROECONOMICS 
The recommended course content topics include; Basic 
principles of demand and supply, elasticity, opportunity 
cost, utility analysis, production and cost, market 
structures, factor market, government regulations, and 
international trade. (Spring, Fall)"
Catalog 2023-2024,,4,"Redlands Community College        Section III-Course Descriptions 
 

ENGLISH"
ENGL 0013,FUNDAMENTALS,3,"OF READING AND 
WRITING 
This course is offered to give students an opportunity to 
improve their basic reading and writing skills through a 
curriculum of vocabulary and comprehension and rules of 
grammar and organization.  Assignments will focus on 
application of reading and writing skills for the college 
classroom as well as practical life environments.  Students 
must earn a letter grade of a “C” or higher to continue 
the English course sequence."
ENGL 0022,COLLEGE,2,"READING AND WRITING 
Co-Requisite:"
ENGL 1113,English,3,"Composition I 
This course assists students in developing reading and 
writing strategies that will benefit them for success in 
future college classes in their chosen academic programs.  
Emphasis will be placed on the importance of developing 
listening, reading, and writing skills.  Students will focus 
on the foundational building blocks of reading and writing 
to enhance their success in the co-requisite English 
Composition I experience."
ENGL 0023,COLLEGE,3,"READING AND WRITING 
Co-Requisite:"
ENGL 1113,English,3,"Composition I 
This course assists students in developing reading and 
writing strategies that will benefit them for success in 
future college classes in their chosen academic programs.  
Emphasis will be placed on the importance of developing 
listening, reading, and writing skills.  Students will focus 
on the foundational building blocks of reading and writing 
to enhance their success in the co-requisite English 
Composition I experience."
ENGL 0153,ENGLISH,3,"PREP I 
Prerequisite: score on placement exam indicating a need 
for developmental English and/or Reading 
English Prep is a sequences of courses for TRIO Student 
Support Services’ students which is mastery-based and is 
designed to prepare student for English Composition I. 
The first level of topics for English Prep include: a 
curriculum of basic writing skills, parts of speech, 
grammar, punctuation, sentences and paragraphs.  The 
second level of topics include: developing listening, 
reading and writing skills as well as a working knowledge 
of rhetorical modes. This course is individualized and 
does provide opportunity for students to complete more 
than one level of topics during a semester course.  Course 
instruction is supplemental with a web-based learning 
system.  ***You must be TRIO SSS student in order to 
enroll in this class.***  (Spring, Summer, Fall)"
ENGL 0163,ENGLISH,3,"PREP II 
Prerequisite: successful completion of English Prep I 
English Prep is a sequence of courses for the TRiO 
Student Support Services’ students which is mastery-
based and is designed to prepare students for English 
Composition I.  English Prep II focuses on level two 
topics including: developing listening, reading and 
writing skills as well as a working knowledge of rhetorical 
modes.  This course is individualized.  Course instruction 
is supplemented with a web-based learning system.  
***You must be a TRiO SSS student in order to enroll in 
this class.*** (Spring, Summer, Fall)"
ENGL 1113,ENGLISH,3,"COMPOSITION I  
This course provides an introduction to college-level 
writing and focuses on the development of 
communication that is logical, appropriate, organized 
and effective. Emphasis is also placed on critical reading 
skills and the identification of rhetorical strategies. 
(Spring, Summer, Fall)"
ENGL 1213,ENGLISH,3,"COMPOSITION II  
Prerequisite:"
ENGL 1113,English,3,"Composition I 
In this course, students will reinforce and extend their 
abilities in academic writing and research techniques; it 
builds upon the foundational skills learned in English 
Composition I. Students will also gain practice in 
research and source evaluation, logic, argumentation and 
documentation as well as enhance their critical reading 
and thinking skills. (Spring, Summer, Fall)"
ENGL 2001-3,ENGLISH,3,"SEMINAR  
This course is a study of selected topics in English."
ENGL 2063,CREATIVE,3,"WRITING I  
Prerequisite:"
ENGL 1113,English,3,"Composition I or 
approval of the instructor 
This course is designed to develop imaginative thinking 
and writing skills in order to produce stories, poems, and 
plays."
ENGL 2413,INTRODUCTION,3,"TO LITERATURE  
Prerequisite:"
ENGL 1113,English,3,"Composition I  
Introduction to Literature reviews the major genres of 
literature: poetry, prose and drama. It also explores 
techniques of interpretation. (Spring, Fall)"
ENGL 2423,INTRODUCTION,3,"TO FICTION  
Prerequisite:"
ENGL 1113,English,3,"Composition I 
This course develops a basis for the interpretation, 
evaluation and appreciation of fiction, particularly the 
novel and short story. Representative sections are read, 
discussed and analyzed, with consideration for themes,"
Catalog 2023-2024,,4,"Redlands Community College        Section III-Course Descriptions 
 

mood, characterization, style, tone, language and other 
related characteristics. It introduces literary criticism."
ENGL 2433,AMERICAN,3,"LITERATURE I 
Prerequisite:"
ENGL 1113,English,3,"Composition I 
This course is designed to develop and enhance skills in 
literary interpretation. Reading selections include short 
stories, poetry, drama, biographies and essays."
ENGL 2443,AMERICAN,3,"LITERATURE II 
Prerequisite:"
ENGL 1113,English,3,"Composition I 
This course is designed to increase the ability to discern 
literary techniques in the various genres and to use this 
knowledge as a basis for interpreting literature. Reading 
selections include examples from each of the five genres."
ENGL 2453,INTRODUCTION,3,"TO POETRY  
Prerequisite:"
ENGL 1113,English,3,"Composition I 
This course is a study of poetry as literary art with 
emphasis on understanding, recognizing and appreciating 
poetic techniques and forms and the rhetoric of verse. 
Representative works are read, discussed and analyzed 
with emphasis on theme, structure and language.  
FILM AND VIDEO"
FV 2001-4,SEMINAR,4,"IN DOCUMENTARY 
FILMMAKING 
This course is a study of selected topics in documentary 
film production. 
FV-2013 DOCUMENTARY FILM 
Prerequisite:"
ENGL 1113,English,3,"Composition I or 
approval of the instructor. 
This course covers the history and development of film 
as a documentary medium. Topics include major 
historical movements in documentary filmmaking as 
well as an investigation of the technical, ethical, and 
narrational challenges specific to the documentary film."
FV 2023,VIDEO,3,"PRODUCTION 
Focuses on the skills and principles of the single camera 
technique for capturing the necessary audio- and video-
recorded elements to assemble a coherent narrative. 
Includes basic single camera usage, art direction, 
lighting, audio, and editing techniques. Detailed pre-
production, production, and post-production activities 
analyzed."
FV 2033,BASIC,3,"AUDIO PRODUCTION 
An introduction to the tools and techniques of audio 
recording, microphone placement, playback and 
manipulation of sound elements."
FV 2043,FILM,3,"AND VIDEO EDITING 
Focuses on non-linear software-based procedures and 
techniques for editing single camera productions. 
Emphasis on planning, organization, and execution of 
basic and advanced editing theories through hands-on 
assignments using non-linear digital equipment."
FV 2053,INTRODUCTION,3,"TO SCREENWRITING 
Prerequisite:"
ENGL 1113,English,3,"Composition I or 
approval of the instructor. 
This course examines the basic mechanics and structure 
of the screenplay form. Story arcs are analyzed through 
written and screened film examples. The student will 
demonstrate proficiency by writing a short project in the 
screenplay format designed to expand appreciation of the 
literary as well as the physical."
FV 2101-4,INTERNSHIP,4,"IN DOCUMENTARY 
FILMMAKING 
This course provides an opportunity to gain practical 
experience in a documentary film production setting. 
GEOGRAPHY"
GEG 2243,HUMAN,3,"GEOGRAPHY  
A study of the major organizing concepts of human and 
cultural geography, including people’s geographic 
behavior in terms of their spatial organizations of global 
patterns of culture. (Fall)"
GEG 2253,WORLD,3,"REGIONAL GEOGRAPHY  
A study of the world’s major geographic religions 
integrating the components of the political, historic, 
economic, social and physical and environments.  (Fall) 
GEOLOGY"
GEOL 1053,EARTH,3,"SCIENCE 
This is a survey course of geology, which includes the 
study of geologic forces in the earth such as volcanism, 
earthquakes, 
plate 
tectonics, 
mountain 
building, 
gravitation, 
weathering, 
erosion, 
sedimentation, 
groundwater, glaciation, ocean events and fossilization. 
The course presents the composition of the earth’s interior 
with concentration on the crust and techniques of reading 
the geologic history from Precambrian eras to present 
through the story told by the three basic types of rocks, 
how they form and where they are found in relation to one 
another. This course will satisfy the lecture-only physical 
science requirement for graduation and is not intended for 
health or science majors. 3 hours lecture credit.  (Spring, 
Summer, Fall)"
Catalog 2023-2024,,4,Redlands Community College        Section III-Course Descriptions
GEOL 1054,PHYSICAL,4,"GEOLOGY WITH LAB 
This is a beginning course in geology, which includes the 
study of topographic maps, rocks and minerals, 
geological process and agents, landforms, weathering, 
running water, ground water, glaciers, gravity and 
volcanism. The course includes a hands-on study of the 
properties of minerals and rocks, how to read maps-
topographic and geologic and some interpretation of 
geologic formation. This course will satisfy the physical 
science requirement for graduation. 3 hours lecture credit, 
1 hour lab credit. 
HEALTH, PHYSICAL EDUCATION, 
& RECREATION"
HPER 1191,SPORTS,1,"PARTICIPATION  
This course offers competition in basketball, baseball and 
volleyball. It may be repeated for a maximum of four 
credit hours in each sport. Each enrollment will specify 
the sport in which the student is engaged.  (Spring, Fall)"
HPER 1201,SUPER,1,"CIRCUIT 
Super Circuit is a self-paced course designed for each 
student to learn to use weight machines in an aerobic 
manner. Implementation of the use of weight machines 
with aerobic stations presents an opportunity to gain 
optimal level of physical fitness.  (Spring, Fall)"
HPER 1241,BODY,1,"BUILDING FOR WOMEN 
Body Building means more than just lifting weights. It 
means knowing how to shape and contour the body along 
with staying physically fit. This course is designed for 
female students to have individual programs for their 
optimal level of fitness.  (Fall)"
HPER 1243,INTRODUCTION,3,"TO ATHLETIC 
TRAINING 
This course is an introduction to methods of prevention 
and immediate care of athletic injuries. It covers basic 
information concerning the health and well-being of 
athletes.  (Spring)"
HPER 1252,ORIENTATION,2,"TO EXERCISE SCIENCE  
An orientation to exercise science will be will be given by 
exploring the various sub-disciplines of motor behavior, 
biomechanics, exercise physiology, exercise psychology, 
pedagogy, and sport.  It will also offer a look at career 
opportunities in the field of exercise science, along with 
philosophy, goals, and issues of health and physical 
activity in our society.  (Fall)"
HPER 1302,INTRODUCTION,2,"TO PHYSICAL 
EDUCATION  
This course is designed as an introduction to the 
profession of physical education. It includes a brief 
history, the philosophy and modern trends of physical 
education, 
teacher 
qualifications, 
vocational 
opportunities, expected competencies and skills testing.  
(Spring, Fall)"
HPER 1312,FOUNDATIONS,2,"OF RECREATION  
This course is designed to develop knowledge, 
understanding and skills in the basic outdoor recreation 
activities in the community setting."
HPER 1322,PERSONAL,2,"HEALTH  
This course is a study of the principles from natural, 
biological, social and behavioral sciences as they may be 
applied to healthful living. It emphasizes knowledge, 
attitudes and practices related to self-direction of healthy 
behavior.  (Spring, Summer, Fall)"
HPER 1512,THEORY,2,"OF BASKETBALL  
This course is designed to teach the fundamental skills, 
techniques and concepts of the game for the athlete or 
prospective coach. (Fall)"
HPER 1532,THEORY,2,"OF BASEBALL  
This course is designed to teach the fundamental skills, 
techniques and concepts of the game for the athlete or 
prospective coach. (Fall)"
HPER 1553,LIFETIME,3,"FITNESS AND 
MANAGEMENT  
This course is designed to assist in developing and 
enhancing health and physical fitness. Fitness activity and 
wellness will be studied in order to assist in the 
development of regular exercise, stress management and 
proper nutrition. This course meets the institutional 
physical education requirement.  (Spring, Fall)"
