Code,Title,Credits,Description
COM 5019,Independent Study in Communication,1 - 4,
COM 5029,Communication Internship,1 - 6,168| Mount Vernon Nazarene University Traditional Academic
COM 5091,Communications Honors Research Project,1 - 2,"A capstone research project within the major for honor 
students. It is supervised by a faculty mentor and evaluated 
by a committee of three faculty. The course is repeatable 
for up to four (4) hours of credit. 
Prerequisite: Approval of the Application of Intent for 
Honors Research Project by the Honors Program Director. 
COR - Vocation and Service Core"
COR 2003G,Exploring Vocation I: Living a Called Life,3,"Exploring Vocation I: Living a Called Life investigates 
concepts and practices of Christian vocation or calling to 
help students clarify what, and to whom they are called, 
and to cultivate habits that support a life of meaning, 
contribution, and purpose."
COR 3001G,Exploring Vocation II: Called to Serve,1,"The course will provide students the opportunity to engage 
in meaningful service as a part of vocational exploration. 
Each student will participate in an MVNU-sponsored 
service opportunity (COSMO group) or a service-focused 
trip sponsored by Campus Ministries. 
CRW - Creative Writing"
CRW 2143G,Creative Writing,3,"An introductory course in the craft and techniques of writing 
fiction, poetry, drama and/or creative non-fiction. 
Prerequisite: ENG-1083G or ENG-1084G."
CRW 3089,Special Topics in Creative Writing,3,"A topical course focusing on writing in a specific genre: 
short story, science fiction and fantasy, poetry, travel 
writing, young adult and children's literature, or creative 
nonfiction. The course may be repeated. 
Prerequisite: ENG-1083G or ENG-1084G. 
CSC - Computer Science"
CSC 1013G,Introduction to Computing,3,"An introduction to computer science, including history and 
terminology, common computer applications such as 
spreadsheet and database management systems, the role 
and impact of computing in society, and simple 
programming. 
Prerequisite: Must have a grade of C- or better in MAT-
0093, an ACT Mathematics sub-score of 19 or higher, an 
SAT Mathematics sub-score of 530 or higher, or an ALEKS 
PPL placement score of 46 or higher."
CSC 1024,Computer Science I,4,"An introduction to computer science and programming 
using the Java programming language. Topics include 
elementary data types and control structures and 
fundamental concepts for good programming habits. A 
laboratory is included. 
Prerequisite: Must have a grade of C- or better in MAT-
0093, an ACT Mathematics sub-score of 19 or higher, an 
SAT Mathematics sub-score of 530 or higher, or an ALEKS 
PPL placement score of 46 or higher. Corequisite: CSC-
1020."
CSC 1053,Elementary Discrete Mathematics,3,"An elementary study of discrete mathematics as it relates to 
computer science. Topics include functions, proof 
techniques, sets, algebra, summation, number systems, 
logic, Boolean algebra, probability, combinatorics, and 
graph theory. 
Prerequisite: A grade of C- or better in MAT-1013 or a 
trigonometry subscore of 40 or higher on the ALEKS 
Mathematics Placement Exam."
CSC 2011,Computer Networking Fundamentals I,1,"Introduction to fundamental components of devices that 
control a computer network. Students practice common 
tasks that are required to configure network routers and 
switches. After completing this course, students are 
prepared to take current standard professional certification 
exams that focus on network routing and switching. 
 
 
Traditional Courses | 169"
CSC 2021,Server Administration Fundamentals,1,"Introduction to fundamental components of a current 
operating system. Students practice common tasks that are 
required to configure systems, and manage uses and 
software in a server environment. After completing this 
course, students are prepared to take current standard 
professional certification exams that focus on Linux or 
Microsoft system administration."
CSC 2024,Computer Science II,4,"A continuation of CSC1024, including advanced Java 
features and an introduction to data structures. Special 
emphasis is given to structured, object-oriented 
programming. Extensive programming projects are 
required. A laboratory is included. 
Prerequisite: CSC-1024 and either a grade of C- or better in 
MAT-1013 or a trigonometry subscore of 40 or higher on 
the ALEKS Mathematics Placement Exam. Corequisite: 
CSC-2020."
CSC 2033,Data Structures & Algorithm Design,3,"A study of common data structures including lists, stacks, 
queues, trees, graphs and networks, algorithm design 
methods, and object-oriented design and implementation 
using the C++ programming language. 
Prerequisite: CSC-1024, CSC-1024, and CSC-1053."
CSC 2041,Computer Networking Fundamentals II,1,"Students practice advanced configuration of standard 
networking equipment. After completing this course, 
students are prepared to take an advanced standard 
professional certification exam that focuses on computer 
network administration. 
Prerequisite: CSC-2011."
CSC 3003,Web Application Development,3,"An introduction to design and implementation of interactive 
computer applications that use a web user interface. Topics 
include current programming methods using HTML5, 
JavaScript, and CSS. Students will practice the 
development of dynamic user interfaces with a variety of 
components that are supported in standard web browser 
environments. 
Prerequisite: CSC-1013 or CSC-1024."
CSC 3004,Introduction to Software Development,4,"An introductory course in software development. Concepts 
include software specifications and design, methodologies 
for software organization and development, user interfaces, 
file processing techniques, and software debugging, 
testing, and documentation. 
Prerequisite: CSC-2033. Corequisite: CSC-3000."
CSC 3013,Computer Networks & Telecommunications,3,"A study of networking and telecommunication concepts, 
models, standards, and protocols. Special emphasis is 
given to advances in wireline and wireless networks, 
Ethernet, optical networks, broadband including DSL and 
cable, cellular networks, ATM networks, network security 
and management, grid computing, and the semantic web. 
Network management and administration is also discussed. 
Prerequisite: Pass CSC-1024 with a grade of C- or better."
aCSC 3024,Software and Systems Engineering,4,"A study of the planning, design, implementation, validation, 
and management of computer software and computer 
systems. Participation in a major group project is required. 
Prerequisite: CSC-1024, aCSC-3032, and aCSC-3031. 
Corequisite: CSC-3020."
aCSC 3032,Database Management Systems,2,"A study of database models, designs, organization, 
normalization, integrity, and distributed database systems. 
Prerequisite: CSC-1024 and CSC-1053. Corequisite: 
aCSC-3031."
CSC 3054,Computer Organization and Architecture,4,"A study of computer system components, hardwired and 
micro-programmed control units, memory organization, and 
RISC architecture. Assembly language is covered. A 
laboratory is included. 
Prerequisite: CSC-1053 and CSC-2024. Corequisite: CSC-
3050."
CSC 3083,Technology and Society,3,"A study of technology's impact on individuals, groups, and 
institutions. Special emphasis is given to worker 
displacement, computer illiteracy, environmental and health 
issues, depersonalization, computer crime, intellectual 
property, invasion of privacy and other ethical/legal issues."
aCSC 4003,Computer and Information Security,3,"An advanced study of computer and information security. 
Topics include threats, vulnerabilities, and associated 
response mechanisms used to protect an organization 
Hardware and software solutions are presented with 
security-related models, principles, and concepts for 
analyzing and implementing organizational security 
programs. 
Prerequisite: CSC-3013."
CSC 4062,Practicum in Networking,2,"Students will complete a comprehensive project based on 
the knowledge and skills required to obtain professional 
certifications in three networking areas. Each student will 
plan, design, create, test, and document a complete 
networking infrastructure based on a set of criteria provided 
by the instructor. Components include multi-segment, multi-
site LAN, security assets (firewall, proxy, VPN), wireless 
distribution, authentication management, routing, 
redundancy, monitoring, content filtering, and bandwidth 
management. 
Prerequisite: CSC-3013."
CSC 4072,Practicum in Server Administration,2,"Students will complete a comprehensive project based on 
the knowledge and skills required to obtain professional 
certifications in three server areas. Each student will plan, 
design, create, test and document a complete server 
infrastructure based on a set of criteria provided by the 
instructor. Components include database systems, email 
servers, web service, file servers, authentication 
management, middleware, audio and video streams, and 
security management. 
Prerequisite: CSC-3032 and CSC-3031."
CSC 4081,Computer Applications Practicum I,1,"The first part of an independent software development 
project selected in conjunction with the instructor. This 
portion includes the project planning, requirements 
specification, and design phases of a significant software 
system. 
Prerequisite: CSC-3004 and senior standing."
CSC 4082,Computer Applications Practicum II,2,"The second part of an independent software development 
project selected in conjunction with the instructor. This 
portion includes the project implementation, project test 
plan and testing, user management and programming 
documentation, and final presentation of the system. 
Prerequisite: CSC-4081."
CSC 4089,Special Topics in Computer Science,1 - 3,"Selected topics in computer science. The course may be 
repeated for credit as topics vary. 
Prerequisite: Instructor's permission."
aCSC 4093,Computer Networking,3,"A study of the fundamentals of data communications and 
computer networking. Special emphasis is given to data 
encoding and transmission methods, network architecture 
and protocols, network routing and internetworking, and 
new technologies. The OSI reference model is the basis of 
study. The lab component of this course has two track 
options: (a) software development or (b) network design 
and configuration. 
Prerequisite: CSC-3013. 
Traditional Courses | 171"
CSC 5019,Independent Study in Computer Science,1 - 4,
CSC 5029,Computer Science Internship,1 - 6,"A supervised experience performed in a professional 
environment representing a student's major discipline. 
Prerequisite: Departmental application and approval."
CSC 5091,Computer Science Honors Research,1 - 2,"A capstone research project within the major for honor 
students. It is supervised by a faculty mentor and evaluated 
by a committee of three faculty. The course is repeatable 
for up to four (4) hours of credit. 
Prerequisite: Approval of the Application of Intent for 
Honors Research Project by the Honors Program Director. 
CSD - Communication Sciences & 
Disorders"
CSD 1013,Introduction to Phonetics,3,"This course describes principles and the fundamental 
nature of phonetics, especially as it applies to the field of 
speech-language pathology and hearing sciences. It 
involves both general and specific theories and facts in 
phonetics, as well as the development of practical skills 
(e.g., phonetic transcription skills). Topics covered include, 
but are not limited to, symbolic representation of speech 
sounds, basic speech anatomy, laryngeal anatomy and 
physiology, and discussion of speech production and 
speech perception. A large portion of the course is 
designed to acquaint the student with transcription 
techniques utilizing the International Phonetic Alphabet 
(IPA) and a significant portion of the course grade depends 
upon the student’s ability to understand and utilize the IPA."
CSD 2003,Speech & Language Development,3,"The typical processes of the development of language will 
be addressed in this course. Students will gain 
understanding of the emergence of semantics, syntax, and 
pragmatics in young children's nonverbal and oral 
language, but also the foundation of later literacy. Effects of 
environmental, cultural, and physical influences will also be 
addressed."
CSD 2013,Communication Disorders in Adults,3,"This course provides an overview of major communication 
disorders in the adult population. It covers neuroanatomical 
and neurophysiological bases, assessments, and treatment 
strategies for adult communication disorders. Disorders 
covered include those involving language, cognitive-
communication, speech, and motor control."
CSD 3001,Speech and Language Disorders Clinical,1,"Students enrolled in this course have the opportunity to 
observe and/or assist in implementing assessment and/or 
treatment of speech, language, and hearing disorders. 
Students apply the knowledge and skills learned in pre-
requisite courses regarding assessment and treatment of 
communication disorders, professional writing, and conduct 
under the close supervision of a licensed, certified speech-
language pathology or audiology, as well as acquiring 
additional clinical planning and data collection skills. 
Students participating in clinical participate in a 1 hour 
content and discussion session each week, which includes 
clinical practice guidance from a licensed, certified, speech-
language pathologist or audiologist, as well as case 
presentations by students. 
Prerequisite: CSD-3003 and CSD-3033."
CSD 3013,Speech and Hearing Science,3,"The physics of speech sound transmission and perception, 
including basic physics of sound, speech perception, and 
the effects of hearing loss and amplification on human 
communication will be addressed. Students will have the 
opportunity to interact with basic sound measurement 
instruments, observe the speech of themselves and others 
via instrumentation, and use instruments to compare 
standard and nonstandard speech. A simulated hearing 
loss experience is a requirement of this course. 
Prerequisite: CSD-3003. 
172| Mount Vernon Nazarene University Traditional Academic"
CSD 3022,Clinical Foundations,2,"This course is a required introduction to clinical methods 
designed to prepare students for clinical practicum. This 
course includes weekly classroom instructions pertaining to 
the assessment and treatment of communicative disorders, 
assessments and treatment of literacy impairments, clinical 
writing in CSD, professional conduct, and relevant 
professional issues. Specific topics covered include, but are 
not limited to evidence-based assessments and treatments, 
case reviews, data collection and analysis, goals 
development, construction of treatment and lesson plans, 
construction of SOAP notes and progress reports, literacy 
assessment, phonological task awareness, and literacy 
intervention, including but not limited to decoding, reading 
fluency, writing, and comprehension."
CSD 3053,Pediatric Language Disorders,3,"This course addresses clinical identification, description, 
and treatment of language disorders and delays of 
language development in children. Students gain 
understanding of types of childhood language disorders 
and their etiologies, as well as assessment strategies and 
processes. In addition, students learn how to develop and 
apply evidence-based practice treatment strategies and 
methods to treat language disorders in children. 
Clinical observation of assessment and treatment of 
children with language disorders is required."
CSD 3063,Pediatric Speech Sound Disorders,3,"This course addresses clinical identification, description, 
and treatment of speech sound disorders and residual 
speech sound errors in children. Students gain 
understanding of types of childhood speech sound 
disorders and their etiologies, as well as assessment 
strategies and processes. In addition, students learn how to 
develop and apply evidence-based practice intervention 
strategies and methods to treat speech sound disorders in 
children. 
Clinical observation of assessment and treatment of 
children with speech sound disorders is required."
CSD 4013,Audiometry,3,"Basic principles of audiometric assessment, including 
screening and threshold testing will be reviewed. An 
overview of advanced audiological testing will be given. 
Students will be given understanding of common 
audiological reports and graphs. 
Prerequisite: CSD-3003."
CSD 4032,Speech-Language Pathology Capstone,2,"The Speech-Language Pathology Capstone should be 
completed during the spring  semester of the final year of 
the CSD program. The course reviews knowledge in the  
areas of speech and language development, anatomy and 
physiology of speech and  hearing sciences, and 
communication disorders. In addition, the course will 
integrate  clinical skills and experiences, knowledge, and 
evidence-based research to apply  evidence-based practice 
course of treatment to case studies.  
Prerequisite: Take CSD-1003, CSD-1013, CSD-2003, 
CSD-2013, CSD-3003, CSD-3022, CSD-3023, CSD-3053, 
and CSD-3063."
CSS 1012,Advanced College Success Strategies,2,"This course provides students the opportunity to build and 
enhance their learning skills. Topics include goal setting, 
communication, collaborative and cooperative practice, 
leadership, conflict resolution, critical thinking, problem 
solving, and decision making. Strongly recommended for 
beginning students and required for conditionally admitted 
students. 
Prerequisite: HUM-1013G. 
 
Traditional Courses | 173"
CSS 2012,Career Planning & Preparation,2,"A practical overview of career planning and development, 
utilizing self-assessment, occupational exploration, career 
decision-making, career path investigation, and acquisition 
of skills and experience relevant to individual career goals. 
This course is designed to help college students clarify their 
career direction and prepare for entry into a profession. 
Instruction will also cover the basics of resume 
development and job searching. 
ECO - Economics"
ECO 1033G,Principles of Macroeconomics,3,"An introduction to macroeconomics including basic 
concepts of supply and demand, price system, employment 
theory, inflation, business cycles, monetary policies, and 
fiscal policies. This course is offered in traditional and non-
traditional formats."
ECO 1053G,Principles of Microeconomics,3,"An introduction to microeconomics including the concepts 
of resource and product markets, price theory, elasticity 
function and profit maximization. 
EDU - Education 
In order to enroll in"
EDU 1001,Professional Writing in Education,1,"Professional and formal writing are necessary components 
of the teaching profession. This course will assist education 
candidates in developing skills necessary to communicate 
with students, parents, and colleagues in a variety of written 
contexts. Special emphasis will be given to the APA writing 
format. 
Prerequisite: ACT composite score of 19 or higher, SAT 
composite score of 910 or higher, or pass the required 
basic skills tests, and have a cumulative university GPA of 
2.75 or higher."
EDU 1033,Foundations of Inclusive Education,3,"An overview of the social, historical, and philosophical 
foundations of education with an emphasis on current 
inclusive practices for students with disabilities. Special 
emphasis is given to America's diverse student, the general 
education and special education teacher's role, and 
inclusive classroom requirements. Various models of 
collaborative teaching practices are explored in theory and 
application.  
Prerequisite: ACT composite score of 19 or higher, SAT 
composite score of 910 or higher, or pass the required 
basic skills tests, and have a cumulative university GPA of 
2.75 or higher. Corequisite: EDU-1031."
EDU 1042,Educational Technology,2,"This course provides students with conceptual frameworks 
and practical skills to equip them to integrate technology in 
the various areas of curriculum delivery in PK-12 
classrooms, including inclusive settings. The emphasis will 
be on learning a variety of strategies that will enable the 
classroom teacher to use a range of technological 
resources (software, hardware including assistive 
technology, Internet) to enhance the quality of instruction 
and learning in the classroom for all learners. 
Prerequisite: ACT composite score of 19 or higher, SAT 
composite score of 910 or higher, or pass the required 
basic skills tests, and have a cumulative university GPA of 
2.75."
EDU 1062,Social Studies for Elementary Teachers,2,"This course explores the social studies content necessary 
for elementary teachers in grades PreK-5 with special focus 
given to topics in the Ohio Social Studies standards. Topics 
related to civics, geography, economics, and American and 
Ohio history will be examined. 
Prerequisite: ACT composite score of 19 or higher, SAT 
composite score of 910 or higher, or pass the required 
basic skills tests, and have a cumulative university GPA of 
2.75 or higher."
EDU 1073,Introduction to Multicultural Education,3,"Examines the historical development of multicultural 
education and its efforts to help students understand social 
and educational issues faced by our diverse nation. The 
instructor/facilitator will help guide students to think critically 
and reflectively regarding decisions that need to be made 
as a classroom teacher to meet the academic, social, 
cultural, and emotional needs of all students. Intercultural 
174| Mount Vernon Nazarene University Traditional Academic"
EDU 2023G,The Learner and the Learning Process,3,"A study of development across several domains (physical, 
cognitive, interpersonal, moral, spiritual) and applications 
for major learning theories and implications for instruction. 
Emphasis is given to the young pre-to-elementary through 
the older adolescent learner; additional emphasis on the 
science of instruction and assessment of learning."
EDU 2063,Curriculum in Elementary Education,3,"An introductory study of curriculum development and 
instructional design with a focus on recent developments in 
the education of young children and elementary-aged 
children related to motivation, social interaction, and active 
engagement in learning. Special emphasis is given to 
selecting curriculum based on theory and research, writing 
of behavioral objectives, and developing appropriate 
instructional activities, including technology."
EDU 2093,Fundamentals of Planning and Instruction,3,"An introductory study of the process of curriculum 
development and instructional design to encourage the 
intellectual, social, and personal development of learners. 
Special emphasis is given to curriculum and instruction 
appropriate for candidates' licensure areas. Effective 
verbal, nonverbal, and media communications for fostering 
active inquiry, collaboration, and supportive interaction are 
emphasized. 
Corequisite: EDU-2071."
EDU 2103,Inclusion and Inclusive Curricular Practices,3,"This course introduces a teacher education candidate to 
characteristics of students with atypical needs, including 
disabilities and other considerations outside of typical 
learner needs. Topics addressed include collaboration, 
inclusion, universal design, student diversity, individual 
education plans, assessment and referral, and inclusive 
curriculum and instruction. Practical teaching and learning 
strategies relevant to the tasks of teachers in inclusive 
classrooms are explored. 
Prerequisite: EDU-2023G must be taken previously or 
concurrently. 
 
Traditional Courses | 175"
EDU 2122,Language & Literacy Fundamentals,2,"This course explores the fundamentals of language and 
literacy with emphases on the acquisition of language skills 
from birth through age eight, understanding family literacy, 
understanding the connection between reading and writing, 
the developmental stages of literacy in young children 
through adolescence, and the role of cultural influences on 
literacy. A focus of the course will be to prepare teachers of 
reading and writing to have knowledge of foundational 
content in the study of multiple literacies, literacy learning, 
and language development."
EDU 3001,Elementary Intervention Lab (Grades K-5),1,"A supervised field experience in which candidates will be 
involved in learning about various aspects involved in an 
intervention specialist's day in a school setting such as: 
data gathering, progress monitoring, team meetings, 
collaboration, advocacy, scheduling of services, working 
with related service providers, the Evaluation Team Report 
(ETR) process, and the Individualized Education Program 
(IEP) process."
EDU 3012,Philosophy of Middle Childhood Education,2,"A study of the philosophy of middle childhood education 
with emphasis on theory, practice, and the special abilities 
and needs of the child in the middle level grades."
EDU 3013,Teaching Reading in the Content Fields,3,"A study in developmental reading as an instructional 
approach designed to teach systematically the basic skills 
and competencies needed for effective reading in 
conventional materials and in the content fields experience 
in the school system."
EDU 3023,Adolescent Literature,3,"A study of literature written for adolescents, including an 
introduction to genres, authors and illustrators of children's 
and young adult books. Special emphasis is given to 
criteria for evaluation, analysis of literary elements, reader 
response theory and the curricular uses of literature in 
developing response activities, lessons, and integrated 
units of study, particularly in the middle level concentrations 
of science, social studies, and mathematics."
EDU 3041,Classroom Management Lab,1,"A field experience in which students observe, collect data, 
and implement classroom management course materials in 
a PK-grade 12 classroom appropriate for their licensure 
area(s) with a focus on conditions, behaviors, and 
strategies that provide a positive learning environment. 
Corequisite: EDU-3042."
EDU 3042,Classroom Management,2,"A study of means to assess classroom conditions and pupil 
behaviors and to produce such conditions and behaviors 
that provide a good learning environment. Special 
emphasis is given to strategies that reflect specific actions 
of teaching, such as organizing and instructing, that 
promote critical thinking, problem solving, and performance 
skills. Attention is also given to developing ways to interact 
with school colleagues, community agencies, and parents 
to support students' learning and well-being. 
Corequisite: EDU-3041."
EDU 3063G,Education & Cultural Diversity,3,"An immersive education clinical experience in the 
classroom of an urban setting characterizes by cultural, 
ethnic, racial, or socioeconomic diversity which also 
includes a weekly seminar addressing current issues 
176| Mount Vernon Nazarene University Traditional Academic"
EDU 3073,Behavior Analysis and Management,3,"An examination of research-based best practices for 
effective behavior management of teaching and learning for 
individuals with exceptional needs in a general education 
setting. Candidates learn to create supportive learning 
environments in which diversities are valued, integrate 
individuals with exceptional learning needs into various 
settings, modify the environments to manage behavior, 
monitor and analyze student behavior, and use varied 
behavior management and reinforcement systems 
consistent with the needs of the individual. Candidates will 
work with Functional Behavior Assessments and Behavior 
Improvement Plans as they pertain to individuals with 
behavior challenges in the general education room."
EDU 3083,World Geography,3,"A course designed to study systematically world regions. 
Special emphasis is given to physical, cultural, economic, 
and social factors in geography."
EDU 3093,Inclusion and Inclusive Curricular Practices,3,"A review of the rationale and instructional procedures for 
educating exceptional children in the regular classroom. 
Special emphasis is given to collaboration, inclusion, 
exceptionality (including gifted and talented), individual 
education, transition plans, effective assessment and 
instructional procedures and student diversity."
EDU 3133,Content Literacy and Writing Methods,3,"This course explores reading and writing literacy in the 
content areas. Strategies to support learners working at all 
academic levels in grades P-5 will be examined. Reading 
and writing strategies will be designed and implemented 
specific to student readiness levels and abilities. Reading 
and writing pedagogy will be developed as an instructional 
approach to effectively teach reading and writing in content 
subjects (science, math, social studies, etc.).  
Prerequisite: EDU-2122 and EDU-3143."
EDU 3141,Developmental Literacy Laboratory,1,"A field experience emphasizing the development of oral 
language, thinking skills, and literacy in students grades K-
8. 
Corequisite: EDU-3143."
EDU 3143,Developmental Literacy,3,"A study of the principles and practices of facilitating 
development of oral language, thinking skills, and literacy in 
emergent learners through fluent readers and writers along 
with how to effectively accommodate others whose literacy 
development has been delayed. Students will gain 
knowledge in practical classroom methods, instructional 
materials, and individualized strategies to facilitate literacy 
development through a balanced literacy approach.  
Corequisite: EDU-3141."
EDU 4001,Content Area Teaching Methods Laboratory,1,"A field experience in which students observe and teach trial 
lessons in a classroom at the level and in the discipline of 
the intended license. 
Corequisite: Concurrent enrollment in the content area 
teaching methods course specific to the license to be 
earned."
EDU 4052,Inclusive Methods in Science,2,"This course is designed to support science-based 
constructivist learning experiences for all children in 
inclusive and diverse P-5 classrooms. Course participants 
will develop skills and abilities in science teaching methods, 
applications of technology, safety practices, and creation of 
integrated science curricula. Course participants will 
examine best practices, current research, and the state and 
national standards as they practice developing, 
implementing, and assessing elementary science 
experiences."
EDU 4062,Inclusive Methods in Mathematics,2,"This course explores strategies, materials, technologies, 
and assessments in the teaching of mathematics to all 
learners in grades P-5. Special emphasis is given to the 
development of mathematical thinking skills through 
problem-solving activities, inquiry and investigation 
practices, and hands-on activities through the use of 
manipulatives. Course participants will examine best 
practices, current research, and state and national 
standards as they practice developing, implementing, and 
assessing elementary mathematical experiences."
EDU 4072,Inclusive Methods in Social Studies,2,"An inclusive study of methods of teaching social studies in 
grades P-5 with emphasis on curriculum, inclusive methods 
of instruction for all learners, and types, methods, and uses 
of assessment. Special emphasis is given to inquiry-based 
learning, project-based methods, discussion techniques, 
the role of citizens in local and global communities, and the 
multicultural nature of social studies instruction. Course 
participants will examine best practices, current research, 
and state and national standards as they practice 
developing, implementing, and assessing elementary social 
studies experiences."
EDU 4091,Student Teaching Seminar,1,"A weekly seminar addressing issues of inquiry, research, 
school law, educational policy, professional ethics; as well 
as orienting students to the responsibilities, structure, and 
activities of the profession. This course may only be 
attempted twice."
EDU 4092,Student Teaching,10,"A full-time field experience in which the student teacher 
assumes the various teaching responsibilities in a 
classroom at the level and in the discipline of the intended 
license. Progressive involvement in the instructional 
program increases until the student teacher functions as a 
regular staff member with responsibility for instructional 
planning, implementing, assessing, and communicating 
with the learner and the parent. The course is graded on a 
satisfactory-unsatisfactory basis and may only be 
attempted twice. 
Prerequisite: EDU-3063G and admission to the Student 
Teaching Program."
EDU 4112,Methods in Content Areas,2,"A study of middle level teaching methods with emphasis on 
integrating curriculum, collaborative instruction (including 
the use of technology as an instruction aid), and group 
learning. Special emphasis is given to developmental and 
learning theories. Candidates plan instructions strategies, 
design instructional objectives, develop instructional 
materials, and develop methods of assessment during the 
planning of content specific teaching units in each of their 
two specific areas of concentration. Candidates will also 
work with content area mentors (one for each area of 
concentration) for a total of 13 hours during this course. 
178| Mount Vernon Nazarene University Traditional Academic"
EDU 4121,STEM Methods in Elementary Classrooms,1,"A study of the current trends of STEM teaching methods in 
the elementary classroom with emphasis on inquiry-based 
planning and 21st Century skill development. Course 
participants will develop skills and competencies in STEM 
instructional strategies, cross-curricular integration, and 
project-based assessment."
EDU 4131,Professional Development Seminar,1,"A series of seminars to explore issues of professional 
development, research, policies, school law, and 
professional ethics. The course includes a special 
emphasis on orienting candidates to the responsibilities, 
structure, and activities of the profession."
EDU 4181,Middle Childhood Methods Laboratory,1,"A field-based experience for observing and teaching in a 
middle childhood classroom (grades 4-9). Field hours 
emphasize the teaching of science, social studies, 
mathematics, reading, and language arts. Special 
emphasis is given to modifying curriculum and instruction to 
meet the needs of all learners. 
Corequisite: Methods courses in the professional 
development semester."
EDU 5019,Independent Study in Education,1 - 4,
EDU 5091,Education Honors Research Project,1 - 2,"A capstone research project within the major for honor 
students. It is supervised by a faculty mentor and evaluated 
by a committee of three faculty. The course is repeatable 
for up to four (4) hours of credit. 
Prerequisite: Approval of the Application of Intent for 
Honors Research Project by the Honors Program Director. 
EGR - Engineering"
EGR 1001,Computational Engineering with MATLAB,1,"This course introduces fundamentals of structured 
computer programming using MATLAB. Emphasis will be 
on matrix representation of arrays and data structures and 
real life engineering problem solving."
EGR 1033,Computer Aided Design,3,"Introduces fundamentals of engineering graphics and solid 
modeling. Students will be taught the use of computer-
aided analytical and graphical design tools such as 
AutoCAD/Inventor, SolidWorks, or other popular CAD 
software."
EGR 2033,Digital Systems,3,"Design of digital circuits with digital integrated circuit 
components and microcontrollers. Apply binary arithmetic 
and codes, and Boolean function simplification to logic gate 
circuits. Analyze and synthesize combinational circuits. 
Apply, program, and synthesize microcontroller circuits to 
simplify sequential circuits and complex control logic. 
Includes lab experience."
EGR 2043,Statics,3,"Introduction to engineering mechanics, including the 
analysis of two- and three-dimensional force systems, pin-
connected structures, trusses, frames, applications of 
vector calculus. 
Prerequisite: MAT-1034G."
EGR 2053,Dynamics,3,"Introduction to kinematics and kinetics of systems of 
particles and rigid bodies. Applications of direct integration, 
work-energy, and momentum methods to solve engineering 
problems. Introduction to vibrations. 
Prerequisite: EGR-2043."
EGR 2064,Electric Circuit Analysis with Laboratory,4,"This course focuses on DC and AC circuit analysis, network 
theorems, Kirchoff's Laws, topology, and computer aided 
techniques. Emphasis will be on analog and linear circuit 
theory and devices. Included are studies of DC and AC 
motors, three-phase electric power. Includes one two-hour 
laboratory per week. 
Prerequisite: MAT-1034G. Corequisite: EGR-2060. 
Traditional Courses | 179"
EGR 2073,Thermodynamics,3,"Introduction to the thermal-fluid sciences, beginning with a 
classical macroscopic study of energy, its forms and 
transformations, and the interactions of energy with matter. 
This includes properties of pure substances, the first law of 
thermodynamics, the second law of thermodynamics, 
entropy, power cycles, vapor cycles, refrigeration cycles, 
gas mixtures, and chemical reactions. 
Prerequisite: CHE-1034G and MAT-1034G."
EGR 3002,Engineering Economics,2,"Application of economic and financial principles to capital 
investment by engineers. Analysis by present worth, annual 
cash flow, rate of return, benefit-cost, and replacement 
considerations. An understanding of depreciation, taxes, 
inflation, probability and risk, and evaluation of optimum 
use of resources."
EGR 3014,Mechanics of Materials,4,"Introduction to stress and strain, including Mohr's circle; 
types of loads; failure modes; pressure vessels; beams; 
elastic strain energy and impact loading; fatigue, stability 
and buckling of columns. Includes weekly lab. 
Prerequisite: EGR-2043. Corequisite: EGR-3010."
EGR 3044,Fluid Mechanics,4,"Introduction to fluids and flow. Topics include: fluid 
properties, fluid statics, fluid dynamics, continuity, 
momentum (Bernoulli Equation), and energy principles, 
laminar and turbulent flow, boundary layers, dimensional 
analysis and similarity, closed conduit flow, free surface 
flow and, turbomachinery design. Includes weekly lab. 
Prerequisite: EGR-2073 and MAT-3043. Corequisite: EGR-
3040."
EGR 3053,Heat Transfer,3,"Introduction to heat transfer by conduction, convection, and 
radiation. Applications to heat exchanges, ducts and pipes, 
surfaces, phase exchanges, and mass transfer. Application 
of dimensional analysis and numerical methods for solving 
heat transfer problems. Design of equipment involving heat-
transfer processes. 
Prerequisite: EGR-2073 and EGR-3044."
EGR 3062,Design & Analysis of Experiments,2,"Introduction to statistical design of experiments techniques 
for engineering problem solving. Topics will include: 
introduction to experiments, completely randomized 
designs, blocking designs, full factorial designs with two 
levels, fractional designs with two levels and response 
surface designs. 
Prerequisite: MAT-2063 or equivalent."
EGR 3073,Computer Aided Engineering,3,"Introduction to linear, nonlinear programming and numerical 
techniques with Excel data solver and/or MATLAB. 
Introduction to finite-element analysis and optimization to 
engineering design using commercial software such as 
ANSYS. 
Prerequisite: EGR-1001 and EGR-3014."
EGR 3083,Mechanical Vibrations,3,"Introduction to the modeling, analysis and design of 
mechanical vibrating systems. Study of damping and its 
effects on vibration. Steady state and transient analysis of 
systems with a single or multiple degrees of freedom. Free, 
harmonic and forced responses of such systems. Laplace 
transform. Stability. 
Prerequisite: EGR-1001, EGR-2053, MAT-3034, and MAT-
3043."
EGR 3093,Machine Component Design,3,"Topics covered include failure theories, safety factors and 
reliability, impact and fatigue, surface damage, detailed 
studies of major mechanical engineering components such 
as springs, bearings, gears, and shafts. Design projects are 
normally required. 
Prerequisite: EGR-3014."
