code,title,credits,description
EMT2010,Mitigation and Preparedness,3,"The course will introduce students to the concepts needed 
to develop a comprehensive preparedness plan for various 
types of incidents and natural disasters. Topics include 
general emergency management principles and 
procedures, structural and non-structural mitigation 
strategies; and protocols set-forth by both federal and 
state governments."
EMT2020,Phases of Emergency Management,3,"This course will introduce the basic concepts of response 
and recovery phases of emergency management. Areas of 
response will include Incident Command System 
protocols with an emphasis placed on the actions 
necessary for incident stabilization required under the 
National Incident Management System and National 
Response Plan. Areas of recovery will include, damage 
assessment procedures; state and federal assistance 
programs; and the management of reconstruction 
projects."
EMT2030,Grant Writing,3,"This course will introduce students to the process and 
method of grant writing. The course will focus on grant 
writing techniques, structure, and how they can be 
applied to a broad range of proposals.” 
Prerequisite: EMT1010"
EMT3010,Crisis Management,3,"This course will focus on the contingency planning 
process for business restoration following a crisis due to a 
natural or man-made incident. Students will learn a step-
by-step approach for developing a business continuity 
plan. 
Prerequisite: EMT1010"
EMT3030,"Social Issues in Emergency and Disaster 
Management",3,"This course explores an approach to understanding 
hazards and disasters grounded in social vulnerability 
analysis. From a multi-disciplinary approach, it will 
explore historical, geographical, social, and cultural 
factors that put people at risk before, during, and after 
disasters. 
Prerequisite: EMT1010"
EMT3040,Homeland Security,3,"This course will provide a thorough understanding how 
the strategic planning, incident control systems, and 
intelligence techniques combine to provide the necessary 
foundation for anti-terrorism and emergency 
preparedness. Topics covered include infrastructure 
protection, National Incident Management System, 
threat and vulnerability assessments, information sharing, 
resource and other issues relating to terrorism prevention 
and deterrence. 
Prerequisites: EMT1010"
EMT3050,"Politics and Policy in Emergency 
Management",3,"This course provides a foundation of the politics 
associated with disaster management with a focus on the 
political and policy environment in which emergency 
management is practiced. 
Prerequisites: EMT1010"
EMT3060,Trauma Healing and Compassion Fatigue,3,"Development of knowledge and personal disciplines for 
managing one’s emotional, physical, and spiritual needs 
in maintaining a prolonged presence in settings of high 
stress."
EMT3510,Terrorism and Homeland Security,3,See CJU3510
EMT3650,Trauma Informed Care,3,See SAC3650
EMT3999,"Selected Topics in Emergency and  Disaster 
Management",1-4,"A study of a faculty-selected topic in emergency 
management. 
Repeatable with different topics."
EMT4010,"Exercise Planning, Design, and Evaluation",3,"Knowledge and skills for implementing a Homeland 
Security Exercise Evaluation Program, including exercise 
design, development, and evaluation, and effective 
response to all types of crises. Design and development of 
a tabletop exercise is executed at the end of the semester.
Prerequisites: all EMT 3000-level courses"
EMT4020,"Managing Emergency Response  
Operations",3,"This course examines the multiple facets of emergency 
planning and response. It will include the fundamentals 
of planning as they apply to the four phases of emergency 
management and how the phases overlap, interrelate, and 
complement each other. Participants will create an 
Emergency Operations Plan.  
Prerequisites: EMT1010, EMT2010, EMT2020"
EMT4030,Hazardous Materials Response,3,"Hazard mitigation in emergency and disaster 
management. Properties of hazardous materials, 
development and implementation of plans and programs 
required for safe response, and the use of tools and 
techniques for responses to spills and releases."
EMT4040,International Development,3,"Issues and dilemmas encountered in the international 
development field: history, concepts and theories of the 
field; the role of non-profits as global players; urgent 
development issues in the non-Western world; current 
dilemmas for action; key actors and institutions who 
shape the development field; the role of emergency 
management in international development."
EMT4800,"Emergency and Disaster Management 
Capstone",3,"The purpose of this course is to integrate and synthesize 
theory, concepts and principles presented in the core 
classes of the EM major. The course will examine and 
assess various disaster case studies; evaluate different 
policy options facing decision makers; and think critically 
about future approaches to emergency management. The 
course will also aid in career development in the field of 
emergency management. 
Prerequisites: EMT4010, EMT4020"
EMT4900,"Emergency and Disaster Management 
Internship",3,"Placement in an area of the world affected by a foreign or 
domestic disaster. This 90-hour internship includes all 
phases of emergency management: preparedness, 
response, recovery, and mitigation. Students gain valuable 
experience and apply knowledge gained in course work. 
To enroll, students must complete the internship package 
provided by the Emergency and Disaster Management 
program director. Students are responsible to arrange the 
internship. 
ENG  English"
ENG0970,Basic Writing Lab,1,"Collaboration with a trained writing consultant during 
the writing process, including prewriting, drafting, 
revising, and editing. Assists students in producing 
focused, expository prose and refining fundamental 
writing skills needed for success at the University level. 
Credit earned does not count toward graduation. 
Required corequisite for English Composition I students with an English ACT 
score of 15-16 (or equivalent). Required corequisite for English Composition II 
unless the student earned a B- (2.7) or higher in English Composition I. 
Pass/Fail, Repeatable"
ENG0990,Basic Writing Lab,3,"Collaboration with a trained writing consultant during 
the writing process, including prewriting, drafting, 
revising, and editing. Assists students in producing 
focused, expository prose and refining fundamental 
writing skills needed for success at the University level. 
Credit earned does not count toward graduation. 
Required corequisite for English Composition I students with an English ACT 
score of 14 or less (or equivalent). Required corequisite for English Composition 
II unless the student earned a B- (2.7) or higher in English Composition I. 
Pass/Fail, Repeatable"
ENG1000,English Composition I,3,"An introductory study of composition emphasizing 
critical reading, rhetorical analysis, and writing as a 
recursive process."
ENG1020,English Composition II,3,"An intermediate study of composition emphasizing 
critical reading and writing, advanced research and 
argument skills, APA documentation, and awareness of 
rhetorical strategies for diverse audiences and purposes. 
Prerequisite (Online): ENG1000 
Recommended (Circleville Campus): ENG1000"
ENG2100,Introduction to Literature,3,"An introductory survey of literature, including fiction, 
poetry, and drama. Development of the student’s ability 
to read critically and analytically and write in response to 
the literature."
ENG2110,Children’s Literature,3,"Identification of materials suitable for children’s reading. 
A thorough study of genre, with the study of quality 
authors and illustrators of children’s literature."
ENG2260,"American Literature I, Beginnings to 1865",3,"American literature from the beginnings through 1865, 
introducing writers such as Benjamin Franklin, Catharine 
Sedgwick, Nathaniel Hawthorne, and Emily Dickinson, 
and considering how literature and culture changed from 
the colonial period through the early national period and 
the antebellum. Includes exploration of forms popular in 
these periods, from sermons and autobiographies to short 
stories, poems, and novels. 
Prerequisites: ENG1000 or ENG1020"
ENG2280,"American Literature II, 1865 to Present",3,"Foundational works of the period, focusing on the 
American literary consciousness and shifting literary 
strategies against their historical and cultural 
backgrounds, with attention to canonical works and 
works that expand that canon, from 1865 to the present. 
Prerequisites: ENG1000 or ENG1200"
ENG3120,Multicultural Literature,3,"A survey of multicultural literature, including literature 
by or about minorities, and literature from nonwestern 
countries. Literature is examined according to its general 
literary value and the cultural perspective of the writer."
ENG3260,British Literature I,3,"Critical and historical approaches to the writers of the 
Medieval and Renaissance periods, including the Beowulf 
poet, Chaucer, Spenser, Shakespeare, Donne, Jonson, and 
Milton. 
Prerequisites: ENG1000 or ENG1020"
ENG3280,British Literature II,3,"Critical and historical approaches to the writers of the 
long Eighteenth Century, the Romantic period, and the 
Victorian Age, including Pope, Swift, Johnson, 
Wordsworth, Coleridge, Shelley, Keats, Tennyson, 
Browning, Arnold, and Hopkins. 
Prerequisites: ENG1000 or ENG1200"
ENG3400,Editing Essentials,3,"Editing written texts for correctness (grammar, 
mechanics, spelling and punctuation), precision (unity, 
order, coherence, emphasis), and style (syntax, level of 
detail, tone, diction, voice), with close analysis of surface 
features in students’ own writing and professional writing.
Prerequisites: ENG1000 and ENG1020"
ENG3510,Literature for Adolescents,3,"Examination of quality adolescent literature in the context 
of current issues, including censorship, multiculturalism, 
approaches to reading, the relation of adolescent literature 
to classic literature, and the integration of adolescent 
literature into thematic units."
ENG3600,Studies in Shakespeare,3,"Selected poems and plays by Shakespeare with attention 
to canonical works by genre (comedy, tragedy, history, or 
romance). 
Prerequisites: ENG1000 or ENG1020"
ENG3800,Professional and Technical Writing,3,"Effective writing for careers in business, law, government, 
and ministry, including strategies for research and writing 
of correspondence and reports, with emphasis on 
understanding and responding to a variety of 
communication tasks. Attention to the rhetorical 
concerns of author, audience, text, and purpose, and to 
clear organization and a professional style. 
Prerequisites: ENG1000, ENG1020, and ENG2100"
ENG3998,Selected Topics in Writing,1-4,"Offered as a faculty-selected topic course.  
May substitute for English Composition II on approval.  
Repeatable with different topics."
ENG3999,Selected Topics in Literature,1-4,"Offered as a faculty-selected topic course.  
Fulfills the literature elective requirement in the humanities core.  
Repeatable with different topics."
ENG4000,Literary Criticism,3,"Analysis, interpretation, and critical response to literature. 
Students will analyze how the formal elements of 
literature contribute to meaning within a Christian 
worldview. Emphasis on the development of critical skills 
through the writing of interpretive and analytical essays. 
Students will learn to differentiate between various genres 
of literature and how literature has changed over time. 
This course will provide students with strategies and skills 
to thrive in higher-level literature courses. 
Prerequisites: ENG1000, ENG1020, and ENG2100"
ENG4100,The 18th Century Novel,3,"Origins and development of the novel as a literary form 
through the eighteenth century. English majors will read 
and consider works by canonical authors and innovators 
of the novel over the course of the eighteenth century. 
Students will become familiar with the main novel genres 
produced, and examine criminal, realist, sentimental, and 
Gothic novels. 
Prerequisites: ENG1000 or ENG1020"
ENG4200,"History and Nature of the English  
Language",3,"The origin and nature of language, semantics, 
intercultural communication, the history of English, and 
current issues and trends in grammar and linguistics, with 
application to life, literature, and the mass media. The 
course examines the structure and vocabulary of English 
through its major periods: Old English, Middle English, 
Early Modern English, and Modern English, and focuses 
on changes in sounds (phonology), forms of words and 
their endings (morphology), sentence structure (syntax), 
in spelling (orthography), meanings of words (semantics), 
and vocabulary (lexicon), with some attention to social 
and political factors affecting the language. 
Prerequisites: ENG1000 and ENG1020"
ENG4300,English Internship,3,"A supervised experience of at least 150 hours in which 
students gain expertise applying learned concepts and 
theories in a workplace setting, performed in an approved 
professional environment representing the student’s 
discipline. 
Prerequisites: Junior standing in OnlinePlus and program supervisor 
approval of internship site prior to enrolling"
ENG4400,Modern Rhetorical Theory,3,"An introduction to the theory and practice of 
communication in our own times as informed by a 
tradition that goes back to the ancient Greeks and 
Romans but has been reinterpreted to account for the 
shifting contexts of modern life. This course focuses on 
the study of twentieth and twenty-first century rhetorical 
theory and theorists. Students will address topics 
including rhetoric, science, and argumentation; rhetoric 
and meaning; dramatism; critical approaches to rhetoric; 
gendered rhetorical theories; non-Western rhetorical 
theories; rhetoric, media, and technology; postmodern 
approaches to rhetoric; and cultural studies, and will 
consider a variety of approaches to rhetorical criticism 
that influence professional and technical communication.
Prerequisites: ENG1000 and ENG1020"
ENG4800,Capstone Course (Writing for Publication),3,"The practice of writing for publication in various genres 
and technologies with the intent of helping graduating 
students increase opportunities to publish academic and 
workplace manuscripts that acknowledge the distinctive 
requirements and expectations of each discourse 
community. Students will become familiar with academic 
journals in their field of study, prepare a developing 
manuscript for future publication, and provide peer 
reviews of colleagues’ articles. In addition, students will 
explore the various genres and shifting technologies 
employed in the area of workplace and ministry 
communication that use traditional forms (newspaper, 
periodicals, radio/ TV) and emerging forms (corporate 
blogs and social media, mobile, and online methods) to 
reach an increasingly sophisticated and demanding reader.
Prerequisites: 30 hours of English courses"
ENG4900,Undergraduate Thesis,3,"A capstone experience in which the English major will 
utilize learning from previous courses, working with 
primary and secondary materials to craft an extended 
essay under the guidance of a faculty mentor. 
Prerequisite: 30 earned hours of English coursework"
ENG4950,Writing Center Theory and Practice,1,"Strategies and theories for tutoring writing. Designed to 
train students serving as Writing Consultants in the OCU 
Writing Center or other tutoring roles. Topics include 
collaborative learning, the peer-consultant role, the 
writing process, the role of grammar instruction, 
consulting strategies for basic writers, APA style, and 
resource development. 
Prerequisite: Professor’s permission"
ENG5000,Composition Studies,3,"Theories and pedagogies that influence composition 
studies in the digital age, with review of practices and 
ideals that shaped the teaching of composition within a 
biblical worldview, and consideration of how digital 
media transforms the definition of good writing in the 
academy and the workplace. 
Prerequisite: Must meet graduate admissions standards."
ENG5100,Teaching Writing in the Disciplines,3,"Introduction to the theories and pedagogies that influence 
composition instruction within a biblical worldview 
through Writing in the Disciplines (WID) practice. 
Students will examine the needs and requirements that 
shape scholarly research and writing in the humanities, 
social sciences, business, ministry, and medicine. Students 
will also consider the transformative nature of WID 
practice to improve content retention through the 
integration of structured peer review and instructor 
response in an online modality. 
Prerequisite: Must meet graduate admissions standards."
ENG5120,Grant Writing,3,"Fundamentals of writing effective grants to private and 
public granting organizations."
ENG5200,Modern Rhetorical Theory,3,"Contemporary themes and debates in rhetorical theory 
with an introduction to rhetoric as an academic 
discipline. The course facilitates professional development 
of educational professionals and helps direct students to 
more focused studies in the field."
ENG5300,Introduction to Literary and Cultural Theory,3,"Concepts and practices of literary and cultural theory 
with a survey of Western literary theory and criticism, and 
emphasis on the most prominent theorists, texts, and 
ideas. Students will read primary theoretical texts with 
attention to historical and cultural contexts."
ENG5400,Selected Works from Shakespeare,3,"Introduction to a selection of Shakespeare’s plays and 
discussion of values examined and expressed within his 
texts."
ENG5500,"Teaching of Literature, Grades 7-12",3,"The process of teaching literature and reading alongside 
other literacy skills: writing, speaking, and listening. 
ESL  English as a Second Language"
ESL2070,Introduction to TESOL,3,"Introduction to TESOL (teaching English to speakers of 
other languages), including language and culture issues, 
first and second language acquisition theory, and second 
language teaching methodologies, with classroom 
application."
ESL2090,"Introduction to Linguistics and Second 
Language Acquisition",3,"Introduction to the field of language: what it is, how it is 
articulated, how it is written, and the influence that 
language has in societal interactions. Methods for 
attaining competency in a language other than the mother 
tongue."
ESL6000,"Theories and Trends in Teaching ESL 
Students",3,"Trends and research in the field of English as a Second 
Language (ESL) with emphasis on the range of settings 
where the English language is taught and key findings 
from Second Language Acquisition (SLA) and 
Sociolinguistics research that influence the ESL 
classroom. 
Prerequisite: Graduate Admission"
ESL6100,Cultural and Linguistic Diversity,3,"Cultural diversity and the linguistic influences of selected 
and related populations in the U.S., with emphasis on 
linguistic nuances that influence curriculum development 
for ESL instruction. 
Prerequisite: Graduate Admission"
ESL6200,Methods for Integrating ESL Instruction,3,"Instructional approaches and routines for English 
language learners, including a history of methods, 
examination of best practices, and curriculum 
development for ESL instruction."
ESL6300,Assessment of ESL Students,3,"The importance of ESL assessment, with methods and 
practical examples of formal and informal assessment of 
language skills in the ESL classroom, and opportunities to 
create assessment rubrics."
ESL6400,Reading Instruction for ESL Students,3,"Effective reading instruction and language learning 
support for ESL students, with emphasis on phonemic 
awareness, comprehension, fluency, and vocabulary 
development."
ESL6500,Research Topics in ESL Instruction,3,"Application of educational research techniques to targeted 
study in reading instruction for ESL students. 
FIN  Finance"
FIN1000,Biblical Personal Finance,2,"Understanding personal finance within a Biblical 
worldview, including stewardship, financial decision-
making, taxes, debt, and saving for retirement."
FIN1250,Personal Finance,2,"Guidelines for maximum earning, saving, investing, and 
careful spending. Includes easy-to-understand principles, 
real-life applications, and personal success stories."
FIN2010,Introduction to Financial Management,3,"Foundational financial theory and its application to 
management decision-making and firm valuation. 
Prerequisite: MAT2050 or higher"
FIN4000,Financial Management,3,"The major topics in finance and a theoretical foundation 
to evaluate organizational finance issues and apply theory 
in practice. 
Prerequisite: FIN2010"
FIN4110,Money and Banking,3,"This course will address the role of money and interest 
rates in the financial system.  The course focuses on 
financial institutions and financial markets and their 
regulation by the Federal Reserve. 
Prerequisites: FIN2010, BUS2070"
FIN5060,Managerial Finance and Analysis,3,"Financial theory and analytical tools, with application to 
management decision-making and strategy."
FIN6100,Corporate Finance,3,"This course provides an in-depth review of the tools and 
theory of modern organizational finance and how it is 
used for decision-making. The role that regulatory 
controls play in the actions of the corporation will be 
included. 
Prerequisite: FIN5060 with a minimum grade of B"
FIN6110,Financial Planning,3,"Financial planning, financial consulting, and the creation 
of financial investment plans for individual and family 
investments with profit and not-for-profit applications. 
Prerequisite: FIN5060"
FIN6120,Financial Markets and Institutions,3,"The behaviors of the financial markets and institutions 
that impact the economy. 
Prerequisite: FIN6100"
FIN6130,Investments,3,"Financial principles for organizational investments in 
financial markets and investment alternatives, including 
portfolio management using valuation principles and 
investment instruments. 
Prerequisites: FIN6110, FIN6120 
FNA  Fine Arts"
FNA1000,Fine Arts Appreciation,3,"Introduction to the fine arts with emphasis on the 
Christian perspective."
FNA1030,Introduction to Theater,3,"This humanities elective introduces theater from page to 
stage as a live performing art.  The course surveys the 
history and techniques of the theatrical arts.  Students will 
also participate in a live performance in either a cast or 
crew capacity as part of the course requirements.  
Course Fee"
FNA1050,Introduction to Drawing,3,"A hands-on course designed to teach students 
fundamental drawing skills. No previous art experience is 
required. Students will practice observation drawing 
(draw what they see) and will experiment with a variety of 
drawing materials and techniques. Students will also learn 
about different artists, movements, and artistic styles 
important to the history of art.  
Course fee: $25"
FNA1080,Art Appreciation,3,"Introduction to the visual arts with emphasis on the 
Christian perspective, including visual elements, art as 
forms of expression, art criticism, art movements and 
periods in history, and the human desire to create as an 
expression of imago Dei."
FNA1090,Introduction to Photography,3,"Technical, aesthetic, and historical perspectives of this 
fine art medium. Stylistic and technical developments in 
the history of photography in works of well-known 
photographers from 1839 to the present. Camera 
operation, lighting, composition, and other topics develop 
technical and creative photography skills. Student 
photographs are considered for use in school publications 
and displays. The Final Project includes an exhibition of 
student work. 
GEO  Geology"
GEO1010,Earth Science,3,"A study of earth science including physical and historical 
geology, meteorology, descriptive astronomy, and the 
economic, social, and philosophic aspects of the subject 
matter in a biblical perspective."
GEO1011,Earth Science Lab,1,"Weekly laboratory activity for AST2010 
Corequisite: GEO1010 
Lab fee 
GPH  Geography"
GPH2000,Human Geography,3,"Examination of human activities at global and regional 
scales, exploring population distributions, economies, 
religions, and political and social behaviors, with tension 
between globalization and cultural diversity as a central 
theme. The course is an attempt to discover where people 
are and why they are there, focusing on methods used by 
geographers and application of those tools."
GPH2200,Environmental Geography,3,"Patterns and connections between Earth’s physical 
features and human interactions, focusing on the natural 
processes of the physical world, and emphasizing Earth’s 
interacting systems: the atmosphere, geosphere, 
hydrosphere, and biosphere.  
GRK  Greek 
*One-time fee assessed the first time a student enrolls in one of the 
designated courses. Provides lifetime access to biblical studies software 
required for course activities."
GRK1100,Elementary Greek I,3,"Fundamentals of inflection and basic syntax in Koine 
Greek, including development of a working vocabulary 
and the translation of selected portions of the Greek New 
Testament."
GRK1200,Elementary Greek II,3,"Continued study of the fundamentals of inflection and 
basic syntax in Koine Greek, with development of a 
working vocabulary and the translation of selected 
portions of the Greek New Testament. 
Prerequisite: GRK1100"
GRK2100,Intermediate Greek,3,"Mastery of the basic principles of syntax with exegetical 
study of selected New Testament passages. 
Prerequisite: GRK1200 
Course Fee*"
GRK3200,Greek Exegesis,3,"Integrates an intermediate knowledge of Greek grammar 
and syntax with inductive study of the Greek New 
Testament. 
Prerequisite: GRK2100 
Course Fee* 
 
HCM  Healthcare Management"
HCM3100,Healthcare Informatics,3,"Informatics in clinical practice, administration, research, 
and education, including basic informatics concepts, 
current issues, information management systems, 
legislative regulation, HIPPA, electronic health records, 
and other applications."
HCM4000,Healthcare Industry,3,"Overview of the healthcare industry including healthcare 
organizations and structures, public policy makers, and 
healthcare operations with emphasis on rapid changes in 
healthcare delivery systems as a response to increased 
healthcare costs, aging of the population, advanced 
medical science and technology, changing disease 
patterns, consumer demands, and distribution and use of 
the healthcare workforce."
HCM4010,Legal and Regulatory Issues in Healthcare,3,"Legal and regulatory standards governing healthcare 
organizations, including legal requirements, 
responsibilities, and constraints related to health 
provider/patient relationships, medical records, 
malpractice insurance, and licensure of health 
professionals."
HCM4020,Healthcare Finance and Reimbursement,3,"Financial principles for profit and non-profit healthcare 
settings, including insurance payment systems, funding 
sources, return on investment, and profitability, and an 
overview of financial statements and financial 
responsibility reporting, budgeting, inventory control, 
asset management, payer systems, accounts receivable, 
charity care, and managing controllables."
HCM6000,Modern Healthcare Industry,3,"Survey of the sectors of the modern healthcare industry 
and contemporary healthcare models, including the 
relationship of the healthcare industry to current 
economic trends, health policy management, and the 
system of care provided by collaborative teams caring for 
the needs of individuals and populations."
HCM6010,Healthcare Legal and Regulatory Climates,3,"This course prepares the student with a working 
knowledge of the foremost legal regulations impacting the 
multiple modes of modern healthcare delivery. The 
readings and assignments will focus on research and 
critique of the current legal and regulatory climate in 
healthcare. Specific attention will be given to the health 
policymaking process via formulation, implementation, 
modification of a hypothetical healthcare statute, as well 
as the rationale and effectiveness of certain aspects of 
healthcare regulation and law."
HCM6020,Healthcare Finance,3,"Theory and concepts of healthcare revenue recovery in an 
accounts receivable environment, including application of 
revenue cycle principles and integration of multiple payer 
classes and the estimation of revenue from contracted 
payers, the challenges and trends of payer sources and the 
responsibility of the healthcare executive leading the 
supplier side of an accounts receivable dependent service 
line."
HCM6030,Trends in Healthcare,3,"The student is introduced to trends in public healthcare 
worldwide. Students will assimilate and apply knowledge 
regarding factors that influence each country’s public 
healthcare choices. 
 
 

HEB  Hebrew 
*One-time fee assessed the first time a student enrolls in one of the 
designated courses. Provides lifetime access to biblical studies software 
required for course activities."
HEB1100,Elementary Hebrew I,3,"Hebrew alphabet, vowels, morphology, and grammar, 
beginning vocabulary and basic translation."
HEB1200,Elementary Hebrew II,3,"Syntax and lexical work, vocabulary development, and 
morphology essential to translation. Inductive analysis in 
key portions of the Hebrew Old Testament with focus on 
grammatical and syntactical forms. 
Prerequisite: HEB1100"
HEB2100,Intermediate Hebrew,3,"An introduction to exegetical method and the use of 
primary exegetical tools, including word studies, textual 
criticism, figures of speech, and development of syntax, 
with exegetical analysis of poetic and historical literature 
from the Hebrew Old Testament. 
Prerequisite: HEB1200 
Course Fee*"
HEB3200,Hebrew Exegesis,3,"Development of exegetical method, including genre 
analysis, facility with advanced tools, biblical theology, 
hermeneutical issues, and communication, to reclaim 
skillful use of biblical Hebrew for the church. 
Prerequisite: HEB2100 
Course Fee* 
HIS  History"
HIS2010,Western Civilization I,3,"Western Civilization from the Ancient Age through the 
Medieval Age with a focus on the development of 
societies, ideas, politics, and people."
HIS2020,Western Civilization II,3,"Western Civilization through the Modern and 
Postmodern Age, focusing on the development of 
societies, ideas, politics, and people."
HIS2050,U.S. History: 1492 to 1877,3,"Significant events, ideas, issues, institutions, and 
personalities, with political, social, and economic 
developments in U.S. History from 1492 to 1877."
HIS2060,U.S. History: 1877 to Present,3,"Significant events, ideas, issues, institutions, and 
personalities, with political, social, and economic 
developments in U.S. History from 1877 to the present."
HIS2100,Introduction to Historiography,3,"The study of historical writing with introduction to the 
scholarly methods required of historians and schools of 
thought that define the discipline."
HIS3000,History of Free Market Thought,3,"A reading-intensive course focused on the history of 
proponents of free market capitalism and the application 
of their theories in the world since the publication of 
Adam Smith’s Wealth of Nations."
HIS3100,"Gilded Age America, 1876-1915",3,"The social, political, and economic history of the United 
States from the Centennial celebration of the U.S. until 
just after the start of World War I."
HIS3120,Ohio History,3,"General history of the state of Ohio. May include field 
trips. 
Typically offered only in May 
Course fee"
HIS3200,"The American Century, 1916-2001",3,"The social, political, and economic history of the United 
States and the rise of American power from just before 
America’s entry into World War I until the terrorist 
attacks on the World Trade Center and other targets in 
September 2001."
HIS3300,Modern East Asian History,3,"An advanced survey of the history of modern China, 
Japan, Vietnam, and Korea covering significant events, 
ideas, people, and movements from the beginning of the 
Qing Dynasty of China (1664 A.D.) to the present."
HIS3400,Modern Western Europe,3,"An advanced survey of the history of modern Western 
Europe covering significant events, ideas, people, and 
movements from the French Revolution (1789) to the 
present."
HIS3999,Selected Topics in History,1-4,"A study of a faculty-selected topic in history. 
Repeatable with different topics."
HIS4200,Colloquium: The New Republic,3,"A reading-intensive seminar, immersing students in a 
specified area of study."
HIS4300,History Internship,3,"A supervised experience of at least 150 hours in which 
students gain expertise applying learned concepts and 
theories in a workplace setting, performed in an approved 
professional environment representing the student’s 
discipline. 
Prerequisites: Junior standing in OnlinePlus and program supervisor 
approval of internship site prior to enrolling"
HIS4500,Research Seminar: The New Republic,3,"A capstone experience in which the history major utilizes 
learning from previous courses, working with primary and 
secondary materials to craft an essay on a topic aligned 
with the course’s focus. 
Prerequisite: 30 hours of history courses"
HIS4900,Undergraduate Thesis,3,"A capstone experience in which the history major utilizes 
learning from previous courses, working with primary and 
secondary materials to craft an extended essay under the 
guidance of a faculty mentor. 
Prerequisite: 30 earned hours of history coursework 
HIT  Health Information Technology"
HIT3000,Health Information Systems,3,"Health information technologies and their impact on 
medicine and the health system, with attention to the 
regulatory requirements of these technologies."
HIT3100,"Legal and Ethical Aspects of Health 
Information Technology",3,"Ethical and legal questions encountered by healthcare 
providers, including licensure, certification, privacy law, 
informed consent, professional liability, court cases, 
medical malpractice, workplace legalities, contracts, and 
health information initiatives at national, state, and local 
levels."
HIT3200,Coding I,3,"This course will introduce students to ICD coding 
systems for reimbursement of medical visits, procedures, 
and tests."
HIT3300,Electronic Health Records,3,"The history of the electronic health record and its 
importance to medical professionals, utilization of an 
electronic health records system, and methods for 
protecting virtually accessible patient information. 
HRM  Human Resource Management"
HRM3040,Introduction to Human Resources,3,"An introduction to human resources functions and how 
they support the strategic objectives and goals of an 
organization."
HRM4000,Compensation and Benefits,3,"Monetary and non-monetary benefit theories and 
practices, including employee evaluation, individual and 
group pay, and insurance and retirement plans."
HRM4040,Employee & Labor Relations,3,"The major human resource management functions in an 
organization, including the components of the human 
resource management process and the associated activities 
to perform these functions. The course highlights the 
human resource management responsibilities of all 
managers and emphasizes leadership responsibilities and 
competencies, job analysis, the supporting role of human 
resource management to strategic planning, and the major 
government legislation affecting human resource 
management."
HRM4050,Training and Development,3,"An exploration of the role of employee development in 
contemporary organizations and the methods, 
development, and assessment of training programs. 
Recommendation: HRM3040"
HRM5030,Managing Human Resources,3,"An advanced overview of strategic human resources 
planning and implementation focused on positively 
influencing the quality of performance, productivity, and 
social wellbeing of employees."
HRM5040,Employment Law,3,"An examination of employment and personnel law, with a 
focus on the laws, administrative rulings, and precedents 
that encompass the employer/employee relationship. 
Prerequisite: HRM5030"
HRM6010,Strategic Compensation Management,3,"The strategic importance of compensation and its 
practical application with emphasis on understanding the 
elements of a total compensation plan including system 
design, compensation strategy, benefits and pay, and 
systems management issues. 
Prerequisite: HRM5040"
HRM6030,Strategic Human Resource Development,3,"Strategic employee training and development with a focus 
on the assessment and design of career management 
planning for organizational performance. 
Prerequisite: HRM5040 
HSV  Human Services"
HSV1000,Introduction to Human Services,3,"Fundamental concepts of human services, addressing 
addictions, criminology, family studies, psychology, and 
sociology with a biblical worldview. Students will develop 
a personalized view of the helping professions."
HSV1020,Introduction to Substance Abuse,3,See SAC1020
HSV1100,Applied Skills for Helping Professions,3,"Skills for communication in the helping professions, 
including rapport building, interviewing, active listening, 
and documenting in context with personal awareness, 
problem solving, diversity, and confidentiality. 
Prerequisite: HSV1000"
HSV1200,Opportunities in Social Issues,3,"A review of social issues with a focus on opportunities 
that encourages students to discuss problems in positive 
terms and determine their role in making a difference in 
society and in their professions. 
Prerequisite: HSV1000"
HSV2000,Essentials of Human Behavior,3,"Basic human behavior from a Christian viewpoint as a 
framework for learning the biological, psychological, 
spiritual, and social aspects that affect human behavior. 
Prerequisite: HSV1000"
HSV2050,Case Management,3,See SAC2050
HSV2100,Public and Private Services,3,"Public and private services and institutions and how these 
can be best utilized to serve general, at-risk, and 
vulnerable populations. 
Prerequisite: HSV1000"
HSV2150,Case Management,3,See SAC2150
HSV2200,Cycles of Addiction,3,"This course examines the cycles of addictions and their 
impact on individuals, families, communities, and 
societies. A review of initiation, dependence, intervention, 
recovery, and relapse as well as the concept of addictive 
thinking. 
Prerequisite: HSV1000"
HSV2300,Managing Social Casework,3,"Skills for providing case management in private and 
public services, with emphasis on coordinating services as 
a direct provider. 
Prerequisites: HSV1000, HSV2000"
HSV2800,"Servant Leadership in the Helping 
Professions",3,"Capstone course for the AA in Human Services, 
emphasizing traits and characteristics of excellent servant 
leaders using biblical examples and practical wisdom. The 
course requires students to integrate, synthesize, and 
apply knowledge and skills grounded in the curriculum, 
and relevant to delivery of social services. 
Prerequisites: HSV2100, HSV2200, HSV2300"
HSV3650,Trauma Informed Care,3,See SAC3650
HSV3999,Selected Topics in Human Services,1-4,"A study of a faculty-selected topic in human services. 
Repeatable with different topics."
HSV4000,Advocacy and Public Policy,3,"Human services policies and policy formation in the 
legislative and private sectors, with attention to how 
public policy is made, and emphasis on the roles of 
advocacy campaigns, which are often influenced by policy 
analysis."
HSV4100,Ethics in Human Services,3,"Professional ethics in the field of Human Services with 
primary attention to the Code of Ethical Standards for 
Human Services Professionals."
