code,title,credits,description
SOCI 4323,Religion in Society,3,Examination of the major theories of religion in society and empirical research on religious membership and participation; study of issues such as secularization and the role of religion in modern society.
SOCI 4322,Theories of Society,3,A review of historical and contemporary statements on the nature of society by philosophers and scientists.
SOCI 4317,Race and the Law,3,"Evolution of legal rights of race/ethnic groups in the U.S. from a sociological perspective. Examination of civil rights movement, hate crimes and Affirmative Action policy."
SOCI 4313,Juvenile Delinquency,3,
SOCI 4312,"Social Structure: Class, Power, and Status",3,
SOCI 4316,Women and the Law,3,"The evolution of women’s legal rights in the United States. Examination of contemporary issues in the context of human rights law. Discussion of the legal status of women in economic, political and judicial sectors. (Cross-listed with"
SOCI 4306,Service Learning,3,"Service Learning is a course designed for students to take an active part in organized experiences that meet actual community needs combined with academic instruction, focusing on critical, reflective thinking and personal and civic responsibility. This course will involve students in activities that address community-identified needs with service integrating academic skills."
SOCI 4311,Social Psychology,3,"Topics include conformity, mass communication and propaganda, self-justification, prejudice, human aggression, attraction, cooperation and competition theory, research and application."
SOCI 4308,Perspectives in Women’s and Gender Studies,3,"An interdisciplinary topics course in women’s and gender studies; topic to be determined by the instructor at time of offering. Introduces students to analytical concepts and critical approaches for understanding the lives of women and the construction of gender within larger social, political and cultural structures."
SOCI 3317,Religion and Immigration Studies in Houston,3,This course will explore the religious diversity of Houston. Of particular interest is the diversity of religious practices new immigrants bring with them to the U.S. This diversity is not limited to variations across religious traditions but diversity within religious traditions as well. (Cross-listed with SOCI 5233.).
SOCI 3335,Deviance,3,
SOCI 3312,Criminology,3,
SOCI 3352,Urban Sociology,3,The social organization of urban life and the structure of power in communities; urban problems and strategies for change.
SOCI 3351,Political Sociology,3,The social bases of power; strategies for developing political influence; focus of power in America; relations between citizens and authorities; problems of political legitimacy.
SOCI 3316,Global Sociology,3,"Examination of the way the worldwide process of globalization is connected to local economic, political and cultural practices and identities."
SOCI 2319,Multi-Cultural Studies,3,
SOCI 2301,Marriage and the Family,3,
TCED 4100,Core Subjects Teacher Seminar,1,This course is designed to assist EC-6 and 4-8 candidates seeking core subject certifications to understand the state and federal rules and standards for their chosen fields. Completion of the course is dependent upon candidates meeting syllabus requirements.
TCED 4102,Secondary (4-8 and 7-12) Content Teacher Seminar,1,This course is designed to assist 4-8 and 7-12 candidates seeking content-specific certifications to understand the state and federal rules and standards for their chosen fields. Completion of the course is dependent upon candidate meeting syllabus requirements.
TCED 3304,Social Justice and Critical Issues in Education,3,Coverage of social issues that currently exist in public schools will be presented and discussed. Socratic discussion circles will serve as one format for exploring issues. Critical examination of potential unexamined biases within learners’ own world views are central to course coverage. Reflection in positional papers serves as the main assignments.
TCED 3302,Instructional Practices in Education,3,This course presents an overview of instructional practices used in public education. Observations of lessons taught by veteran teachers in the schools are included to build conceptual and experiential knowledge of common pedagogy. Critical examination of effectiveness of instructional practices is explored through discussion and assignments. Field experience required.
TCED 4079,Post-Degree Internship in Teaching,0,This internship is restricted to members of UHCL’s Alternative Certification Program. Field experiences required in a public school setting.
TCED 2302,Questioning Strategies to Promote Learning,3,"Various types of questions and the purpose of different questioning strategies are present in the course. Assignments that demonstrate the application of questioning strategies through simulations with peers are utilized. In-class discussions on the effectiveness of various questioning strategies will be conducted, as well as individual research on identified topics related to Bloom’s Taxonomy."
TCED 3301,Research Methods in Science,3,
TCED 2303,Classroom Interactions,3,"Principles of delivering effective instruction in various formats (lecture, lab, cooperative settings); examination of gender, class, race, and culture in mathematics and science education; overview of policy related to mathematics and science education. Field experience required."
TCED 3300,Perspectives on Science and Math,3,"Introduction to the historical, social and philosophical implications of mathematics and science through investigation of pivotal experiments and findings."
TCED 2301,Knowing and Learning,3,Psychological foundations of learning; problem solving in mathematics and science education utilizing technology; principles of expertise and novice understanding of subject matter; implications of high stakes testing; and foundations of formative and summative assessment.
TCED 1306,Relational Aspects of Learning,3,The social interaction and relational aspects of learning are explored in this course. Various interactional styles and supportive surveys are presented. Discussions explore how these aspects of the affective domain of learning impact learner progress in the current public educational system. Observations of teachers interacting with learners in the school are included as reflection points of course papers. Field experience is required.
TCED 1102,Inquiry-Based Lesson Design in Mathematics and Science Step II,1,Topics may include routes to teacher certification in mathematics and science teaching; various teaching methods that are designed to meet instructional goals; and learner outcomes. Field experience required.
TCED 1301,Exploring Teaching as a Profession,3,This course provides an introduction to the teaching profession and course content is aligned to the State Board for Educator Certification Pedagogy and Professional Responsibilities Standards. Field experiences required.
SENG 4310,Introduction to Systems Engineering,3,"Overview of the systems engineering discipline. Topics include the systems engineering process, fundamentals of engineering economy and an introduction to probability and expectation with systems engineering applications."
TCED 1101,Inquiry Approaches to Teaching Mathematics and Science Step I,1,Introduction to mathematics and science teaching as a career. Discussions include standards-based lesson design and various teaching and behavior management strategies. Field experience required.
SILC 4391,Selected Topics in the Studies of Language and Culture,3,
SILC 4389,Independent Study in Bilingual Education/ESL,3,
SILC 4351,Development of Biliteracy,3,A comprehensive study of theories and research dealing with the development of biliteracy. Course taught in Spanish and English.
SILC 4318,Linguistic Diversity in Young Children,3,"The purpose of this course is to examine the language development of children from birth to age 8. Emphasis is placed on first and second language acquisition, the role of the first language and how second language development can be supported."
SILC 4317,Developing Content Literacy in the Bilingual Classroom,3,Methods of developing English literacy in the bilingual classroom content areas. Emphasis is on the relationship between native language and second language development.
SILC 4315,Theories of American Pluralism,3,
SILC 4313,Language Learning,3,
SILC 4312,Content-Based ESL,3,
SILC 4316,Bilingual Curriculum in the Content Areas,3,Study and design of the content area curriculum within a bilingual education program. Course taught in Spanish and English.
SILC 4311,ESL Methods,3,Emphasis on teaching English to second language learners in the ESL classroom and on putting theory into practice.
WRIT 4312,The Rhetoric of Popular Culture,3,"Combines rhetorical analysis with critical studies including Marxist, feminist, visual and media-centered criticism and queer theory. Through these lenses, students will analyze movies, television, music, public speeches, advertising and other media."
WRIT 4391,Selected Topics in Writing,3,
WRIT 4314,Collaborative Writing Pedagogy,3,"Introduces students to the theories and practices that inform collaborative pedagogy. Students will learn theories of collaboration, practice methods for one-on-one and small group conferencing, learn research skills, understand formatting styles for different academic disciplines and practice the interpersonal skills necessary for working with a diverse student population."
WRIT 4311,Grant and Proposal Writing,3,"Project-based, service-learning course covering the complete process of grant proposal development: identification of an achievable and fundable project, research and assessment of viable funding sources, proposal writing, budget development, preparation of a full proposal package for submission and post-award or rejection follow-up with funders."
WRIT 4313,The Sociolinguistics of Writing,3,"The study of writing as a sociolinguistic object. Examines new sociolinguistics of globalization with a focus on mobility, multilingualism and super-diversity."
WRIT 4310,Writing for the Public: Developing Non-Profit Communication Strategies,3,Exploration and implementation of the theories and practices of writing and rhetoric that serve the public interest. Focuses on the written and digital forms of communication important to non-profit organizations.
WRIT 3313,Advanced Writing for the Natural Sciences,3,"This course offers intensive writing instruction in IMRaD-centered writing conventions. The course focuses on the writing practices necessary for sharing a primary research study (i.e., the scientific paper or lab report), as well as related genres such as abstracts, proposals, and poster or conference presentations."
WRIT 3312,Written Communications in Business,3,"Theory and practices of business communications: preparation of effective letters, policy statements, procedures, reports and related documents."
WRIT 3315,Advanced Technical Writing,3,"Advanced approaches to the writing of technical documents for professional audiences: correspondence, proposal reports, manuals and descriptions."
WRIT 3306,Advanced Writing for Social Sciences,3,"Designed specifically for students in psychology, social work, criminal justice, anthropology, fitness and human performance, women’s studies and other social sciences majors. Covers genres students can expect to encounter in both academic and professional writing situations including paraphrases, summaries, annotated bibliographies and literature reviews."
WRIT 3307,Advanced Writing,3,"Explores invention of ideas to strategies appropriate to various kinds of writing. Models of organization, analysis of style, role and importance of mechanics and syntax. Content may vary by instructor; instructor permission required when repeating for credit."
WRIT 3305,Advanced Writing for Humanities,3,"Concentrated instruction in the research methods and writing conventions widely used in the humanities, liberal arts and some social sciences. Careful understanding and interpretation of primary source materials and critical reading of secondary source materials. Strong focus on research."
WRIT 1301,Composition I,3,"Intensive study of and practice in writing processes, from invention and researching to drafting, revising and editing, both individually and collaboratively. Emphasis on effective rhetorical choices, including audience, purpose, arrangement and style. Focus on writing the academic essay as a vehicle for learning, communicating, and critical analysis."
WRIT 2311,Introduction to Professional Writing,3,"To prepare students for their advanced writing courses, this class introduces students to the principles, techniques and skills needed to produce ethical, scientific, technical and business documents."
WRIT 1302,Composition II,3,"Intensive study of and practice in the strategies and techniques for developing research-based expository and persuasive texts. Emphasis on effective and ethical rhetorical inquiry, including primary and secondary research methods, critical reading of verbal, visual and multimedia texts; systematic evaluation, synthesis and documentation of information sources; and critical thinking about evidence and conclusions."
WRIT 3304,Advanced Writing for Education,3,Frequent writing practice with the study of composition theories and strategies for writing as a professional educator. Introduces prospective teachers to methods for evaluating student writing and designing effective writing assignments and instructional materials.
WGST 4391,Selected Topics in Women’s and Gender Studies,3,
WGST 4372,Seminar in Women’s and Gender Studies,3,"An advanced course in Women’s and Gender Studies, designed to acquaint students with contemporary issues in scholarship on women’s and gender studies across the disciplines. Topics may include feminist theories, methodologies, ethics and philosophies."
WGST 4389,Independent Study in Women’s and Gender Studies,3,"Permission of instructor required. May be taken for 3 hours of credit. For 1 hour of Independent Study credit, students should enroll in"
WGST 4370,Gender and Identity in the Visual Arts,3,"History, theory and criticism in relation to issues of gender, sexuality and identity in the visual arts."
WGST 4364,Literature and Gender,3,"Examines the construction of gender identity, sexuality, and gender norms in literary texts. Focus varies, and may include study of a historical period, literary movement, or genre; constructions of femininity and masculinity; sexual identities; representations of gender in relation to race, ethnicity, class, age, and ability. May be repeated for credit with permission of instructor. Cross-listed with LITR 4364"
WGST 4341,Women in Society,3,"Cross-cultural study of the environmental, biological, and cultural factors in the division of labor and assignment of roles, male and female. (Cross-listed with"
WGST 4334,Psychology of Women,3,Development of sex differences and sex roles; modern viewpoints on gender-appropriate behavior. Cross-listed with
WGST 4329,History of Feminism,3,Survey of the development of those reform movements and individuals who shaped the growth of feminism in the 19th- and 20thcentury U.S. and the world. May focus on a particular aspect of historical feminism. (Cross-listed with
WGST 4337,Violence Against Women,3,"Global perspectives of violence against women by men. Topics include rape, sexual abuse, incest, female genital mutilation, battering, sexual slavery and sexual harassment. (Cross-listed with PSYC 4337.)"
WGST 4348,Development of Gender and Racial Identity,3,"Exploration of how children and adolescents come to understand gender and race, and with their changing understanding how they come to incorporate gender and race into their self-concept and use them to define/categorize others. Cross-listed with"
WGST 4335,Women’s Health and Sexuality,3,Survey of current issues in women’s health and sexuality using a life-span perspective. (Cross listed with
WGST 4316,Women and the Law,3,"Evolution of women’s legal rights in the United States. Examination of contemporary issues in the context of human rights law. The legal status of women in economic, political and judicial sectors. (Cross-listed with"
WGST 4314,Latina Social Movements in the Americas,3,This course invites students to use the historical record to imagine and analyze gender and the roles of women in Latin America.
WGST 4312,Women of Color,3,"Focuses on diverse experiences of women of color, using race, class and sexuality as analytical tools to explore these experiences. Topics vary;"
WGST 4189,Independent Study in Women’s and Gender Studies,1,"Permission of instructor required. May be taken for 1 hour of credit. For 3 hours of Independent Study credit, students should enroll in"
WGST 4308,Perspectives in Women’s and Gender Studies,3,"An interdisciplinary topics course in women’s and gender studies; topics to be determined by the instructor at time of offering. Introduces students to analytical concepts and critical approaches for understanding the lives of women and the construction of gender within larger social, political and cultural structures. Topics vary;"
TCED 4700,Apprentice Clinical Teaching,7,"Apprentice/Clinical teaching will provide interns/clinical teachers with experiences that will assist in the development and application of knowledge, skills, and dispositions to continue their growth and development as new teachers. Interns will participate in ALL aspects of the professional role of teachers, including, but not limited to: seminars, professional committees and meetings, monitoring duty (cafeteria, bus lines, etc.), parent and student conferencing, extracurricular activities with prior approval of the field supervisor, and other assigned professional duties. During this semester, the inters will adhere to the instructional day of the assigned campus Monday through Friday."
TCED 4679,Post-Degree Clinical Teaching II,6,Post-baccalaureate internship with joint supervision by the school district where the intern is employed and the UHCL Center for Professional Development of Teachers. Field experiences required in a public-school setting.
WGST 1301,Gender Matters: Introduction to Women’s and Gender Studies,3,"A general introduction to the study of women and gender across academic disciplines, appropriate as a first course for any student interested in the study of gender within their major. This course considers fundamental questions, such as What is a woman? What is gender? What is sex? How does culture construct gender and gender difference? How do gender, race, class, ethnicity, and sexuality intersect?"
UHCL 4300,UH System Pathways,3,Placeholder class for first time degree seeking undergraduate students. Department approval required to enroll in UHS Pathways.
TCED 4978,Clinical Teaching II,9,"Clinical Teaching II will provide interns with experiences that will assist in the development and application of knowledge, skills and dispositions to continue their growth and development as new teachers. Interns will participate in ALL aspects of the professional role of teachers, including, but not limited to professional committees and meetings, monitoring duty (cafeteria, bus lines, etc.), parent and student conferencing, extracurricular activities with prior approval of the District Supervisor, and other assigned professional duties. During the Clinical Teaching II semester, the clinical teachers will adhere to the instructional day of the PDS site Monday through Friday."
WGST 3341,Women in American History,3,Exploration of diversity within the historical gender-specific experience of women’s participation in and contributions to the history of the United States. (Cross-listed with
TCED 4391,Selected Topics in Teacher Education,3,
TCED 4678,Post-Degree Clinical Teaching I,6,Post-baccalaureate internship with joint supervision by the school district where the intern is employed and the UHCL Center for Professional Development of Teachers. Field experiences required in a public-school setting.
TCED 4389,Independent Study in Teacher Education,3,
TCED 4377,THECB Aide Project,3,Supervised field project under the joint supervision of a public school district and the UHCL Center for the Professional Development of Teachers. Student must be enrolled in the Texas Higher Education Coordinating Board (THECB) Aide Project. Field experiences required in a public school setting.
TCED 4378,Clinical Teaching I,3,
TCED 4361,Methods in Secondary Social Studies,3,"Strategies for developing social studies activities; emphasis on instructional techniques, content disciplines, local community, values and controversial issues and national trends. Field experiences required."
TCED 4362,Methods in Secondary Science,3,"Strategies for teaching secondary science; emphasis on laboratory management and safety, development of scientific reasoning and issues and trends in secondary science education. Field experiences required."
TCED 4332,Science Methods for Grades 4-8,3,Development of science concepts and teaching strategies for grades 4-8. Emphasis on the inquiry approach to teaching science consistent with concepts of cognitive development. Field experiences required.
TCED 4363,Methods in Secondary Mathematics,3,"Strategies for teaching secondary mathematics; emphasis on instructional techniques appropriate for secondary mathematics, development of problem-solving skills and issues and trends in secondary mathematics education. Field experiences required."
TCED 4364,Methods in Technology,3,"Strategies for teaching technology applications; emphasis on instructional techniques, development of problem-solving skills and issues and trends in technology applications. Field experiences required."
TCED 4333,Mathematics Methods for Grades 4-8,3,Methods of developing students’ understanding of mathematics. Emphasis on problem solving with manipulative and curriculum materials appropriate for use with students in grades 4-8. Algebraic and graphing technology will be addressed. Field experiences required.
TCED 4323,Mathematics Methods for EC-6,3,Methods of developing students’ understanding of mathematics; emphasis on problem solving with manipulative and curriculum materials appropriate for use with EC-6 students. Field experiences required.
TCED 4322,Science Methods for EC-6,3,Development of science concepts in EC-6 instruction. An emphasis on curriculum materials and the process approach as a science teaching method. Field experiences required.
TCED 4331,Social Studies Methods for Grades 4-8,3,"Curriculum planning, instructional activities and assessment techniques for developing social studies knowledge, citizenship and critical thinking skills; emphasis on best practice and research-based strategies for teaching social studies to students in grades 4-8. Field experiences required."
TCED 4308,Assessments and Testing in Schools,3,"Different types of formative and summative assessments currently used in public education and covered in the course. Additionally, an overview of the types of tests used in local school districts and how they are utilized by educators to measure learner progress is presented and discussed. Mock tests and assessments will provide experiential knowledge of the purpose and impacts of diverse testing designs."
TCED 4303,Creating Positive Learning Environments in EC-6,3,Theories and strategies for guiding young children’s behavior and for effectively managing EC-6 classroom environments. Focus will be on approaches that promote autonomy in children.
TCED 4321,Social Studies Methods for EC-6,3,"Curriculum planning, instructional activities and assessment techniques for developing social studies knowledge, citizenship and critical thinking skills; emphasis on sound practice and research-based strategies for teaching social studies for EC-6 students. Field experiences required."
TCED 4304,Creating Positive Learning Environments in 4-8,3,"Theories and strategies for guiding young adolescents’ behavior and for effectively managing middle school classroom environments. The class focus will be on understanding the major concepts, principles, theories, and research underlying the philosophical foundations and organizational structure of developmentally appropriate middle-level programs and schools."
TCED 4306,Creating Positive Learning Environments in 7-12,3,Theories and strategies for guiding adolescent learners’ behavior and for effectively managing high school classroom environments. Focus will be on approaches that promote autonomy in adolescent learners.
TCED 4302,Inquiry Processes and Problem-Solving Skills in Education,3,Various inquiry-thinking processes and problem-solving skills are explored through actual application exercises in class. Different levels of cognitive development are presented as foundational information that impacts learner readiness for certain thinking processes. Individual research on an inquiry process or problem skill is required.
TCED 4300,Project Based Instruction,3,"Foundations of project-based, case-based, and problem-based learning environments; principles of project-based curriculum development in mathematics and science education; classroom management and organization of project-based learning classrooms. Field experience required."
SILC 4310,Foundations of Bilingual and ESL Education,3,"Survey of social, political, economic and educational issues related to the development and implementation of bilingual education and ESL programs."
SILC 4302,Introduction to the Study of Languages,3,
SILC 4301,Spanish for Bilingual Teachers,3,Development of advanced reading and writing skills in Spanish with special emphasis on communication with the bilingual community. Course taught in Spanish.
STAT 4348,Introduction to Financial Math for Exam FM,3,"This course is designed to help students prepare for the second actuarial exam preparation. This course consists of introducing the basics of sample interest and discount, compound interest and discount and simple annuities and studying sample actuarial examinations and related material. Students are given sample problems from past actuarial examinations to study outside of class. The solution of these problems and related material are discussed in class."
STAT 4346,Probability for Actuarial Exam P1,3,This course is designed to help students prepare for the first actuarial exam preparation. This course consists of introducing/ reviewing concepts and rules of probability and statistics and studying sample actuarial examinations and related material. Students are given sample problems from past actuarial examinations to study outside of class. The solution of these problems and related material are discussed in class.
STAT 4350,Fundamentals of Actuarial Mathematics,3,"A mathematical insight of some fundamental concepts of financial mathematics and financial economics and their application to real world business situations and basic risk management. An introduction to mathematical approach to understanding stochastic calculus, asset pricing, hedging and portfolio theory."
STAT 4344,Introduction to Probability,3,"Sample space, probability function, combinatorics, discrete and continuous random variables, special probability distributions, moment generating function, multivariate distributions and central limit theorem."
STAT 4345,Introduction to Statistics,3,"Sampling distributions, point and interval estimation, hypothesis testing, regression and correlation, nonparametric statistics, analysis of variance."
STAT 4326,Introduction to Survey Sampling,3,"An introduction to the design of sample surveys and the analysis of survey data. This course emphasizes practical applications of survey methodology. Sample designs covered include simple random sampling, systematic sampling; stratified, cluster and multistage sampling. Analytical methods include sample size determination, ratio and regression estimation and imputation for missing data."
STAT 4328,Introduction to Statistical Computing Packages,3,"An introduction to the statistical computing packages, such as Microsoft Excel, Minitab, R, SAS, etc. The course will focus on basic data display (including various plots and tables) and fundamental statistical analysis, such as one- and two-sample hypothesis tests, simple analysis of variance, simple regression data analysis."
STAT 4333,Statistical Computing,3,"Introduction to SAS and R; topics include data management, reporting, graphical displays, macros, statistical analysis and interpretation and related topics."
STAT 4315,Applied Statistical Methods,3,"One and two sample methods, analysis of variance, correlation and regression, analysis of covariance, statistical modeling and robustness. Introduction to statistical computation using Excel and statistical software packages."
STAT 1342,Elementary Statistical Methods,3,"Collection, analysis, presentation and interpretation of data; probability, sampling, correlation and regression, analysis of variance and the use of statistical software. Not available for mathematics majors."
SWEN 4366,Senior Project II,3,"Projects accepted and begun in Senior Project I are continued to completion in Senior Project II. Periodic presentation and peer reviews are required throughout the semester. A prototype implementation, a technical report and a public presentation are required at minimum at the end of semester."
STAT 3308,Computational Statistics,3,"Descriptive statistics, basic probability concepts, normal distribution, parameter estimation, testing of hypothesis, correlation and regression, statistical computation using Excel."
STAT 3334,Probability and Statistics for Scientists and Engineers,3,"Graphical representation of data, measures of centrality and variability, concepts and rules of probability, discrete probability distribution, normal distribution, sampling distributions, central limit theorem, parameter estimation, testing of hypothesis, two sample methods, analysis of variance, correlation and regression analysis."
SWEN 4365,Senior Project I,3,Students must be in the last year of study before graduation. Students will research a project topic in a chosen area. Students will be exposed to the process of research by writing a proposal for their senior project based on this research and preliminary and high-level designs submitted. Project proposals and design will go through a series of peer reviews with oral presentations and written reports required. Approved project proposals will be developed in Senior Project II.
SWEN 4391,Research Topics in SWEN,3,
SWEN 4346,Software Testing,3,"Current and traditional testing techniques will be explored and exercised, including but not limited to black box testing, white box, equivalence partitioning, recurrence testing, validation testing, as well as validation and verification techniques."
SWEN 4342,Software Engineering,3,Introduction to Software Engineering. Major phases of the software life cycle are introduced from requirements through maintenance.
SWEN 4320,Introduction to Software Process and Project Management,3,"Introduction to Software Process Models, process modeling and improvement; project planning, scheduling and project management."
SWEN 4345,Introduction to Personal Software Process,3,"Personal evaluation and practice of the software design process, assessments, modeling and improving techniques."
SWEN 4343,Current Tools and Innovative Technologies,3,Review of current software engineering tools used in various lifecycle phases in traditional and novel domains. Survey of current and future trends in software engineering including evidence-based software engineering. Course will involve team work on small projects and oral presentation and project report writing.
SWEN 4318,"Virtual Worlds, Sims and Animation Scripting",3,"This is a project-based course that explores the design and development of Virtual Worlds and Sims using 3-D graphic software and animation scripting. Development work will include oral presentations, peer reviews and project documentation. Students will need their own laptop and will be required to purchase special software."
SWEN 4330,Software Development in Emerging Domains,3,Design and implementation of software in emerging new fields of interest. Topics will include software development in robotics and cell phone applications (apps).
SWEN 4317,Introduction to Game Design and Development,3,
SWEN 4314,Interface Engineering,3,"The user interface of a software product is a key factor that determines whether a software project succeeds or fails. This course assesses current UI design issues and explores innovative approaches to UI design in terms of cognitive engineering, human perception, attention and language. The intent is to develop new design methodologies, experimenting with new hardware devices, prototyping new software systems, exploring new paradigms for interaction and developing models and theories of interaction."
SWEN 4195,Cooperative Education Work Term,1,Educational paid work assignment by a student in the field of career interest and course of study. A technical report will be required at the end of the semester. (Specific requirements are noted in the Cooperative Education Catalog description.)
SWEN 3350,Data Structures for Software Engineering,3,"This course will study the design and implementation issues surrounding the common data structures including arrays, linked lists, queues and stacks; abstract data types, binary trees, binary search trees, heaps, hashing techniques, recursion, as well as the implementation of searching and sorting algorithms."
SWEN 3340,Principles of Engineering Software,3,"Study of software design models and as well as implementation techniques. Design patterns, frameworks, architecture design and component-based design. Designing for qualities such as performance, safety, security, reusability, reliability, etc. is covered as well as principles of OO design and OO analysis using UML (Unified Modeling Language). Introduction to topics of aspect-oriented design, model-driven architectures and service-oriented architectures."
SWEN 3320,Engineering Multimedia Software,3,"The course examines object-oriented design and the development of multimedia software. At a high level, the course examines the physics, biology and psychology of visual and auditory perception and the implications of these processes for the characterization of multimedia software. At an intermediate level, it discusses the use of various patterns in the design of multimedia software. At a lower level, it discusses different ways of adding multimedia functionality to applications with visual and auditory examples (such as image processing, vector graphics, video, animation, audio processing and musical scores)."
SWRK 4391,Selected Topics in Social Work,3,
SWRK 4363,Experimental Methods and Statistics,3,This course will introduce you to the procedures for conducting experimental research. We will discuss the experimental method and the appropriate statistical procedures for analyzing experimental data.
SWEN 3314,Interface Engineering,3,"The user interface of a software product is a key factor that determines whether a software project succeeds or fails. This course assesses current UI design issues and explores innovative approaches to UI design in terms of cognitive engineering, human perception, attention and language. The intent is to develop new design methodologies, experimenting with new hardware devices, prototyping new software systems, exploring new paradigms for interaction and developing models and theories of interaction."
SWRK 4370,Nonexperimental Methods and Statistics,3,"This course will introduce you to the procedures for conducting nonexperimental, correlational and qualitative research. We will discuss nonexperimental methods and the appropriate procedures for analyzing nonexperimental data."
SWRK 4629,Social Work Internship II,6,
SWRK 4619,Social Work Internship I,6,First of two consecutive 240-hour generalist social work practice field placements. Requires participation in the Integrative Seminar. Students must have applied for and been accepted into a field placement with the Social Work program to register for this course.
SWRK 4328,Social Work Practice II,3,"Introduction to theories, skills, values, and techniques for social work assessment, intervention, and practice evaluation with groups and families with particular attention to human diversity and multicultural responsiveness. Only available to students admitted to the BSW program."
SWRK 4338,Social Work Practice III,3,"Introduction to theories, skills, values, and techniques for social work assessment, intervention, planned change and practice evaluation with communities and organizations. Only available to students admitted to the BSW program."
SWRK 4319,Social Welfare Policy Analysis,3,"Examination of social welfare policy perspectives, models of policy analysis and contemporary social service/welfare policies. Special emphasis is placed on the skills of policy analysis to achieve social and economic justice for oppressed groups within the context of historical and contemporary factors that shape policy. Only available to students admitted to the BSW program."
SWRK 4189,Independent Study in Social Work,1,This is an independent study option and could be taught by any SWRK faculty and Syllabi will vary.
SWRK 4318,Social Work Practice I,3,"Introduction to theories, skills, values, and techniques for social work assessment, intervention and practice evaluation with individuals with particular attention to human diversity and multicultural responsiveness. Only available to students admitted to the BSW program or students who have declared a minor in social work."
SWRK 4289,Independent Study in Social Work,2,This is an independent study option and could be taught by any SWRK faculty and Syllabi will vary.
SWRK 3314,Diversity and Human Behavior in the Social Environment,3,"First of two courses on human behavior and the social environment. Overview of theories and knowledge related to human behavior, growth and development throughout the life cycle with particular attention to human diversity."
SWRK 3304,Issues and Ethics in Social Work,3,Examination of professional values and behaviors specific to social work as set forth in NASW Code of Ethics and various other codes of ethics for social work professionals.
SWRK 3324,"Oppression, Diversity, and Social Justice",3,"Overview of theories and knowledge related to social, cultural and systemic influences on human behavior with particular attention to social and economic justice and persons and groups most affected by oppression."
SWRK 3317,Social Welfare Policy and Services,3,Examination of the history and current patterns of provision of domestic and international social welfare policies and services as well as the effect of policy on social work practice. Overview of the role of social policy in helping or deterring people in maintaining or achieving optimal health and well-being and the impact of policy on client systems of all sizes is included.
SPED 4391,Selected Topics in Special Education,3,
SPED 4389,Independent Study of Individual Differences,3,
SPED 4332,Early Childhood Special Education,3,"This course provides a comprehensive overview of early childhood special education. Content integrates theory, law, research and current evidence-based practices associated with serving young children (birth through age 8), who present a wide range of special needs. Emphasis of content is on early childhood programs associated with public schools. Field experience is required."
SWRK 2361,Introduction to Social Work,3,"Overview of the field of social work, including history, philosophy, values, roles, fields of practice, and settings for professional social work practice. Students are exposed to the BioPsycho-Social approach to practice. Students are required to complete a 40-hour volunteer service-learning placement."
SPED 4312,Diagnostic Instruction for Learners With Special Needs,3,"Covers the development and application of curricula, materials, methodologies and classroom practices in response to the strengths and needs of all low-performing students in special education and inclusive settings. Field experiences required."
SPED 4377,Practicum in Special Education for Young Children,3,"Fieldwork with children and/or young infants with special needs to include school-based, agency-based or private programs."
SPED 4321,Implementing Positive Behavior Supports,3,A comprehensive study of related legal and social issues and the implementation of techniques for supporting students with challenging behaviors in home and school settings. Field experiences required.
SPED 4333,Advanced Early Childhood Special Education,3,"course, specifically strategies and techniques used by practitioners in early childhood special education settings serving children birth to age five."
SPED 4311,Assessment in Special Education,3,A survey of special education assessment procedures with a focus on alternate assessment procedures used in inclusive settings to link assessment and instruction.
SPED 4313,Individualizing Instruction for Students With Disabilities,3,"This course is for undergraduate students only. Covers necessary adaptations to meet the learning needs of exceptional students, for prescriptive models for intervention and ways of observing, recording and responding to behaviors. Field experiences required."
SPED 4300,Survey of Exceptionalities,3,The course will provide a study of teaching students with disabilities and diverse needs with an emphasis on making individualized effective instructional decisions.
SPAN 4391,Selected Topics in Spanish,3,
SPED 2301,Introduction to Special Populations,3,"This course provides foundational knowledge of various categories of disabilities and its effects on different variables to include the perspectives of gender, socioeconomic status, cultural responsiveness and access to the general education curriculum."
SPAN 3312,Intensive Spanish III,3,Focus on the intensive study of spoken and written language to facilitate spontaneity of expression.
SPAN 2311,Intermediate Spanish I,3,"The consolidation of skills acquired at the introductory level. Further development of proficiency in listening, speaking, reading and writing. Emphasis on comprehension, appreciation and interpretation of the cultures of the Spanish-speaking world."
SPAN 3311,Intensive Spanish II,3,Focus on the intensive study of spoken and written language to facilitate spontaneity of expression.
SPAN 1311,Beginning Spanish I,3,"Spanish language skills in listening, speaking, reading and writing within a cultural framework. Students will acquire the vocabulary and grammatical structures necessary to communicate and comprehend at the beginner level."
SPAN 2312,Intermediate Spanish II,3,"The consolidation of skills acquired at the introductory level. Further development of proficiency in listening, speaking, reading and writing. Emphasis on comprehension, appreciation, an interpretation of the cultures of the Spanish-speaking world."
SOCI 4391,Selected Topics in Sociology,3,
SPAN 1312,Beginning Spanish II,3,"Continued development of basic Spanish language skills in listening, speaking, reading and writing within a cultural framework. Students acquire the vocabulary and grammatical structures necessary to communicate and comprehend at the high beginner to low intermediate level."
SOCI 4389,Independent Study in Sociology,3,
SOCI 4385,Research Methods,3,"Teaches students how to design, understand, evaluate and conduct various forms of social research. Students are encouraged to take Research Methods before taking Statistics."
